,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
0,2019-08-11,Sat,Matchweek 3,Home,L 1–2,Manchester Utd,Crystal Palace,Y,LB,33,20,0,0,10,10,2,20,0,0,,0,,9,72,62,1,1,0,0,0,13,2,/en/matches/7c1c4078/Manchester-United-Crystal-Palace-August-24-2019-Premier-League
1,2019-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2019-08-11,Sun,Matchweek 14,Home,D 2–2,Manchester Utd,Aston Villa,N,LB,12,15,0,3,7,5,1,15,0,0,,0,,5,10,7,0,0,0,0,0,7,1,/en/matches/e88d9028/Manchester-United-Aston-Villa-December-1-2019-Premier-League
3,2019-08-11,Wed,Matchweek 15,Home,W 2–1,Manchester Utd,Tottenham,N,LB,4,1,0,0,1,0,0,1,0,0,,0,,1,0,0,0,0,0,0,0,1,0,/en/matches/614c7c1f/Manchester-United-Tottenham-Hotspur-December-4-2019-Premier-League
4,2019-08-11,Sat,Matchweek 16,Away,W 2–1,Manchester Utd,Manchester City,Y,LB,87,47,10,28,14,5,1,47,0,0,,0,,17,98,60,0,2,1,0,0,20,0,/en/matches/bf9c0d50/Manchester-Derby-Manchester-City-Manchester-United-December-7-2019-Premier-League
5,2019-08-11,Sun,Matchweek 17,Home,D 1–1,Manchester Utd,Everton,Y,LB,90,93,3,26,36,31,1,93,1,0,0.0,1,100.0,47,217,123,1,3,1,2,0,61,14,/en/matches/240ac5ad/Manchester-United-Everton-December-15-2019-Premier-League
6,2019-08-11,Sun,Matchweek 18,Away,L 0–2,Manchester Utd,Watford,Y,LB,90,82,4,15,39,28,3,82,1,1,100.0,0,0.0,35,176,136,4,2,1,1,0,58,11,/en/matches/a58df282/Watford-Manchester-United-December-22-2019-Premier-League
7,2019-08-11,Thu,Matchweek 19,Home,W 4–1,Manchester Utd,Newcastle Utd,Y,LB,90,114,2,22,54,38,1,114,3,2,66.7,1,33.3,71,331,241,3,4,0,0,0,89,11,/en/matches/b3d5292f/Manchester-United-Newcastle-United-December-26-2019-Premier-League
8,2019-08-11,Sat,Matchweek 20,Away,W 2–0,Manchester Utd,Burnley,N,LW,2,5,1,1,3,1,1,5,0,0,,0,,2,10,7,1,0,1,0,0,4,0,/en/matches/f66bbb03/Burnley-Manchester-United-December-28-2019-Premier-League
9,2019-08-11,Wed,Matchweek 21,Away,L 0–2,Manchester Utd,Arsenal,Y,LB,90,83,3,13,45,25,1,83,2,1,50.0,1,50.0,45,249,148,3,2,0,0,1,61,4,/en/matches/f6b7d570/Arsenal-Manchester-United-January-1-2020-Premier-League
10,2019-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2019-08-11,Sun,Matchweek 23,Away,L 0–2,Manchester Utd,Liverpool,Y,CB,86,60,10,36,24,0,0,60,2,1,50.0,1,50.0,28,169,101,0,0,0,0,1,26,0,/en/matches/d2a888b6/North-West-Derby-Liverpool-Manchester-United-January-19-2020-Premier-League
12,2019-08-11,Wed,Matchweek 24,Home,L 0–2,Manchester Utd,Burnley,N,LB,22,37,0,5,14,18,5,37,0,0,,0,,25,186,132,6,1,3,1,0,29,4,/en/matches/709e2aa4/Manchester-United-Burnley-January-22-2020-Premier-League
13,2019-08-11,Sat,Matchweek 25,Home,D 0–0,Manchester Utd,Wolves,Y,LB,90,88,3,21,33,35,2,88,3,2,66.7,1,33.3,43,309,225,7,7,0,2,0,50,9,/en/matches/88328013/Manchester-United-Wolverhampton-Wanderers-February-1-2020-Premier-League
14,2019-08-11,Mon,Matchweek 26,Away,W 2–0,Manchester Utd,Chelsea,Y,CB,90,61,6,24,30,8,0,61,1,1,100.0,0,0.0,31,240,140,5,3,0,2,0,37,1,/en/matches/2619bcb9/Chelsea-Manchester-United-February-17-2020-Premier-League
15,2019-08-11,Sun,Matchweek 27,Home,W 3–0,Manchester Utd,Watford,Y,LB,90,86,8,30,43,14,0,86,1,1,100.0,0,0.0,39,281,217,5,1,0,1,0,50,1,/en/matches/835d0c36/Manchester-United-Watford-February-23-2020-Premier-League
16,2019-08-11,Sun,Matchweek 28,Away,D 1–1,Manchester Utd,Everton,Y,LB,90,72,1,19,22,32,1,72,1,0,0.0,1,100.0,35,247,167,2,3,0,0,1,39,7,/en/matches/ea2c2272/Everton-Manchester-United-March-1-2020-Premier-League
17,2019-08-11,Sun,Matchweek 29,Home,W 2–0,Manchester Utd,Manchester City,Y,"CB,LB",90,47,7,28,15,5,0,47,1,0,0.0,1,100.0,20,80,22,0,0,0,1,0,21,0,/en/matches/04416d35/Manchester-Derby-Manchester-United-Manchester-City-March-8-2020-Premier-League
18,2019-08-11,Fri,Matchweek 30,Away,D 1–1,Manchester Utd,Tottenham,Y,LB,90,67,4,10,35,22,1,67,6,4,66.7,2,33.3,39,196,104,4,5,0,0,0,40,7,/en/matches/973a441a/Tottenham-Hotspur-Manchester-United-June-19-2020-Premier-League
19,2019-08-11,Wed,Matchweek 31,Home,W 3–0,Manchester Utd,Sheffield Utd,Y,LB,90,106,6,26,59,24,1,106,3,3,100.0,0,0.0,65,412,253,8,2,1,0,0,85,10,/en/matches/54cdce8b/Manchester-United-Sheffield-United-June-24-2020-Premier-League
20,2019-08-11,Tue,Matchweek 32,Away,W 3–0,Manchester Utd,Brighton,Y,LB,63,66,3,27,23,17,2,66,0,0,,0,,32,204,100,3,1,0,0,0,43,4,/en/matches/be321c59/Brighton-and-Hove-Albion-Manchester-United-June-30-2020-Premier-League
21,2019-08-11,Sat,Matchweek 33,Home,W 5–2,Manchester Utd,Bournemouth,Y,LB,90,64,0,11,25,30,3,64,2,2,100.0,0,0.0,49,222,87,1,4,0,0,0,51,6,/en/matches/8bed0062/Manchester-United-Bournemouth-July-4-2020-Premier-League
22,2019-08-11,Thu,Matchweek 34,Away,W 3–0,Manchester Utd,Aston Villa,Y,LB,90,72,1,20,27,25,5,72,0,0,,0,,37,156,45,1,1,0,2,0,48,5,/en/matches/61422f26/Aston-Villa-Manchester-United-July-9-2020-Premier-League
23,2019-08-11,Mon,Matchweek 35,Home,D 2–2,Manchester Utd,Southampton,Y,LB,74,65,1,14,34,17,1,65,2,2,100.0,0,0.0,41,159,74,2,0,0,2,0,45,1,/en/matches/668c9423/Manchester-United-Southampton-July-13-2020-Premier-League
