,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
0,2020-09-13,Sat,Matchweek 3,Home,D 3–3,West Brom,Chelsea,N,FW,25,15,1,2,4,9,3,15,1,1,100.0,0,0.0,9,31,28,2,0,1,6,0,11,3,/en/matches/d725a16c/West-Bromwich-Albion-Chelsea-September-26-2020-Premier-League
1,2020-09-13,Sun,Matchweek 4,Away,L 0–2,West Brom,Southampton,N,FW,31,6,1,1,1,4,0,6,0,0,,0,,5,13,6,0,0,0,1,2,4,0,/en/matches/39864083/Southampton-West-Bromwich-Albion-October-4-2020-Premier-League
2,2020-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2020-09-13,Sat,Matchweek 9,Away,L 0–1,West Brom,Manchester Utd,N,FW,29,6,0,0,3,3,0,6,0,0,,0,,4,25,10,0,0,0,2,0,4,1,/en/matches/50004f43/Manchester-United-West-Bromwich-Albion-November-21-2020-Premier-League
4,2020-09-13,Sat,Matchweek 10,Home,W 1–0,West Brom,Sheffield Utd,N,FW,26,9,0,2,3,4,1,9,0,0,,0,,4,74,15,1,0,1,0,3,7,0,/en/matches/bd68404c/West-Bromwich-Albion-Sheffield-United-November-28-2020-Premier-League
5,2020-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2020-09-13,Sat,Matchweek 19,Away,W 3–2,West Brom,Wolves,N,FW,22,6,0,0,2,4,0,6,1,0,0.0,1,100.0,3,16,0,0,0,0,3,2,3,0,/en/matches/93420516/Wolverhampton-Wanderers-West-Bromwich-Albion-January-16-2021-Premier-League
7,2020-09-13,Tue,Matchweek 18,Away,L 1–2,West Brom,West Ham,N,FW,11,4,0,0,0,4,0,4,1,0,0.0,1,100.0,6,24,10,0,1,0,1,0,6,2,/en/matches/42daddbb/West-Ham-United-West-Bromwich-Albion-January-19-2021-Premier-League
8,2020-09-13,Tue,Matchweek 20,Home,L 0–5,West Brom,Manchester City,N,FW,27,7,0,0,5,2,0,7,1,0,0.0,1,100.0,4,20,8,0,0,0,0,2,5,0,/en/matches/83f7b656/West-Bromwich-Albion-Manchester-City-January-26-2021-Premier-League
9,2020-09-13,Sat,Matchweek 21,Home,D 2–2,West Brom,Fulham,N,"On matchday squad, but did not play",/en/matches/d1517c30/West-Bromwich-Albion-Fulham-January-30-2021-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
10,2020-09-13,Tue,Matchweek 22,Away,L 1–2,West Brom,Sheffield Utd,N,FW,23,8,0,0,3,5,2,8,1,0,0.0,1,100.0,3,17,3,0,1,0,0,1,4,2,/en/matches/2d3d863d/Sheffield-United-West-Bromwich-Albion-February-2-2021-Premier-League
11,2020-09-13,Sun,Matchweek 23,Away,L 0–2,West Brom,Tottenham,N,"On matchday squad, but did not play",/en/matches/4a652b81/Tottenham-Hotspur-West-Bromwich-Albion-February-7-2021-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
12,2020-09-13,Sun,Matchweek 24,Home,D 1–1,West Brom,Manchester Utd,N,"On matchday squad, but did not play",/en/matches/80124feb/West-Bromwich-Albion-Manchester-United-February-14-2021-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
13,2020-09-13,Sat,Matchweek 25,Away,D 0–0,West Brom,Burnley,N,"On matchday squad, but did not play",/en/matches/072e8501/Burnley-West-Bromwich-Albion-February-20-2021-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
14,2020-09-13,Sat,Matchweek 26,Home,W 1–0,West Brom,Brighton,N,FW,8,3,0,1,2,1,0,3,1,1,100.0,0,0.0,2,30,8,0,0,0,0,0,3,0,/en/matches/ff18265a/West-Bromwich-Albion-Brighton-and-Hove-Albion-February-27-2021-Premier-League
15,2020-09-13,Thu,Matchweek 29,Home,L 0–1,West Brom,Everton,N,CM,13,6,0,0,0,6,2,6,0,0,,0,,4,13,9,0,0,1,1,1,5,3,/en/matches/ee055741/West-Bromwich-Albion-Everton-March-4-2021-Premier-League
16,2020-09-13,Sun,Matchweek 27,Home,D 0–0,West Brom,Newcastle Utd,N,FW,7,2,0,0,1,1,1,2,0,0,,0,,1,10,0,0,0,0,0,1,2,1,/en/matches/a096c32f/West-Bromwich-Albion-Newcastle-United-March-7-2021-Premier-League
17,2020-09-13,Sat,Matchweek 28,Away,L 0–1,West Brom,Crystal Palace,N,FW,28,8,0,0,3,5,1,8,1,1,100.0,0,0.0,6,41,29,1,0,0,2,0,6,3,/en/matches/29954372/Crystal-Palace-West-Bromwich-Albion-March-13-2021-Premier-League
18,2020-09-13,Sat,Matchweek 30,Away,W 5–2,West Brom,Chelsea,N,"On matchday squad, but did not play",/en/matches/c5d6a493/Chelsea-West-Bromwich-Albion-April-3-2021-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
19,2020-09-13,Mon,Matchweek 31,Home,W 3–0,West Brom,Southampton,N,FW,15,7,0,0,2,5,0,7,1,0,0.0,1,100.0,5,10,1,0,0,0,2,0,7,1,/en/matches/3dee3681/West-Bromwich-Albion-Southampton-April-12-2021-Premier-League
20,2020-09-13,Thu,Matchweek 32,Away,L 0–3,West Brom,Leicester City,N,FW,30,8,0,0,4,4,0,8,2,1,50.0,1,50.0,7,43,12,0,0,0,1,1,7,2,/en/matches/be6edfdf/Leicester-City-West-Bromwich-Albion-April-22-2021-Premier-League
21,2020-09-13,Sun,Matchweek 33,Away,D 2–2,West Brom,Aston Villa,N,"On matchday squad, but did not play",/en/matches/2ab535fa/Aston-Villa-West-Bromwich-Albion-April-25-2021-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
22,2020-09-13,Mon,Matchweek 34,Home,D 1–1,West Brom,Wolves,N,"On matchday squad, but did not play",/en/matches/378a8a95/West-Bromwich-Albion-Wolverhampton-Wanderers-May-3-2021-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
