,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-06-14,Tue,UEFA Nations League,League A,Home,L 0–4,eng England,hu Hungary,Y,CM,55,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/c8aefffb/England-Hungary-June-14-2022-UEFA-Nations-League,0.0,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2022-08-06,Sat,Premier League,Matchweek 1,Away,W 1–0,Chelsea,Everton,N,CM,1,0,0,0,0,0,0,0,0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,1.0,0.0,0.0,0.0,/en/matches/3a917cee/Everton-Chelsea-August-6-2022-Premier-League,1.0,0.5,0.5238095238095238
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2022-08-14,Sun,Premier League,Matchweek 2,Home,D 2–2,Chelsea,Tottenham,N,CM,6,0,0,0,0,0,0,0,0,5.0,2.0,0,0.0,0.0,0.0,0.1,1.0,0.0,1.0,1.0,100.0,0.0,3.0,1.0,0.0,0.0,/en/matches/01e57bf5/Chelsea-Tottenham-Hotspur-August-14-2022-Premier-League,0.5,0.5,0.5
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2022-08-21,Sun,Premier League,Matchweek 3,Away,L 0–3,Chelsea,Leeds United,Y,"CM,RM",63,0,0,0,0,1,0,0,0,48.0,3.0,3,0.0,0.0,0.0,0.1,1.0,0.0,24.0,34.0,70.6,3.0,17.0,0.0,4.0,0.0,/en/matches/a5632124/Leeds-United-Chelsea-August-21-2022-Premier-League,0.0,0.5,0.5520833333333334
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2022-08-27,Sat,Premier League,Matchweek 4,Home,W 2–1,Chelsea,Leicester City,Y,CM,27,0,0,0,0,0,0,2,1,33.0,3.0,0,2.0,0.0,0.0,0.0,1.0,0.0,25.0,29.0,86.2,5.0,20.0,0.0,0.0,0.0,/en/matches/b737a3a7/Chelsea-Leicester-City-August-27-2022-Premier-League,1.0,0.5,0.2499999999999998
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2022-09-03,Sat,Premier League,Matchweek 6,Home,W 2–1,Chelsea,West Ham,Y,CM,59,0,0,0,0,1,0,0,0,40.0,1.0,0,0.0,0.0,0.0,0.1,2.0,0.0,29.0,37.0,78.4,5.0,24.0,1.0,0.0,0.0,/en/matches/d7642197/Chelsea-West-Ham-United-September-3-2022-Premier-League,1.0,0.5,0.7023809523809524
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2022-09-14,Wed,Champions Lg,Group stage,Home,D 1–1,eng Chelsea,at RB Salzburg,N,"RM,CM",10,0,0,0,0,0,0,0,0,7.0,0.0,0,0.0,0.0,0.0,0.1,1.0,0.0,4.0,6.0,66.7,1.0,5.0,0.0,0.0,0.0,/en/matches/c36141e9/Chelsea-Red-Bull-Salzburg-September-14-2022-Champions-League,0.5,0.6666666666666666,0.5
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2022-10-01,Sat,Premier League,Matchweek 9,Away,W 2–1,Chelsea,Crystal Palace,N,RW,15,1,0,0,0,1,1,0,0,11.0,1.0,0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,9.0,55.6,0.0,8.0,0.0,2.0,2.0,/en/matches/372249f3/Crystal-Palace-Chelsea-October-1-2022-Premier-League,1.0,0.8333333333333334,0.4333333333333333
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2022-10-05,Wed,Champions Lg,Group stage,Home,W 3–0,eng Chelsea,it Milan,N,AM,26,0,0,0,0,0,0,0,0,16.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,100.0,0.0,10.0,0.0,1.0,0.0,/en/matches/012a9877/Chelsea-Milan-October-5-2022-Champions-League,1.0,0.8333333333333334,0.5
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2022-10-08,Sat,Premier League,Matchweek 10,Home,W 3–0,Chelsea,Wolves,Y,"RW,AM",85,0,0,0,0,2,0,0,0,68.0,5.0,2,1.0,0.1,0.1,0.4,5.0,0.0,44.0,56.0,78.6,8.0,45.0,3.0,1.0,0.0,/en/matches/c83cb314/Chelsea-Wolverhampton-Wanderers-October-8-2022-Premier-League,1.0,0.8333333333333334,0.3444444444444444
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2022-10-11,Tue,Champions Lg,Group stage,Away,W 2–0,eng Chelsea,it Milan,N,AM,45,0,0,0,0,2,0,1,0,47.0,1.0,3,0.0,0.3,0.3,0.0,1.0,0.0,38.0,41.0,92.7,3.0,37.0,3.0,1.0,0.0,/en/matches/c4c72cb6/Milan-Chelsea-October-11-2022-Champions-League,1.0,1.0,0.5
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2022-10-16,Sun,Premier League,Matchweek 11,Away,W 2–0,Chelsea,Aston Villa,N,"AM,FW",33,0,0,0,0,0,0,0,0,18.0,0.0,1,0.0,0.0,0.0,0.1,1.0,0.0,11.0,15.0,73.3,0.0,14.0,1.0,0.0,0.0,/en/matches/7113ce7f/Aston-Villa-Chelsea-October-16-2022-Premier-League,1.0,1.0,0.619047619047619
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2022-10-19,Wed,Premier League,Matchweek 12,Away,D 0–0,Chelsea,Brentford,Y,DM,14,0,0,0,0,0,0,0,0,14.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,70.0,1.0,7.0,0.0,0.0,0.0,/en/matches/b7a32aeb/Brentford-Chelsea-October-19-2022-Premier-League,0.5,1.0,0.5444444444444445
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2022-10-25,Tue,Champions Lg,Group stage,Away,W 2–1,eng Chelsea,at RB Salzburg,Y,"CM,RW",87,0,0,0,0,2,0,1,0,59.0,2.0,0,0.0,0.1,0.1,0.3,6.0,1.0,42.0,49.0,85.7,4.0,46.0,0.0,4.0,2.0,/en/matches/e8dbb123/Red-Bull-Salzburg-Chelsea-October-25-2022-Champions-League,1.0,0.8333333333333334,0.5
