,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-07-30,Sat,Community Shield,FA Community Shield,Neutral,W 3–1,Liverpool,Manchester City,N,,18,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/341bf7a1/Liverpool-Manchester-City-July-30-2022-FA-Community-Shield,1.0,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2022-08-06,Sat,Premier League,Matchweek 1,Away,D 2–2,Liverpool,Fulham,N,"RM,LM",40,0,0,0,0,0.0,0.0,0,0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,17.0,21.0,81.0,4.0,16.0,1.0,1.0,0.0,/en/matches/6713c1dc/Fulham-Liverpool-August-6-2022-Premier-League,0.5,0.5,0.4880952380952381
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2022-08-15,Mon,Premier League,Matchweek 2,Home,D 1–1,Liverpool,Crystal Palace,Y,RM,78,0,0,0,0,3.0,1.0,0,0,69.0,5.0,2.0,1.0,0.3,0.3,0.2,7.0,0.0,54.0,60.0,90.0,4.0,54.0,2.0,1.0,1.0,/en/matches/b3c6f709/Liverpool-Crystal-Palace-August-15-2022-Premier-League,0.5,0.5,0.46875
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2022-08-22,Mon,Premier League,Matchweek 3,Away,L 1–2,Liverpool,Manchester Utd,Y,RM,90,0,0,0,0,4.0,0.0,0,0,64.0,0.0,0.0,1.0,0.3,0.3,0.1,3.0,0.0,48.0,56.0,85.7,13.0,44.0,4.0,1.0,1.0,/en/matches/3c9a8f71/North-West-Derby-Manchester-United-Liverpool-August-22-2022-Premier-League,0.0,0.6666666666666666,0.3958333333333332
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2022-08-27,Sat,Premier League,Matchweek 4,Home,W 9–0,Liverpool,Bournemouth,Y,RM,45,1,0,0,0,1.0,1.0,0,0,42.0,0.0,0.0,0.0,0.0,0.0,0.8,5.0,2.0,32.0,40.0,80.0,5.0,28.0,1.0,2.0,2.0,/en/matches/de515487/Liverpool-Bournemouth-August-27-2022-Premier-League,1.0,0.3333333333333333,0.3437499999999999
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2022-08-31,Wed,Premier League,Matchweek 5,Home,W 2–1,Liverpool,Newcastle Utd,Y,RM,90,0,0,0,0,1.0,1.0,0,0,63.0,0.0,0.0,0.0,0.1,0.1,0.0,4.0,1.0,41.0,52.0,78.8,9.0,45.0,3.0,9.0,4.0,/en/matches/ac6047cf/Liverpool-Newcastle-United-August-31-2022-Premier-League,1.0,0.5,0.5833333333333333
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2022-09-03,Sat,Premier League,Matchweek 6,Away,D 0–0,Liverpool,Everton,Y,"RM,DM",79,0,0,0,0,1.0,1.0,0,0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,32.0,65.6,6.0,28.0,2.0,1.0,1.0,/en/matches/073227b6/Merseyside-Derby-Everton-Liverpool-September-3-2022-Premier-League,0.5,0.6666666666666666,0.5769230769230769
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2022-09-05,Mon,Friendlies (W),Friendlies (W),Home,L 0–6,za South Africa,br Brazil,Y,LB,90,0,0,0,0,,,1,0,,,,,,,,,,,,,,,,,,/en/matches/392fe899/South-Africa-Brazil-September-5-2022-Friendlies-W,0.0,0.8333333333333334,0.5
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2022-09-07,Wed,Champions Lg,Group stage,Away,L 1–4,eng Liverpool,it Napoli,Y,RM,76,0,0,0,0,1.0,0.0,0,0,67.0,2.0,1.0,1.0,0.2,0.2,0.1,4.0,0.0,46.0,54.0,85.2,6.0,42.0,3.0,1.0,0.0,/en/matches/186769e2/Napoli-Liverpool-September-7-2022-Champions-League,0.0,0.5,0.5
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2022-09-13,Tue,Champions Lg,Group stage,Home,W 2–1,eng Liverpool,nl Ajax,Y,RM,65,0,0,0,0,1.0,1.0,0,0,48.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,28.0,37.0,75.7,6.0,26.0,2.0,4.0,2.0,/en/matches/03c10fd7/Liverpool-Ajax-September-13-2022-Champions-League,1.0,0.1666666666666666,0.5
