,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,2022-08-13,Sat,Ligue 1,Matchweek 2,Home,D 1–1,Monaco,Rennes,N,RB,9,0,0,0,0,0,0,0,0,6.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,/en/matches/86562a7e/Monaco-Rennes-August-13-2022-Ligue-1,0.5,0.5,0.5
1,1,1,1,2022-08-20,Sat,Ligue 1,Matchweek 3,Home,L 1–4,Monaco,Lens,Y,CB,90,1,0,0,0,1,1,0,0,71.0,1.0,1,0.0,0.2,0.2,0.4,1.0,0.0,64.0,67.0,95.5,6.0,58.0,0.0,0.0,0.0,/en/matches/579dbb9f/Monaco-Lens-August-20-2022-Ligue-1,0.0,0.5,0.5
2,2,2,2,2022-08-28,Sun,Ligue 1,Matchweek 4,Away,D 1–1,Monaco,Paris S-G,Y,CB,90,0,0,0,0,0,0,1,0,43.0,2.0,1,1.0,0.0,0.0,0.0,0.0,0.0,28.0,32.0,87.5,2.0,28.0,1.0,0.0,0.0,/en/matches/6113a2a2/Paris-Saint-Germain-Monaco-August-28-2022-Ligue-1,0.5,0.5,0.5
3,3,3,3,2022-08-31,Wed,Ligue 1,Matchweek 5,Home,L 2–4,Monaco,Troyes,N,CB,45,0,0,0,0,1,1,0,0,35.0,1.0,1,1.0,0.2,0.2,0.0,1.0,0.0,25.0,29.0,86.2,3.0,26.0,0.0,0.0,0.0,/en/matches/8b21a4d4/Monaco-Troyes-August-31-2022-Ligue-1,0.0,0.3333333333333333,0.5
4,4,4,4,2022-09-04,Sun,Ligue 1,Matchweek 6,Away,W 1–0,Monaco,Nice,Y,CB,90,0,0,0,0,1,0,0,0,57.0,2.0,4,0.0,0.1,0.1,0.0,1.0,0.0,27.0,36.0,75.0,2.0,33.0,0.0,0.0,0.0,/en/matches/cd865a2a/Nice-Monaco-September-4-2022-Ligue-1,1.0,0.1666666666666666,0.5
5,5,5,5,2022-09-08,Thu,Europa Lg,Group stage,Away,W 1–0,fr Monaco,rs Red Star,Y,CB,90,0,0,0,0,1,1,1,0,47.0,2.0,0,1.0,0.1,0.1,0.1,1.0,0.0,34.0,40.0,85.0,3.0,30.0,0.0,0.0,0.0,/en/matches/b2e4c2df/Red-Star-Belgrade-Monaco-September-8-2022-Europa-League,1.0,0.5,0.5
6,6,6,6,2022-09-11,Sun,Ligue 1,Matchweek 7,Home,W 2–1,Monaco,Lyon,Y,CB,90,1,0,0,0,1,1,0,0,43.0,2.0,1,2.0,0.2,0.2,0.0,0.0,0.0,25.0,30.0,83.3,1.0,27.0,0.0,0.0,0.0,/en/matches/425472f5/Monaco-Lyon-September-11-2022-Ligue-1,1.0,0.6666666666666666,0.5
7,7,7,7,2022-09-15,Thu,Europa Lg,Group stage,Home,L 0–1,fr Monaco,hu Ferencváros,Y,CB,90,0,0,0,0,1,0,0,0,66.0,2.0,3,0.0,0.1,0.1,0.0,5.0,0.0,47.0,57.0,82.5,7.0,49.0,0.0,0.0,0.0,/en/matches/f151486e/Monaco-Ferencvaros-September-15-2022-Europa-League,0.0,1.0,0.5
8,8,8,8,2022-09-18,Sun,Ligue 1,Matchweek 8,Away,W 3–0,Monaco,Reims,Y,CB,90,0,0,0,0,1,0,0,0,92.0,0.0,3,1.0,0.0,0.0,0.0,0.0,0.0,72.0,81.0,88.9,10.0,71.0,0.0,1.0,0.0,/en/matches/c6dee225/Reims-Monaco-September-18-2022-Ligue-1,1.0,0.6666666666666666,0.5
9,9,9,9,2022-09-22,Thu,UEFA Nations League,League A,Home,W 2–0,fr France,at Austria,Y,CB,90,0,0,0,0,1,1,0,0,,,0,,,,,,,,,,,,,,,/en/matches/3e2444d4/France-Austria-September-22-2022-UEFA-Nations-League,1.0,0.6666666666666666,0.5
10,10,10,10,2022-09-25,Sun,UEFA Nations League,League A,Away,L 0–2,fr France,dk Denmark,Y,CB,90,0,0,0,0,1,0,0,0,,,2,,,,,,,,,,,,,,,/en/matches/470a0ec5/Denmark-France-September-25-2022-UEFA-Nations-League,0.0,0.6666666666666666,0.5
11,11,11,11,2022-10-02,Sun,Ligue 1,Matchweek 9,Home,W 4–1,Monaco,Nantes,Y,CB,65,0,0,0,0,0,0,0,0,67.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,57.0,62.0,91.9,3.0,53.0,1.0,0.0,0.0,/en/matches/3f3b16cf/Monaco-Nantes-October-2-2022-Ligue-1,1.0,0.6666666666666666,0.5
12,12,12,12,2022-10-06,Thu,Europa Lg,Group stage,Home,W 3–1,fr Monaco,tr Trabzonspor,Y,CB,90,0,0,0,0,0,0,0,0,70.0,0.0,2,0.0,0.0,0.0,0.1,3.0,0.0,60.0,67.0,89.6,9.0,52.0,0.0,0.0,0.0,/en/matches/d122c3da/Monaco-Trabzonspor-October-6-2022-Europa-League,1.0,0.6666666666666666,0.5
13,13,13,13,2022-10-09,Sun,Ligue 1,Matchweek 10,Away,W 2–0,Monaco,Montpellier,Y,CB,90,0,0,0,0,0,0,1,0,61.0,1.0,3,1.0,0.0,0.0,0.0,1.0,0.0,37.0,47.0,78.7,9.0,39.0,1.0,0.0,0.0,/en/matches/1edc7eb2/Montpellier-Monaco-October-9-2022-Ligue-1,1.0,0.6666666666666666,0.5
14,14,14,14,2022-10-23,Sun,Ligue 1,Matchweek 12,Away,L 3–4,Monaco,Lille,Y,CB,90,0,0,0,0,0,0,1,0,43.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,29.0,38.0,76.3,0.0,31.0,0.0,0.0,0.0,/en/matches/e49e31dd/Lille-Monaco-October-23-2022-Ligue-1,0.0,1.0,0.5
15,15,15,15,2022-10-27,Thu,Europa Lg,Group stage,Away,D 1–1,fr Monaco,hu Ferencváros,Y,CB,90,0,0,0,0,0,0,0,0,83.0,3.0,1,1.0,0.0,0.0,0.0,0.0,0.0,56.0,72.0,77.8,8.0,61.0,2.0,0.0,0.0,/en/matches/a86d3d3c/Ferencvaros-Monaco-October-27-2022-Europa-League,0.5,0.6666666666666666,0.5
16,16,16,16,2022-11-03,Thu,Europa Lg,Group stage,Home,W 4–1,fr Monaco,rs Red Star,Y,CB,90,0,0,0,0,0,0,1,0,62.0,1.0,2,0.0,0.0,0.0,0.0,1.0,1.0,49.0,55.0,89.1,7.0,49.0,2.0,0.0,0.0,/en/matches/9776c6a2/Monaco-Red-Star-Belgrade-November-3-2022-Europa-League,1.0,0.5,0.5
17,17,17,17,2022-11-13,Sun,Ligue 1,Matchweek 15,Home,L 2–3,Monaco,Marseille,Y,CB,90,0,0,0,0,0,0,0,0,50.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,38.0,45.0,84.4,3.0,36.0,0.0,0.0,0.0,/en/matches/d1097736/Monaco-Marseille-November-13-2022-Ligue-1,0.0,0.5,0.5
18,18,18,18,2023-01-15,Sun,Premier League,Matchweek 20,Home,W 1–0,Chelsea,Crystal Palace,Y,CB,90,0,0,0,0,0,0,0,0,89.0,4.0,0,0.0,0.0,0.0,0.0,3.0,0.0,72.0,75.0,96.0,5.0,53.0,1.0,1.0,0.0,/en/matches/564d2893/Chelsea-Crystal-Palace-January-15-2023-Premier-League,1.0,0.5,0.5
19,19,19,19,2023-01-21,Sat,Premier League,Matchweek 21,Away,D 0–0,Chelsea,Liverpool,Y,CB,90,0,0,0,0,1,1,0,0,99.0,1.0,2,1.0,0.3,0.3,0.4,2.0,0.0,78.0,88.0,88.6,0.0,65.0,0.0,0.0,0.0,/en/matches/7febc290/Liverpool-Chelsea-January-21-2023-Premier-League,0.5,0.6666666666666666,0.5
20,20,20,20,2023-02-03,Fri,Premier League,Matchweek 22,Home,D 0–0,Chelsea,Fulham,Y,CB,90,0,0,0,0,1,0,0,0,121.0,1.0,2,0.0,0.1,0.1,0.1,2.0,0.0,101.0,112.0,90.2,5.0,86.0,3.0,0.0,0.0,/en/matches/c3cf244b/Chelsea-Fulham-February-3-2023-Premier-League,0.5,0.5,0.5
21,21,21,21,2023-02-11,Sat,Premier League,Matchweek 23,Away,D 1–1,Chelsea,West Ham,Y,CB,90,0,0,0,0,2,0,1,0,88.0,0.0,0,0.0,0.2,0.2,0.0,1.0,0.0,74.0,81.0,91.4,3.0,59.0,0.0,0.0,0.0,/en/matches/18dea268/West-Ham-United-Chelsea-February-11-2023-Premier-League,0.5,0.6666666666666666,0.5
22,22,22,22,2023-02-18,Sat,Premier League,Matchweek 24,Home,L 0–1,Chelsea,Southampton,Y,CB,90,0,0,0,0,0,0,0,0,83.0,3.0,1,0.0,0.0,0.0,0.1,3.0,0.0,69.0,76.0,90.8,10.0,58.0,2.0,1.0,0.0,/en/matches/8d750d5d/Chelsea-Southampton-February-18-2023-Premier-League,0.0,0.5,0.5
23,23,23,23,2023-03-04,Sat,Premier League,Matchweek 26,Home,W 1–0,Chelsea,Leeds United,Y,CB,90,0,0,0,0,0,0,0,0,77.0,1.0,3,1.0,0.0,0.0,0.0,0.0,0.0,63.0,72.0,87.5,9.0,60.0,2.0,0.0,0.0,/en/matches/59f9a78f/Chelsea-Leeds-United-March-4-2023-Premier-League,1.0,0.3333333333333333,0.5
24,24,24,24,2023-03-11,Sat,Premier League,Matchweek 27,Away,W 3–1,Chelsea,Leicester City,N,CB,5,0,0,0,0,0,0,0,0,21.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,21.0,95.2,1.0,15.0,0.0,0.0,0.0,/en/matches/bd5571a1/Leicester-City-Chelsea-March-11-2023-Premier-League,1.0,0.5,0.5
25,25,25,25,2023-03-18,Sat,Premier League,Matchweek 28,Home,D 2–2,Chelsea,Everton,Y,CB,90,0,0,0,0,1,0,0,0,79.0,0.0,2,1.0,0.2,0.2,0.0,0.0,0.0,63.0,71.0,88.7,10.0,57.0,1.0,0.0,0.0,/en/matches/9453dba7/Chelsea-Everton-March-18-2023-Premier-League,0.5,0.6666666666666666,0.5
