,Unnamed: 0.24,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-06-02,Thu,UEFA Nations League,League A,Away,D 1–1,pt Portugal,es Spain,Y,CM,80,0,0,0,0,0.0,0.0,0,0,,,2.0,,,,,,,,,,,,,,,/en/matches/2ab716f3/Spain-Portugal-June-2-2022-UEFA-Nations-League,0.5,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2022-06-05,Sun,UEFA Nations League,League A,Home,W 4–0,pt Portugal,ch Switzerland,Y,FW,66,0,0,0,0,2.0,0.0,1,0,,,0.0,,,,,,,,,,,,,,,/en/matches/385fb965/Portugal-Switzerland-June-5-2022-UEFA-Nations-League,1.0,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2022-06-09,Thu,UEFA Nations League,League A,Home,W 2–0,pt Portugal,cz Czech Republic,N,,23,0,0,0,0,0.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/6feadc08/Portugal-Czech-Republic-June-9-2022-UEFA-Nations-League,1.0,0.5,0.5
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2022-06-12,Sun,UEFA Nations League,League A,Away,L 0–1,pt Portugal,ch Switzerland,Y,CM,73,0,0,0,0,1.0,1.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/e8e61115/Switzerland-Portugal-June-12-2022-UEFA-Nations-League,0.0,0.8333333333333334,0.5
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2022-08-07,Sun,Premier League,Matchweek 1,Home,L 1–2,Manchester Utd,Brighton,Y,LM,89,0,0,0,0,1.0,0.0,0,0,78.0,0.0,0.0,2.0,0.2,0.2,0.3,4.0,0.0,55.0,72.0,76.4,16.0,46.0,6.0,3.0,2.0,/en/matches/8251694e/Manchester-United-Brighton-and-Hove-Albion-August-7-2022-Premier-League,0.0,0.6666666666666666,0.5222222222222223
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2022-08-13,Sat,Premier League,Matchweek 2,Away,L 0–4,Manchester Utd,Brentford,Y,AM,90,0,0,0,0,3.0,0.0,1,0,67.0,2.0,3.0,1.0,0.1,0.1,0.0,1.0,0.0,47.0,57.0,82.5,7.0,35.0,1.0,0.0,0.0,/en/matches/04712d4e/Brentford-Manchester-United-August-13-2022-Premier-League,0.0,0.3333333333333333,0.5208333333333333
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2022-08-22,Mon,Premier League,Matchweek 3,Home,W 2–1,Manchester Utd,Liverpool,Y*,"AM,RW",90,0,0,0,0,1.0,1.0,1,0,58.0,3.0,3.0,2.0,0.4,0.4,0.3,4.0,0.0,26.0,40.0,65.0,6.0,28.0,2.0,1.0,0.0,/en/matches/3c9a8f71/North-West-Derby-Manchester-United-Liverpool-August-22-2022-Premier-League,1.0,0.0,0.6428571428571427
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2022-08-27,Sat,Premier League,Matchweek 4,Away,W 1–0,Manchester Utd,Southampton,Y*,"AM,RW",90,1,0,0,0,5.0,2.0,0,0,51.0,1.0,0.0,0.0,0.6,0.6,0.0,3.0,0.0,26.0,40.0,65.0,7.0,27.0,2.0,1.0,1.0,/en/matches/dff99b20/Southampton-Manchester-United-August-27-2022-Premier-League,1.0,0.3333333333333333,0.6555555555555556
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2022-09-01,Thu,Premier League,Matchweek 5,Away,W 1–0,Manchester Utd,Leicester City,Y*,"AM,RW",90,0,0,0,0,0.0,0.0,0,0,72.0,3.0,0.0,1.0,0.0,0.0,0.3,4.0,0.0,44.0,62.0,71.0,12.0,43.0,5.0,4.0,1.0,/en/matches/c1f25d02/Leicester-City-Manchester-United-September-1-2022-Premier-League,1.0,0.6666666666666666,0.1538461538461538
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2022-09-04,Sun,Premier League,Matchweek 6,Home,W 3–1,Manchester Utd,Arsenal,Y*,"AM,RW",90,0,1,0,0,1.0,1.0,0,0,37.0,1.0,1.0,1.0,0.3,0.3,0.4,3.0,2.0,22.0,31.0,71.0,3.0,22.0,0.0,0.0,0.0,/en/matches/61ddafa5/Manchester-United-Arsenal-September-4-2022-Premier-League,1.0,1.0,0.9666666666666668
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2022-09-08,Thu,Europa Lg,Group stage,Home,L 0–1,eng Manchester Utd,es Real Sociedad,N,AM,45,0,0,0,0,0.0,0.0,0,0,28.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,0.0,18.0,24.0,75.0,2.0,15.0,0.0,0.0,0.0,/en/matches/edf0e464/Manchester-United-Real-Sociedad-September-8-2022-Europa-League,0.0,1.0,0.5
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2022-09-15,Thu,Europa Lg,Group stage,Away,W 2–0,eng Manchester Utd,md Sheriff Tiraspol,Y*,AM,90,0,0,0,0,2.0,1.0,0,0,59.0,1.0,0.0,1.0,0.2,0.2,0.0,4.0,0.0,39.0,50.0,78.0,2.0,40.0,4.0,3.0,2.0,/en/matches/8812c2ac/Sheriff-Tiraspol-Manchester-United-September-15-2022-Europa-League,1.0,0.6666666666666666,0.5
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2022-09-24,Sat,UEFA Nations League,League A,Away,W 4–0,pt Portugal,cz Czech Republic,Y,CM,76,1,1,0,0,1.0,1.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/b2354354/Czech-Republic-Portugal-September-24-2022-UEFA-Nations-League,1.0,0.6666666666666666,0.5
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2022-09-27,Tue,UEFA Nations League,League A,Home,L 0–1,pt Portugal,es Spain,Y,CM,90,0,0,0,0,1.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/ea9d78a0/Portugal-Spain-September-27-2022-UEFA-Nations-League,0.0,0.6666666666666666,0.5
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2022-10-02,Sun,Premier League,Matchweek 9,Away,L 3–6,Manchester Utd,Manchester City,Y*,"AM,LW",90,0,0,0,0,2.0,1.0,1,0,52.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,33.0,44.0,75.0,2.0,29.0,3.0,2.0,1.0,/en/matches/886e6108/Manchester-Derby-Manchester-City-Manchester-United-October-2-2022-Premier-League,0.0,0.6666666666666666,0.7395833333333334
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2022-10-06,Thu,Europa Lg,Group stage,Away,W 3–2,eng Manchester Utd,cy AC Omonia,Y*,AM,60,0,0,0,0,5.0,1.0,0,0,67.0,1.0,0.0,0.0,0.6,0.6,0.1,9.0,1.0,51.0,58.0,87.9,4.0,43.0,1.0,0.0,0.0,/en/matches/7f6eec90/AC-Omonia-Manchester-United-October-6-2022-Europa-League,1.0,0.3333333333333333,0.5
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2022-10-09,Sun,Premier League,Matchweek 10,Away,W 2–1,Manchester Utd,Everton,Y*,AM,90,0,0,0,0,0.0,0.0,0,0,52.0,0.0,0.0,0.0,0.0,0.0,0.1,4.0,1.0,38.0,49.0,77.6,6.0,33.0,4.0,1.0,1.0,/en/matches/5d426690/Everton-Manchester-United-October-9-2022-Premier-League,1.0,0.3333333333333333,0.7333333333333333
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2022-10-13,Thu,Europa Lg,Group stage,Home,W 1–0,eng Manchester Utd,cy AC Omonia,Y*,AM,90,0,0,0,0,5.0,1.0,0,0,100.0,1.0,2.0,2.0,0.6,0.6,0.9,12.0,0.0,64.0,83.0,77.1,12.0,58.0,2.0,4.0,1.0,/en/matches/d9273781/Manchester-United-AC-Omonia-October-13-2022-Europa-League,1.0,0.6666666666666666,0.5
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,2022-10-16,Sun,Premier League,Matchweek 11,Home,D 0–0,Manchester Utd,Newcastle Utd,Y*,AM,90,0,0,0,0,2.0,0.0,1,0,61.0,5.0,2.0,0.0,0.1,0.1,0.1,6.0,0.0,38.0,52.0,73.1,6.0,34.0,2.0,3.0,1.0,/en/matches/e0b9c72c/Manchester-United-Newcastle-United-October-16-2022-Premier-League,0.5,1.0,0.7916666666666669
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2022-10-19,Wed,Premier League,Matchweek 12,Home,W 2–0,Manchester Utd,Tottenham,Y*,"AM,RW,RM",90,1,0,0,0,6.0,3.0,0,0,87.0,2.0,1.0,1.0,0.2,0.2,0.5,13.0,1.0,66.0,75.0,88.0,6.0,45.0,1.0,0.0,0.0,/en/matches/eebe78c1/Manchester-United-Tottenham-Hotspur-October-19-2022-Premier-League,1.0,0.8333333333333334,0.8854166666666666
