,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Match Report
0,2019-08-11,Sat,Matchweek 3,Home,L 1–2,Manchester Utd,Crystal Palace,Y,DM,90,4,3,2,2,0,1,3,33.3,2,1,0,1,0,4,0,0,/en/matches/7c1c4078/Manchester-United-Crystal-Palace-August-24-2019-Premier-League
1,2019-08-11,Sat,Matchweek 4,Away,D 1–1,Manchester Utd,Southampton,Y,"DM,AM",90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,/en/matches/bfd4d929/Southampton-Manchester-United-August-31-2019-Premier-League
2,2019-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2019-08-11,Mon,Matchweek 7,Home,D 1–1,Manchester Utd,Arsenal,Y,DM,90,3,1,2,1,0,1,2,50.0,1,0,0,0,0,3,1,0,/en/matches/ce7501cd/Manchester-United-Arsenal-September-30-2019-Premier-League
4,2019-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2019-08-11,Sun,Matchweek 18,Away,L 0–2,Manchester Utd,Watford,N,LM,27,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,/en/matches/a58df282/Watford-Manchester-United-December-22-2019-Premier-League
6,2019-08-11,Thu,Matchweek 19,Home,W 4–1,Manchester Utd,Newcastle Utd,N,DM,45,3,1,1,2,0,2,4,50.0,2,1,0,1,2,5,0,0,/en/matches/b3d5292f/Manchester-United-Newcastle-United-December-26-2019-Premier-League
7,2019-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2019-08-11,Fri,Matchweek 30,Away,D 1–1,Manchester Utd,Tottenham,N,DM,28,1,0,0,0,1,1,1,100.0,0,2,2,0,0,1,0,0,/en/matches/973a441a/Tottenham-Hotspur-Manchester-United-June-19-2020-Premier-League
9,2019-08-11,Wed,Matchweek 31,Home,W 3–0,Manchester Utd,Sheffield Utd,Y,DM,79,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,/en/matches/54cdce8b/Manchester-United-Sheffield-United-June-24-2020-Premier-League
10,2019-08-11,Tue,Matchweek 32,Away,W 3–0,Manchester Utd,Brighton,Y,DM,63,1,1,0,1,0,0,1,0.0,1,1,0,1,0,1,0,0,/en/matches/be321c59/Brighton-and-Hove-Albion-Manchester-United-June-30-2020-Premier-League
11,2019-08-11,Sat,Matchweek 33,Home,W 5–2,Manchester Utd,Bournemouth,Y,DM,90,0,0,0,0,0,0,0,,0,0,0,0,2,2,2,0,/en/matches/8bed0062/Manchester-United-Bournemouth-July-4-2020-Premier-League
12,2019-08-11,Thu,Matchweek 34,Away,W 3–0,Manchester Utd,Aston Villa,Y,DM,90,1,1,1,0,0,0,0,,0,1,1,0,0,1,0,1,/en/matches/61422f26/Aston-Villa-Manchester-United-July-9-2020-Premier-League
13,2019-08-11,Mon,Matchweek 35,Home,D 2–2,Manchester Utd,Southampton,Y,DM,62,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,/en/matches/668c9423/Manchester-United-Southampton-July-13-2020-Premier-League
14,2019-08-11,Thu,Matchweek 36,Away,W 2–0,Manchester Utd,Crystal Palace,Y,DM,90,2,1,1,1,0,1,1,100.0,0,1,0,1,0,2,0,0,/en/matches/69a16f9d/Crystal-Palace-Manchester-United-July-16-2020-Premier-League
15,2019-08-11,Wed,Matchweek 37,Home,D 1–1,Manchester Utd,West Ham,Y,DM,90,0,0,0,0,0,0,0,,0,3,0,3,1,1,1,0,/en/matches/bf25e016/Manchester-United-West-Ham-United-July-22-2020-Premier-League
16,2019-08-11,Sun,Matchweek 38,Away,W 2–0,Manchester Utd,Leicester City,Y,"DM,AM",90,4,0,0,1,3,1,2,50.0,1,0,0,0,0,4,0,0,/en/matches/3873cc78/Leicester-City-Manchester-United-July-26-2020-Premier-League
