,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-08-13,Sun,Premier League,Matchweek 1,Home,D 1–1,Chelsea,Liverpool,N,CM,1,0,0,0,0,0,0,0,0,5.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,0.0,3.0,0.0,0.0,0.0,/en/matches/c18d3207/Chelsea-Liverpool-August-13-2023-Premier-League,0.5,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2023-08-25,Fri,Premier League,Matchweek 3,Home,W 3–0,Chelsea,Luton Town,N,CM,8,0,0,0,0,0,0,0,0,7.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,100.0,0.0,3.0,1.0,0.0,0.0,/en/matches/6bfb9dc0/Chelsea-Luton-Town-August-25-2023-Premier-League,1.0,0.5,0.4895833333333333
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2023-08-30,Wed,EFL Cup,Second round,Home,W 2–1,Chelsea,AFC Wimbledon,Y,DM,90,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/94f0b08d/Chelsea-AFC-Wimbledon-August-30-2023-EFL-Cup,1.0,0.5,0.5
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2023-09-17,Sun,Premier League,Matchweek 5,Away,D 0–0,Chelsea,Bournemouth,Y,DM,90,0,0,0,0,0,0,0,0,55.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,45.0,53.0,84.9,8.0,42.0,2.0,2.0,2.0,/en/matches/be0cbf88/Bournemouth-Chelsea-September-17-2023-Premier-League,0.5,0.8333333333333334,0.4888888888888889
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2023-09-24,Sun,Premier League,Matchweek 6,Home,L 0–1,Chelsea,Aston Villa,N,DM,23,0,0,0,0,0,0,0,0,20.0,3.0,0,2.0,0.0,0.0,0.0,1.0,0.0,12.0,13.0,92.3,3.0,13.0,2.0,1.0,1.0,/en/matches/7d2c5e05/Chelsea-Aston-Villa-September-24-2023-Premier-League,0.0,0.8333333333333334,0.4479166666666667
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2023-09-27,Wed,EFL Cup,Third round,Home,W 1–0,Chelsea,Brighton,Y,DM,90,0,0,0,0,1,0,1,0,,,1,,,,,,,,,,,,,,,/en/matches/4761dbfb/Chelsea-Brighton-and-Hove-Albion-September-27-2023-EFL-Cup,1.0,0.5,0.5
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2023-10-02,Mon,Premier League,Matchweek 7,Away,W 2–0,Chelsea,Fulham,N,DM,13,0,0,0,0,0,0,0,0,12.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,63.6,0.0,8.0,0.0,0.0,0.0,/en/matches/c9787e60/Fulham-Chelsea-October-2-2023-Premier-League,1.0,0.5,0.7222222222222222
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2023-10-28,Sat,Premier League,Matchweek 10,Home,L 0–2,Chelsea,Brentford,N,DM,10,0,0,0,0,0,0,0,0,10.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,88.9,2.0,6.0,0.0,0.0,0.0,/en/matches/91e3b922/Chelsea-Brentford-October-28-2023-Premier-League,0.0,0.6666666666666666,0.5111111111111111
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2023-11-01,Wed,EFL Cup,Fourth round,Home,W 2–0,Chelsea,Blackburn,Y,DM,90,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,/en/matches/9d433031/Chelsea-Blackburn-Rovers-November-1-2023-EFL-Cup,1.0,0.6666666666666666,0.5
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2023-11-06,Mon,Premier League,Matchweek 11,Away,W 4–1,Chelsea,Tottenham,N,DM,1,0,0,0,0,0,0,1,0,4.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,/en/matches/478e4eb3/Tottenham-Hotspur-Chelsea-November-6-2023-Premier-League,1.0,0.6666666666666666,0.8958333333333334
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2023-11-12,Sun,Premier League,Matchweek 12,Home,D 4–4,Chelsea,Manchester City,N,DM,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,/en/matches/53bb8f30/Chelsea-Manchester-City-November-12-2023-Premier-League,0.5,0.6666666666666666,1.0
