,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Match Report
0,2023-08-27,Mon,Matchweek 5,Away,D 1–1,Burnley,Nott'ham Forest,N,CB,4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,/en/matches/ad7ecfad/Nottingham-Forest-Burnley-September-18-2023-Premier-League
1,2023-08-27,Sat,Matchweek 6,Home,L 0–1,Burnley,Manchester Utd,N,"On matchday squad, but did not play",/en/matches/8e26793d/Burnley-Manchester-United-September-23-2023-Premier-League,,,,,,,,,,,,,,,,,
2,2023-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-08-27,Tue,Matchweek 2,Away,W 2–1,Burnley,Luton Town,N,LW,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,/en/matches/4f7b3f27/Luton-Town-Burnley-October-3-2023-Premier-League
4,2023-08-27,Sat,Matchweek 8,Home,L 1–4,Burnley,Chelsea,Y,CB,90,3,2,2,1,0,2,2,100.0,0,3,1,2,0,3,1,0,/en/matches/cfd83ca3/Burnley-Chelsea-October-7-2023-Premier-League
