,Unnamed: 0.31,Unnamed: 0.30,Unnamed: 0.29,Unnamed: 0.28,Unnamed: 0.27,Unnamed: 0.26,Unnamed: 0.25,Unnamed: 0.24,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2019-10-14,Mon,UEFA Euro Qualifying,Group stage,Away,W 6–0,eng England,bg Bulgaria,N,,15,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/ba2dd7b6/Bulgaria-England-October-14-2019-UEFA-Euro-Qualifying,1.0,0.1666666666666666,0.5
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2019-10-19,Sat,Premier League,Matchweek 9,Home,D 0–0,Bournemouth,Norwich City,Y,FW,90,0,0,0,0,2,0,0,0,32.0,1.0,0,0.0,0.1,0.1,0.4,1.0,0.0,10.0,17.0,58.8,4.0,21.0,1.0,2.0,0.0,/en/matches/d71c01eb/Bournemouth-Norwich-City-October-19-2019-Premier-League,0.5,0.5,0.1785714285714285
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2019-10-26,Sat,Premier League,Matchweek 10,Away,D 0–0,Bournemouth,Watford,Y,FW,73,0,0,0,0,0,0,1,0,14.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,9.0,66.7,2.0,11.0,1.0,1.0,1.0,/en/matches/1ef8e186/Watford-Bournemouth-October-26-2019-Premier-League,0.5,0.5,0.4404761904761904
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2019-11-02,Sat,Premier League,Matchweek 11,Home,W 1–0,Bournemouth,Manchester Utd,Y,FW,90,0,0,0,0,2,0,1,0,44.0,2.0,1,1.0,0.4,0.4,0.1,4.0,0.0,18.0,26.0,69.2,2.0,30.0,4.0,2.0,1.0,/en/matches/9e35d172/Bournemouth-Manchester-United-November-2-2019-Premier-League,1.0,0.6666666666666666,0.9047619047619048
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2019-11-09,Sat,Premier League,Matchweek 12,Away,L 1–2,Bournemouth,Newcastle Utd,Y,FW,90,0,0,0,0,1,0,0,0,24.0,1.0,0,0.0,0.1,0.1,0.0,1.0,0.0,12.0,16.0,75.0,1.0,13.0,1.0,1.0,0.0,/en/matches/698f846d/Newcastle-United-Bournemouth-November-9-2019-Premier-League,0.0,0.6666666666666666,0.5238095238095238
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2019-11-23,Sat,Premier League,Matchweek 13,Home,L 1–2,Bournemouth,Wolves,Y,FW,90,0,0,0,0,1,0,0,0,21.0,0.0,0,0.0,0.1,0.1,0.1,1.0,0.0,10.0,16.0,62.5,2.0,16.0,1.0,1.0,1.0,/en/matches/219643bc/Bournemouth-Wolverhampton-Wanderers-November-23-2019-Premier-League,0.0,0.5,0.861111111111111
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2019-11-30,Sat,Premier League,Matchweek 14,Away,L 2–3,Bournemouth,Tottenham,Y,FW,90,0,0,0,0,3,0,0,0,18.0,0.0,0,0.0,0.1,0.1,0.0,2.0,0.0,8.0,11.0,72.7,0.0,12.0,2.0,1.0,1.0,/en/matches/1722ba52/Tottenham-Hotspur-Bournemouth-November-30-2019-Premier-League,0.0,0.3333333333333333,0.869047619047619
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2019-12-03,Tue,Premier League,Matchweek 15,Away,L 0–1,Bournemouth,Crystal Palace,Y,FW,90,0,0,0,0,0,0,0,0,15.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,10.0,60.0,1.0,13.0,0.0,1.0,1.0,/en/matches/fd541a1f/Crystal-Palace-Bournemouth-December-3-2019-Premier-League,0.0,0.0,0.423076923076923
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,2019-12-07,Sat,Premier League,Matchweek 16,Home,L 0–3,Bournemouth,Liverpool,Y,FW,63,0,0,0,0,0,0,0,0,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,45.5,1.0,7.0,0.0,1.0,1.0,/en/matches/b7f0ca17/Bournemouth-Liverpool-December-7-2019-Premier-League,0.0,0.0,0.8214285714285714
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2019-12-21,Sat,Premier League,Matchweek 18,Home,L 0–1,Bournemouth,Burnley,N,FW,45,0,0,0,0,0,0,0,0,14.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,81.8,0.0,12.0,1.0,0.0,0.0,/en/matches/e8b74ca0/Bournemouth-Burnley-December-21-2019-Premier-League,0.0,0.0,0.3571428571428571
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2019-12-26,Thu,Premier League,Matchweek 19,Home,D 1–1,Bournemouth,Arsenal,Y,FW,90,0,0,0,0,2,0,1,0,18.0,1.0,0,1.0,0.1,0.1,0.3,2.0,1.0,8.0,12.0,66.7,0.0,14.0,1.0,1.0,1.0,/en/matches/5b1ecf02/Bournemouth-Arsenal-December-26-2019-Premier-League,0.5,0.0,0.4047619047619047
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2019-12-28,Sat,Premier League,Matchweek 20,Away,L 0–2,Bournemouth,Brighton,N,FW,29,0,0,0,0,1,0,0,0,4.0,0.0,0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,/en/matches/d7b72d7f/Brighton-and-Hove-Albion-Bournemouth-December-28-2019-Premier-League,0.0,0.1666666666666666,0.2976190476190475
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2020-01-01,Wed,Premier League,Matchweek 21,Away,L 0–4,Bournemouth,West Ham,Y,FW,90,0,0,0,0,0,0,0,0,32.0,0.0,0,0.0,0.0,0.0,0.1,2.0,0.0,18.0,22.0,81.8,4.0,18.0,1.0,1.0,0.0,/en/matches/9ae01aab/West-Ham-United-Bournemouth-January-1-2020-Premier-League,0.0,0.1666666666666666,0.5
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,2020-01-04,Sat,FA Cup,Third round,Home,W 4–0,Bournemouth,Luton Town,N,,25,1,0,0,0,1,1,0,0,,,0,,,,,,,,,,,,,,,/en/matches/c3fea920/Bournemouth-Luton-Town-January-4-2020-FA-Cup,1.0,0.1666666666666666,0.5
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,2020-01-12,Sun,Premier League,Matchweek 22,Home,L 0–3,Bournemouth,Watford,Y,FW,90,0,0,0,0,2,0,0,0,26.0,0.0,0,0.0,0.1,0.1,0.0,3.0,0.0,16.0,18.0,88.9,2.0,18.0,0.0,1.0,0.0,/en/matches/76ce7bd8/Bournemouth-Watford-January-12-2020-Premier-League,0.0,0.3333333333333333,0.5
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2020-01-18,Sat,Premier League,Matchweek 23,Away,L 0–1,Bournemouth,Norwich City,Y,FW,90,0,0,0,0,2,1,1,0,28.0,1.0,0,0.0,0.1,0.1,0.0,2.0,0.0,10.0,18.0,55.6,0.0,25.0,1.0,1.0,1.0,/en/matches/2550abdc/Norwich-City-Bournemouth-January-18-2020-Premier-League,0.0,0.3333333333333333,0.5
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,2020-01-21,Tue,Premier League,Matchweek 24,Home,W 3–1,Bournemouth,Brighton,Y,FW,90,1,0,0,0,1,1,0,0,34.0,1.0,0,1.0,0.7,0.7,0.1,3.0,2.0,13.0,21.0,61.9,2.0,22.0,1.0,2.0,1.0,/en/matches/ba03a070/Bournemouth-Brighton-and-Hove-Albion-January-21-2020-Premier-League,1.0,0.3333333333333333,0.5
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,2020-01-27,Mon,FA Cup,Fourth round,Home,L 1–2,Bournemouth,Arsenal,N,,15,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/3a82a2bd/Bournemouth-Arsenal-January-27-2020-FA-Cup,0.0,0.3333333333333333,0.5
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,2020-02-01,Sat,Premier League,Matchweek 25,Home,W 2–1,Bournemouth,Aston Villa,Y,FW,90,0,0,0,0,3,0,1,0,41.0,0.0,0,1.0,0.4,0.4,0.6,3.0,0.0,11.0,24.0,45.8,0.0,26.0,1.0,0.0,0.0,/en/matches/db21a88a/Bournemouth-Aston-Villa-February-1-2020-Premier-League,1.0,0.3333333333333333,0.5
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,2020-02-09,Sun,Premier League,Matchweek 26,Away,L 1–2,Bournemouth,Sheffield Utd,Y,FW,90,1,0,0,0,2,1,1,0,30.0,0.0,0,0.0,0.6,0.6,0.1,3.0,0.0,16.0,19.0,84.2,4.0,15.0,1.0,0.0,0.0,/en/matches/9dbc60d4/Sheffield-United-Bournemouth-February-9-2020-Premier-League,0.0,0.6666666666666666,0.5
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2020-02-22,Sat,Premier League,Matchweek 27,Away,L 0–3,Bournemouth,Burnley,Y,FW,90,0,0,0,0,3,1,0,0,24.0,0.0,0,1.0,0.8,0.8,0.0,0.0,0.0,10.0,18.0,55.6,0.0,17.0,1.0,1.0,1.0,/en/matches/bcdc3fb0/Burnley-Bournemouth-February-22-2020-Premier-League,0.0,0.3333333333333333,0.5
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,2020-02-29,Sat,Premier League,Matchweek 28,Home,D 2–2,Bournemouth,Chelsea,Y,FW,90,0,0,0,0,3,2,1,0,33.0,1.0,0,1.0,0.2,0.2,0.0,0.0,0.0,6.0,14.0,42.9,0.0,19.0,1.0,2.0,1.0,/en/matches/57d79762/Bournemouth-Chelsea-February-29-2020-Premier-League,0.5,0.3333333333333333,0.5
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,2020-03-07,Sat,Premier League,Matchweek 29,Away,L 1–2,Bournemouth,Liverpool,Y,FW,90,1,0,0,0,1,1,1,0,26.0,0.0,1,2.0,0.8,0.8,0.0,2.0,0.0,10.0,12.0,83.3,0.0,18.0,3.0,3.0,3.0,/en/matches/a24ed8fc/Liverpool-Bournemouth-March-7-2020-Premier-League,0.0,0.1666666666666666,0.5
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,2020-06-20,Sat,Premier League,Matchweek 30,Home,L 0–2,Bournemouth,Crystal Palace,Y,FW,90,0,0,0,0,1,0,0,0,30.0,0.0,0,2.0,0.0,0.0,0.0,1.0,0.0,10.0,20.0,50.0,1.0,18.0,2.0,4.0,2.0,/en/matches/c4d88352/Bournemouth-Crystal-Palace-June-20-2020-Premier-League,0.0,0.1666666666666666,0.5
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,2020-06-24,Wed,Premier League,Matchweek 31,Away,L 0–1,Bournemouth,Wolves,Y,FW,90,0,0,0,0,0,0,1,0,16.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,66.7,0.0,8.0,0.0,0.0,0.0,/en/matches/4f61e5af/Wolverhampton-Wanderers-Bournemouth-June-24-2020-Premier-League,0.0,0.1666666666666666,0.5
35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,2020-07-09,Thu,Premier League,Matchweek 34,Home,D 0–0,Bournemouth,Tottenham,Y,FW,90,0,0,0,0,3,0,0,0,29.0,0.0,0,1.0,0.5,0.5,0.0,1.0,0.0,7.0,15.0,46.7,0.0,21.0,1.0,1.0,1.0,/en/matches/1d9de580/Bournemouth-Tottenham-Hotspur-July-9-2020-Premier-League,0.5,0.0,0.5
36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,2020-07-12,Sun,Premier League,Matchweek 35,Home,W 4–1,Bournemouth,Leicester City,Y,FW,89,0,0,0,0,0,0,0,0,26.0,0.0,0,0.0,0.0,0.0,0.1,2.0,1.0,9.0,17.0,52.9,2.0,16.0,0.0,0.0,0.0,/en/matches/d2adf574/Bournemouth-Leicester-City-July-12-2020-Premier-League,1.0,0.1666666666666666,0.5
37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,2020-07-15,Wed,Premier League,Matchweek 36,Away,L 1–2,Bournemouth,Manchester City,N,FW,22,0,1,0,0,3,0,0,0,14.0,0.0,0,0.0,0.2,0.2,0.3,2.0,1.0,4.0,11.0,36.4,2.0,7.0,0.0,0.0,0.0,/en/matches/eff6988f/Manchester-City-Bournemouth-July-15-2020-Premier-League,0.0,0.5,0.5
38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,2020-07-19,Sun,Premier League,Matchweek 37,Home,L 0–2,Bournemouth,Southampton,Y,"FW,LW",90,0,0,0,0,2,0,0,0,26.0,1.0,0,1.0,0.1,0.1,0.0,0.0,0.0,9.0,18.0,50.0,3.0,20.0,0.0,1.0,0.0,/en/matches/bbd4160f/Bournemouth-Southampton-July-19-2020-Premier-League,0.0,0.5,0.5
39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,2020-07-26,Sun,Premier League,Matchweek 38,Away,W 3–1,Bournemouth,Everton,Y,FW,90,0,0,0,0,3,3,0,0,36.0,0.0,0,1.0,0.3,0.3,0.0,1.0,0.0,16.0,26.0,61.5,5.0,23.0,3.0,1.0,0.0,/en/matches/2a3b8f05/Everton-Bournemouth-July-26-2020-Premier-League,1.0,0.3333333333333333,0.5
