,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
10,10,10,10,10,10,10,2022-11-12,Sat,Premier League,Matchweek 16,Away,L 0–1,Chelsea,Newcastle Utd,N,RW,18,0,0,0,0,0.0,0.0,0,0,18.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,15.0,66.7,3.0,9.0,0.0,0.0,0.0,/en/matches/e1b3eb1b/Newcastle-United-Chelsea-November-12-2022-Premier-League,0.0,0.3333333333333333,0.8444444444444446
11,11,11,11,11,11,11,2022-11-17,Thu,Friendlies (M),Friendlies (M),Neutral,W 3–0,ma Morocco,ge Georgia,Y,FW,68,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/a6a74e89/Morocco-Georgia-November-17-2022-Friendlies-M,1.0,0.0,0.5
12,12,12,12,12,12,12,2022-11-23,Wed,World Cup,Group stage,Neutral,D 0–0,ma Morocco,hr Croatia,Y,RW,90,0,0,0,0,2.0,0.0,0,0,50.0,3.0,1.0,4.0,0.1,0.1,0.0,3.0,0.0,20.0,35.0,57.1,2.0,26.0,1.0,2.0,0.0,/en/matches/197b3688/Morocco-Croatia-November-23-2022-FIFA-World-Cup,0.5,0.3333333333333333,0.5
13,13,13,13,13,13,13,2022-11-27,Sun,World Cup,Group stage,Neutral,W 2–0,ma Morocco,be Belgium,Y,"RW,RM",90,0,1,0,0,2.0,1.0,0,0,45.0,3.0,1.0,1.0,0.0,0.0,0.4,3.0,2.0,20.0,31.0,64.5,1.0,33.0,4.0,7.0,4.0,/en/matches/18d1b45b/Belgium-Morocco-November-27-2022-FIFA-World-Cup,1.0,0.5,0.5
14,14,14,14,14,14,14,2022-12-01,Thu,World Cup,Group stage,Neutral,W 2–1,ma Morocco,ca Canada,Y,RW,75,1,0,0,0,2.0,1.0,0,0,53.0,2.0,1.0,3.0,0.1,0.1,0.0,2.0,0.0,26.0,40.0,65.0,2.0,35.0,4.0,7.0,3.0,/en/matches/46776714/Canada-Morocco-December-1-2022-FIFA-World-Cup,1.0,0.8333333333333334,0.5
15,15,15,15,15,15,15,2022-12-06,Tue,World Cup,Round of 16,Neutral,D 0 (3)–0 (0),ma Morocco,es Spain,Y,RW,120,0,0,0,0,0.0,0.0,0,0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,39.0,66.7,5.0,31.0,2.0,0.0,0.0,/en/matches/4c0aa6b0/Morocco-Spain-December-6-2022-FIFA-World-Cup,0.5,0.8333333333333334,0.5
16,16,16,16,16,16,16,2022-12-10,Sat,World Cup,Quarter-finals,Neutral,W 1–0,ma Morocco,pt Portugal,Y,"RW,RM",80,0,0,0,0,1.0,0.0,0,0,39.0,1.0,1.0,1.0,0.0,0.0,0.1,2.0,0.0,19.0,28.0,67.9,1.0,21.0,1.0,1.0,0.0,/en/matches/170c8725/Morocco-Portugal-December-10-2022-FIFA-World-Cup,1.0,0.8333333333333334,0.5
17,17,17,17,17,17,17,2022-12-14,Wed,World Cup,Semi-finals,Neutral,L 0–2,ma Morocco,fr France,Y,"RW,RM",90,0,0,0,0,1.0,0.0,0,0,73.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,47.0,63.0,74.6,8.0,54.0,5.0,5.0,0.0,/en/matches/85c72a0a/France-Morocco-December-14-2022-FIFA-World-Cup,0.0,0.8333333333333334,0.5
18,18,18,18,18,18,18,2022-12-17,Sat,World Cup,Third-place match,Neutral,L 1–2,ma Morocco,hr Croatia,Y*,RW,90,0,0,0,0,2.0,0.0,0,0,82.0,0.0,3.0,1.0,0.0,0.0,0.1,6.0,1.0,53.0,70.0,75.7,9.0,56.0,3.0,7.0,5.0,/en/matches/9d73d381/Croatia-Morocco-December-17-2022-FIFA-World-Cup,0.0,0.5,0.5
19,19,19,19,19,19,19,2023-01-01,Sun,Premier League,Matchweek 18,Away,D 1–1,Chelsea,Nott'ham Forest,N,RW,19,0,0,0,0,0.0,0.0,0,0,14.0,1.0,0.0,0.0,0.0,0.0,0.3,1.0,0.0,7.0,11.0,63.6,1.0,13.0,1.0,2.0,0.0,/en/matches/c31cf944/Nottingham-Forest-Chelsea-January-1-2023-Premier-League,0.5,0.3333333333333333,0.5
20,20,20,20,20,20,20,2023-01-05,Thu,Premier League,Matchweek 19,Home,L 0–1,Chelsea,Manchester City,Y,RW,68,0,0,0,0,1.0,1.0,0,0,48.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,21.0,37.0,56.8,3.0,34.0,1.0,2.0,0.0,/en/matches/eacda90c/Chelsea-Manchester-City-January-5-2023-Premier-League,0.0,0.1666666666666666,0.5
21,21,21,21,21,21,21,2023-01-08,Sun,FA Cup,Third round proper,Away,L 0–4,Chelsea,Manchester City,Y,FW,62,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/b7265ef7/Manchester-City-Chelsea-January-8-2023-FA-Cup,0.0,0.1666666666666666,0.5
22,22,22,22,22,22,22,2023-01-12,Thu,Premier League,Matchweek 7,Away,L 1–2,Chelsea,Fulham,N,RM,11,0,0,0,0,0.0,0.0,0,0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,75.0,0.0,5.0,0.0,0.0,0.0,/en/matches/2902a42d/Fulham-Chelsea-January-12-2023-Premier-League,0.0,0.1666666666666666,0.5
23,23,23,23,23,23,23,2023-01-15,Sun,Premier League,Matchweek 20,Home,W 1–0,Chelsea,Crystal Palace,Y,RW,88,0,1,0,0,3.0,1.0,0,0,76.0,5.0,1.0,1.0,0.1,0.1,0.3,7.0,1.0,37.0,59.0,62.7,9.0,51.0,4.0,6.0,4.0,/en/matches/564d2893/Chelsea-Crystal-Palace-January-15-2023-Premier-League,1.0,0.0,0.5
24,24,24,24,24,24,24,2023-01-21,Sat,Premier League,Matchweek 21,Away,D 0–0,Chelsea,Liverpool,Y,"WB,RW",90,0,0,0,0,3.0,0.0,0,0,64.0,1.0,0.0,1.0,0.2,0.2,0.5,4.0,0.0,28.0,47.0,59.6,5.0,30.0,4.0,3.0,1.0,/en/matches/7febc290/Liverpool-Chelsea-January-21-2023-Premier-League,0.5,0.3333333333333333,0.5
25,25,25,25,25,25,25,2023-02-03,Fri,Premier League,Matchweek 22,Home,D 0–0,Chelsea,Fulham,Y,RW,59,0,0,0,0,1.0,0.0,0,0,44.0,2.0,0.0,1.0,0.1,0.1,0.2,1.0,0.0,22.0,37.0,59.5,3.0,26.0,1.0,3.0,1.0,/en/matches/c3cf244b/Chelsea-Fulham-February-3-2023-Premier-League,0.5,0.5,0.5
26,26,26,26,26,26,26,2023-02-11,Sat,Premier League,Matchweek 23,Away,D 1–1,Chelsea,West Ham,N,RW,24,0,0,0,0,0.0,0.0,0,0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,21.0,71.4,2.0,13.0,0.0,1.0,1.0,/en/matches/18dea268/West-Ham-United-Chelsea-February-11-2023-Premier-League,0.5,0.6666666666666666,0.5
27,27,27,27,27,27,27,2023-02-15,Wed,Champions Lg,Round of 16,Away,L 0–1,eng Chelsea,de Dortmund,Y,RW,90,0,0,0,0,4.0,1.0,1,0,52.0,0.0,2.0,3.0,0.2,0.2,0.4,7.0,0.0,31.0,41.0,75.6,8.0,34.0,5.0,3.0,2.0,/en/matches/c9372f54/Dortmund-Chelsea-February-15-2023-Champions-League,0.0,0.5,0.5
28,28,28,28,28,28,28,2023-02-26,Sun,Premier League,Matchweek 25,Away,L 0–2,Chelsea,Tottenham,Y,RW,61,0,0,0,0,2.0,0.0,1,0,29.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,17.0,22.0,77.3,2.0,16.0,1.0,2.0,1.0,/en/matches/8eff71b5/Tottenham-Hotspur-Chelsea-February-26-2023-Premier-League,0.0,0.3333333333333333,0.5
29,29,29,29,29,29,29,2023-03-25,Sat,Friendlies (M),Friendlies (M),Home,W 2–1,ma Morocco,br Brazil,Y,FW,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/b9e2f869/Morocco-Brazil-March-25-2023-Friendlies-M,1.0,0.1666666666666666,0.5
30,30,30,30,30,30,30,2023-03-28,Tue,Friendlies (M),Friendlies (M),Neutral,D 0–0,ma Morocco,pe Peru,Y,AM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/f6298cc2/Morocco-Peru-March-28-2023-Friendlies-M,0.5,0.3333333333333333,0.5
31,31,31,31,31,31,31,2023-04-15,Sat,Premier League,Matchweek 31,Home,L 1–2,Chelsea,Brighton,N,RW,35,0,0,0,0,0.0,0.0,0,0,20.0,0.0,0.0,1.0,0.0,0.0,0.1,2.0,0.0,11.0,15.0,73.3,1.0,10.0,2.0,1.0,0.0,/en/matches/18e7d354/Chelsea-Brighton-and-Hove-Albion-April-15-2023-Premier-League,0.0,0.5,0.5
32,32,32,32,32,32,32,2023-05-02,Tue,Premier League,Matchweek 34,Away,L 1–3,Chelsea,Arsenal,N,RW,12,0,0,0,0,1.0,0.0,0,0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,66.7,2.0,6.0,0.0,1.0,0.0,/en/matches/2d551ff5/North-West-London-Derby-Arsenal-Chelsea-May-2-2023-Premier-League,0.0,0.5,0.5
33,33,33,33,33,33,33,2023-05-06,Sat,Premier League,Matchweek 35,Away,W 3–1,Chelsea,Bournemouth,N,RW,15,0,1,0,0,0.0,0.0,0,0,14.0,2.0,1.0,0.0,0.0,0.0,0.4,3.0,1.0,7.0,11.0,63.6,1.0,9.0,3.0,2.0,1.0,/en/matches/6116824f/Bournemouth-Chelsea-May-6-2023-Premier-League,1.0,0.1666666666666666,0.5
34,34,34,34,34,34,34,2023-05-13,Sat,Premier League,Matchweek 36,Home,D 2–2,Chelsea,Nott'ham Forest,N,RW,18,0,0,0,0,1.0,1.0,0,0,33.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,19.0,30.0,63.3,2.0,19.0,1.0,1.0,0.0,/en/matches/96ab0b45/Chelsea-Nottingham-Forest-May-13-2023-Premier-League,0.5,0.3333333333333333,0.5
35,35,35,35,35,35,35,2023-05-25,Thu,Premier League,Matchweek 32,Away,L 1–4,Chelsea,Manchester Utd,N,RW,9,0,1,0,0,1.0,0.0,0,0,9.0,0.0,0.0,0.0,0.0,0.0,0.3,2.0,1.0,5.0,6.0,83.3,1.0,5.0,1.0,1.0,1.0,/en/matches/d2f2263d/Manchester-United-Chelsea-May-25-2023-Premier-League,0.0,0.5,0.5
36,36,36,36,36,36,36,2023-06-12,Mon,Friendlies (M),Friendlies (M),Home,D 0–0,ma Morocco,cv Cape Verde,Y*,FW,82,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/092cd935/Morocco-Cape-Verde-June-12-2023-Friendlies-M,0.5,0.5,0.5
