,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-08-15,Mon,Premier League,Matchweek 2,Home,D 1–1,Liverpool,Crystal Palace,N,CB,28,0,0,0,0,0,0,0,0,48.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,44.0,45.0,97.8,6.0,38.0,0.0,0.0,0.0,/en/matches/b3c6f709/Liverpool-Crystal-Palace-August-15-2022-Premier-League,0.5,0.5,0.46875
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2022-08-22,Mon,Premier League,Matchweek 3,Away,L 1–2,Liverpool,Manchester Utd,Y,CB,90,0,0,0,0,0,0,0,0,108.0,1.0,2,1.0,0.0,0.0,0.0,1.0,0.0,88.0,101.0,87.1,8.0,77.0,0.0,0.0,0.0,/en/matches/3c9a8f71/North-West-Derby-Manchester-United-Liverpool-August-22-2022-Premier-League,0.0,0.5,0.3958333333333332
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2022-08-27,Sat,Premier League,Matchweek 4,Home,W 9–0,Liverpool,Bournemouth,Y,CB,90,0,0,0,0,0,0,0,0,93.0,0.0,2,2.0,0.0,0.0,0.0,0.0,0.0,73.0,84.0,86.9,6.0,72.0,1.0,2.0,2.0,/en/matches/de515487/Liverpool-Bournemouth-August-27-2022-Premier-League,1.0,0.5,0.3437499999999999
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2022-08-31,Wed,Premier League,Matchweek 5,Home,W 2–1,Liverpool,Newcastle Utd,Y,CB,90,0,0,0,0,2,0,0,0,103.0,2.0,1,0.0,0.1,0.1,0.0,2.0,0.0,77.0,97.0,79.4,9.0,73.0,0.0,1.0,1.0,/en/matches/ac6047cf/Liverpool-Newcastle-United-August-31-2022-Premier-League,1.0,0.5,0.5833333333333333
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2022-09-03,Sat,Premier League,Matchweek 6,Away,D 0–0,Liverpool,Everton,Y,"CB,RB",90,0,0,0,0,0,0,0,0,93.0,5.0,3,1.0,0.0,0.0,0.2,2.0,0.0,67.0,81.0,82.7,9.0,57.0,0.0,0.0,0.0,/en/matches/073227b6/Merseyside-Derby-Everton-Liverpool-September-3-2022-Premier-League,0.5,0.6666666666666666,0.5769230769230769
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2022-09-07,Wed,Champions Lg,Group stage,Away,L 1–4,eng Liverpool,it Napoli,Y,CB,45,0,0,0,0,0,0,0,0,37.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,30.0,86.7,6.0,24.0,0.0,1.0,0.0,/en/matches/186769e2/Napoli-Liverpool-September-7-2022-Champions-League,0.0,0.8333333333333334,0.5
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2022-10-04,Tue,Champions Lg,Group stage,Home,W 2–0,eng Liverpool,sct Rangers,N,RB,1,0,0,0,0,0,0,0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,/en/matches/707b3173/Liverpool-Rangers-October-4-2022-Champions-League,1.0,0.5,0.5
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2022-10-09,Sun,Premier League,Matchweek 10,Away,L 2–3,Liverpool,Arsenal,N,RB,45,0,0,0,0,0,0,1,0,34.0,4.0,1,1.0,0.0,0.0,0.0,0.0,0.0,17.0,24.0,70.8,0.0,11.0,2.0,0.0,0.0,/en/matches/84a48413/Arsenal-Liverpool-October-9-2022-Premier-League,0.0,0.5,0.9166666666666666
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2022-10-12,Wed,Champions Lg,Group stage,Away,W 7–1,eng Liverpool,sct Rangers,Y,"RB,CB",90,0,1,0,0,1,0,1,0,73.0,0.0,1,0.0,0.1,0.1,0.3,2.0,1.0,45.0,68.0,66.2,3.0,29.0,4.0,0.0,0.0,/en/matches/b79490f8/Rangers-Liverpool-October-12-2022-Champions-League,1.0,0.3333333333333333,0.5
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2022-10-16,Sun,Premier League,Matchweek 11,Home,W 1–0,Liverpool,Manchester City,Y,CB,90,0,0,0,0,0,0,0,0,69.0,3.0,1,2.0,0.0,0.0,0.0,1.0,0.0,45.0,56.0,80.4,2.0,45.0,0.0,0.0,0.0,/en/matches/2ed4b79f/Liverpool-Manchester-City-October-16-2022-Premier-League,1.0,0.6666666666666666,0.8472222222222223
