,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,2022-08-13,Sat,Premier League,Matchweek 2,Away,D 0–0,Fulham,Wolves,N,"LW,RB",1,0,0,0,0,0,0,0,0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,1.0,0.0,0.0,0.0,/en/matches/669b1665/Wolverhampton-Wanderers-Fulham-August-13-2022-Premier-League,0.5,0.5,0.4880952380952381
1,1,1,1,2022-08-23,Tue,EFL Cup,Second round,Away,L 0–2,Fulham,Crawley Town,Y,AM,90,0,0,0,0,1,0,0,0,,,2,,,,,,,,,,,,,,,/en/matches/356c3c63/Crawley-Town-Fulham-August-23-2022-EFL-Cup,0.0,0.5,0.5
2,2,2,2,2022-09-03,Sat,HNL,Matchweek 8,Away,L 1–2,Gorica,Varaždin,N,,33,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/75756c7b/Varazdin-Gorica-September-3-2022-Hrvatska-NL,0.0,0.5,0.5
3,3,3,3,2022-09-10,Sat,HNL,Matchweek 9,Home,L 0–1,Gorica,Dinamo Zagreb,Y,DM,90,0,0,0,0,1,1,0,0,,,2,,,,,,,,,,,,,,,/en/matches/ea7f4811/Gorica-Dinamo-Zagreb-September-10-2022-Hrvatska-NL,0.0,0.1666666666666666,0.5
4,4,4,4,2022-09-17,Sat,HNL,Matchweek 10,Home,L 0–1,Gorica,Osijek,Y,DM,74,0,0,0,0,1,0,0,0,,,2,,,,,,,,,,,,,,,/en/matches/2c3c433a/Gorica-Osijek-September-17-2022-Hrvatska-NL,0.0,0.0,0.5
5,5,5,5,2022-10-02,Sun,HNL,Matchweek 11,Away,D 1–1,Gorica,Šibenik,Y,DM,90,0,0,0,0,2,0,0,0,,,1,,,,,,,,,,,,,,,/en/matches/a6bad447/Sibenik-Gorica-October-2-2022-Hrvatska-NL,0.5,0.0,0.5
6,6,6,6,2022-10-09,Sun,HNL,Matchweek 12,Home,L 0–2,Gorica,Rijeka,Y,CM,90,0,0,0,0,0,0,1,0,,,3,,,,,,,,,,,,,,,/en/matches/c87857cc/Gorica-Rijeka-October-9-2022-Hrvatska-NL,0.0,0.1666666666666666,0.5
7,7,7,7,2022-10-15,Sat,HNL,Matchweek 13,Home,L 0–1,Gorica,Hajduk Split,Y,DM,89,0,0,0,0,0,0,0,0,,,5,,,,,,,,,,,,,,,/en/matches/fe06c050/Gorica-Hajduk-Split-October-15-2022-Hrvatska-NL,0.0,0.1666666666666666,0.5
8,8,8,8,2022-10-22,Sat,HNL,Matchweek 14,Away,L 1–2,Gorica,Lokomotiva,Y,DM,45,0,0,0,0,0,0,0,0,,,3,,,,,,,,,,,,,,,/en/matches/194e06c8/Lokomotiva-Gorica-October-22-2022-Hrvatska-NL,0.0,0.1666666666666666,0.5
9,9,9,9,2022-10-26,Wed,HNL,Matchweek 4,Away,L 1–3,Gorica,Hajduk Split,Y,DM,90,1,0,0,0,1,1,0,0,,,0,,,,,,,,,,,,,,,/en/matches/db7f0efd/Hajduk-Split-Gorica-October-26-2022-Hrvatska-NL,0.0,0.0,0.5
10,10,10,10,2022-10-31,Mon,HNL,Matchweek 15,Home,D 1–1,Gorica,Slaven Belupo,Y,CM,45,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/660afb1b/Gorica-Slaven-Belupo-October-31-2022-Hrvatska-NL,0.5,0.0,0.5
11,11,11,11,2022-11-04,Fri,HNL,Matchweek 16,Away,L 0–1,Gorica,Istra 1961,Y,CM,90,0,0,0,0,1,1,1,0,,,4,,,,,,,,,,,,,,,/en/matches/f68ab433/Istra-1961-Gorica-November-4-2022-Hrvatska-NL,0.0,0.1666666666666666,0.5
