,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,2020-09-12,Sat,Premier League,Matchweek 1,Home,L 0–2,West Ham,Newcastle Utd,Y,RB,90,0,0,0,0,0.0,0.0,1,0,56.0,1.0,2.0,0.0,0.0,0.0,0.3,5.0,0.0,39.0,48.0,81.3,5.0,22.0,1.0,1.0,0.0,/en/matches/78495ced/West-Ham-United-Newcastle-United-September-12-2020-Premier-League,0.0,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,2020-09-19,Sat,Premier League,Matchweek 2,Away,L 1–2,West Ham,Arsenal,Y,RB,90,0,1,0,0,0.0,0.0,1,0,47.0,1.0,2.0,3.0,0.0,0.0,0.7,2.0,0.0,29.0,38.0,76.3,2.0,23.0,0.0,0.0,0.0,/en/matches/f4835ec2/Arsenal-West-Ham-United-September-19-2020-Premier-League,0.0,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2020-09-27,Sun,Premier League,Matchweek 3,Home,W 4–0,West Ham,Wolves,Y,RB,48,0,0,0,0,0.0,0.0,0,0,38.0,1.0,1.0,0.0,0.0,0.0,0.1,3.0,0.0,24.0,35.0,68.6,4.0,18.0,1.0,1.0,1.0,/en/matches/a223dd70/West-Ham-United-Wolverhampton-Wanderers-September-27-2020-Premier-League,1.0,0.5,0.4285714285714285
3,3,3,3,3,3,3,3,3,3,3,2020-12-21,Mon,Premier League,Matchweek 14,Away,L 0–3,West Ham,Chelsea,N,RW,1,0,0,0,0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,/en/matches/9a718e42/Chelsea-West-Ham-United-December-21-2020-Premier-League,0.0,0.3333333333333333,0.4047619047619048
4,4,4,4,4,4,4,4,4,4,4,2020-12-29,Tue,Premier League,Matchweek 16,Away,D 0–0,West Ham,Southampton,Y,RB,90,0,0,0,0,2.0,1.0,0,0,71.0,1.0,3.0,1.0,0.1,0.1,0.0,3.0,0.0,36.0,52.0,69.2,3.0,26.0,1.0,3.0,1.0,/en/matches/7577b54b/Southampton-West-Ham-United-December-29-2020-Premier-League,0.5,0.3333333333333333,0.4230769230769231
5,5,5,5,5,5,5,5,5,5,5,2021-01-23,Sat,FA Cup,Fourth round proper,Home,W 4–0,West Ham,Doncaster,Y,RB,82,0,1,0,0,1.0,1.0,0,0,,,2.0,,,,,,,,,,,,,,,/en/matches/9292ddaa/West-Ham-United-Doncaster-Rovers-January-23-2021-FA-Cup,1.0,0.5,0.5
6,6,6,6,6,6,6,6,6,6,6,2021-01-26,Tue,Premier League,Matchweek 20,Away,W 3–2,West Ham,Crystal Palace,N,RW,10,0,0,0,0,0.0,0.0,0,0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,0.0,3.0,0.0,0.0,0.0,/en/matches/aab6365d/Crystal-Palace-West-Ham-United-January-26-2021-Premier-League,1.0,0.5,0.5
7,7,7,7,7,7,7,7,7,7,7,2021-01-31,Sun,Premier League,Matchweek 21,Home,L 1–3,West Ham,Liverpool,N,RW,12,0,0,0,0,0.0,0.0,0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,66.7,0.0,4.0,0.0,1.0,0.0,/en/matches/3de3a736/West-Ham-United-Liverpool-January-31-2021-Premier-League,0.0,0.8333333333333334,0.5
8,8,8,8,8,8,8,8,8,8,8,2021-02-03,Wed,Premier League,Matchweek 22,Away,W 3–1,West Ham,Aston Villa,Y,RW,83,0,0,0,0,0.0,0.0,0,0,38.0,2.0,0.0,0.0,0.0,0.0,0.2,5.0,0.0,21.0,31.0,67.7,2.0,13.0,3.0,1.0,1.0,/en/matches/8f9d1856/Aston-Villa-West-Ham-United-February-3-2021-Premier-League,1.0,0.6666666666666666,0.5
9,9,9,9,9,9,9,9,9,9,9,2021-02-06,Sat,Premier League,Matchweek 23,Away,D 0–0,West Ham,Fulham,N,RW,17,0,0,0,0,0.0,0.0,0,0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,/en/matches/d18e21ab/Fulham-West-Ham-United-February-6-2021-Premier-League,0.5,0.6666666666666666,0.5
