,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Match Report
0,2020-09-13,Sat,Matchweek 4,Home,W 4–2,Everton,Brighton,N,RW,13,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,/en/matches/3cbb397e/Everton-Brighton-and-Hove-Albion-October-3-2020-Premier-League
1,2020-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2020-09-13,Sat,Matchweek 5,Away,D 3–3,Southampton,Chelsea,Y,RM,90,1,1,0,0,1,0,1,0.0,1,2,0,2,1,2,0,0,/en/matches/9bd558f5/Chelsea-Southampton-October-17-2020-Premier-League
3,2020-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2020-09-13,Sun,Matchweek 7,Away,W 4–3,Southampton,Aston Villa,Y,LM,90,3,2,0,1,2,2,4,50.0,2,1,0,1,1,4,1,0,/en/matches/235264ac/Aston-Villa-Southampton-November-1-2020-Premier-League
5,2020-09-13,Fri,Matchweek 8,Home,W 2–0,Southampton,Newcastle Utd,Y,FW,87,2,1,1,0,1,1,1,100.0,0,1,0,1,0,2,0,0,/en/matches/4117b695/Southampton-Newcastle-United-November-6-2020-Premier-League
6,2020-09-13,Mon,Matchweek 9,Away,D 1–1,Southampton,Wolves,Y,"FW,LM",90,1,0,0,1,0,1,3,33.3,2,0,0,0,0,1,0,0,/en/matches/e5bfd125/Wolverhampton-Wanderers-Southampton-November-23-2020-Premier-League
7,2020-09-13,Sun,Matchweek 10,Home,L 2–3,Southampton,Manchester Utd,Y,"FW,LM",90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,/en/matches/e0a84e7e/Southampton-Manchester-United-November-29-2020-Premier-League
8,2020-09-13,Mon,Matchweek 11,Away,W 2–1,Southampton,Brighton,Y,"FW,LM",68,0,0,0,0,0,0,1,0.0,1,2,0,2,0,0,0,0,/en/matches/32356abc/Brighton-and-Hove-Albion-Southampton-December-7-2020-Premier-League
9,2020-09-13,Sun,Matchweek 12,Home,W 3–0,Southampton,Sheffield Utd,Y,LM,79,2,0,1,1,0,0,0,,0,0,0,0,1,3,0,0,/en/matches/9bec56c6/Southampton-Sheffield-United-December-13-2020-Premier-League
10,2020-09-13,Wed,Matchweek 13,Away,D 1–1,Southampton,Arsenal,Y,"LM,RM",62,2,1,1,1,0,0,2,0.0,2,0,0,0,2,4,0,0,/en/matches/0ceceee4/Arsenal-Southampton-December-16-2020-Premier-League
11,2020-09-13,Sat,Matchweek 14,Home,L 0–1,Southampton,Manchester City,Y,RM,90,3,1,2,1,0,3,4,75.0,1,1,0,1,1,4,0,0,/en/matches/8d4a02ae/Southampton-Manchester-City-December-19-2020-Premier-League
12,2020-09-13,Sat,Matchweek 15,Away,D 0–0,Southampton,Fulham,Y,LM,90,1,0,0,0,1,1,3,33.3,2,0,0,0,0,1,0,0,/en/matches/cf86c208/Fulham-Southampton-December-26-2020-Premier-League
13,2020-09-13,Tue,Matchweek 16,Home,D 0–0,Southampton,West Ham,Y,RM,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,/en/matches/7577b54b/Southampton-West-Ham-United-December-29-2020-Premier-League
14,2020-09-13,Mon,Matchweek 17,Home,W 1–0,Southampton,Liverpool,Y,"LM,FW",81,1,1,0,1,0,0,3,0.0,3,1,0,1,3,4,0,0,/en/matches/d0482032/Southampton-Liverpool-January-4-2021-Premier-League
15,2020-09-13,Sat,Matchweek 19,Away,L 0–2,Southampton,Leicester City,Y,"FW,RM,LM",90,0,0,0,0,0,0,3,0.0,3,1,0,1,0,0,0,0,/en/matches/85d4ec49/Leicester-City-Southampton-January-16-2021-Premier-League
16,2020-09-13,Tue,Matchweek 20,Home,L 1–3,Southampton,Arsenal,Y,RM,73,1,1,1,0,0,1,1,100.0,0,0,0,0,1,2,0,0,/en/matches/ac54f8a6/Southampton-Arsenal-January-26-2021-Premier-League
17,2020-09-13,Sat,Matchweek 21,Home,L 0–1,Southampton,Aston Villa,Y,RM,64,0,0,0,0,0,0,1,0.0,1,2,0,2,0,0,0,0,/en/matches/10d13e5b/Southampton-Aston-Villa-January-30-2021-Premier-League
18,2020-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2020-09-13,Sun,Matchweek 30,Home,W 3–2,Southampton,Burnley,Y,"LM,AM",86,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,/en/matches/2c313b76/Southampton-Burnley-April-4-2021-Premier-League
20,2020-09-13,Mon,Matchweek 31,Away,L 0–3,Southampton,West Brom,Y,RM,75,1,1,1,0,0,0,1,0.0,1,0,0,0,2,3,0,0,/en/matches/3dee3681/West-Bromwich-Albion-Southampton-April-12-2021-Premier-League
21,2020-09-13,Wed,Matchweek 29,Away,L 1–2,Southampton,Tottenham,Y,RM,66,2,1,0,2,0,0,0,,0,0,0,0,0,2,1,0,/en/matches/81a7befa/Tottenham-Hotspur-Southampton-April-21-2021-Premier-League
22,2020-09-13,Fri,Matchweek 34,Home,D 1–1,Southampton,Leicester City,N,"On matchday squad, but did not play",/en/matches/c0d4f879/Southampton-Leicester-City-April-30-2021-Premier-League,,,,,,,,,,,,,,,,,
23,2020-09-13,Sat,Matchweek 35,Away,L 0–2,Southampton,Liverpool,Y,RM,65,1,0,0,0,1,1,1,100.0,0,0,0,0,1,2,0,0,/en/matches/e5923f92/Liverpool-Southampton-May-8-2021-Premier-League
24,2020-09-13,Tue,Matchweek 32,Home,W 3–1,Southampton,Crystal Palace,N,"On matchday squad, but did not play",/en/matches/5e4ec091/Southampton-Crystal-Palace-May-11-2021-Premier-League,,,,,,,,,,,,,,,,,
25,2020-09-13,Sat,Matchweek 36,Home,W 3–1,Southampton,Fulham,N,RM,15,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,/en/matches/34739ed7/Southampton-Fulham-May-15-2021-Premier-League
26,2020-09-13,Tue,Matchweek 37,Home,L 0–2,Southampton,Leeds United,Y,RM,77,2,1,1,1,0,1,1,100.0,0,5,0,5,1,3,2,0,/en/matches/de4e566f/Southampton-Leeds-United-May-18-2021-Premier-League
27,2020-09-13,Sun,Matchweek 38,Away,L 0–3,Southampton,West Ham,N,"On matchday squad, but did not play",/en/matches/50ec33b2/West-Ham-United-Southampton-May-23-2021-Premier-League,,,,,,,,,,,,,,,,,
