,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Match Report
0,2021-08-14,Sat,Matchweek 3,Away,W 2–0,Everton,Brighton,Y,FW,69,14,14,0,0,0,0,0,0,0,0,0,0,8,0,0,/en/matches/ec8b667a/Brighton-and-Hove-Albion-Everton-August-28-2021-Premier-League
1,2021-08-14,,,,,,,,,,,,,,,,,,,,,,,,,
2,2021-08-14,Sun,Matchweek 21,Home,L 2–3,Everton,Brighton,Y,FW,90,15,15,0,0,0,0,0,0,0,0,0,0,7,0,0,/en/matches/e22bb565/Everton-Brighton-and-Hove-Albion-January-2-2022-Premier-League
3,2021-08-14,Sat,Matchweek 22,Away,L 1–2,Everton,Norwich City,Y,FW,90,8,8,0,0,0,0,0,0,0,0,0,0,5,0,0,/en/matches/4574a1a6/Norwich-City-Everton-January-15-2022-Premier-League
4,2021-08-14,Sat,Matchweek 23,Home,L 0–1,Everton,Aston Villa,Y,FW,90,21,21,0,0,0,0,0,0,0,0,0,0,12,0,0,/en/matches/83bac3da/Everton-Aston-Villa-January-22-2022-Premier-League
5,2021-08-14,Tue,Matchweek 24,Away,L 1–3,Everton,Newcastle Utd,N,"On matchday squad, but did not play",/en/matches/fde8d97d/Newcastle-United-Everton-February-8-2022-Premier-League,,,,,,,,,,,,,,,,
6,2021-08-14,Sat,Matchweek 25,Home,W 3–0,Everton,Leeds United,Y,FW,71,30,30,0,0,0,0,0,0,0,0,0,0,21,0,0,/en/matches/0a51943e/Everton-Leeds-United-February-12-2022-Premier-League
7,2021-08-14,Sat,Matchweek 26,Away,L 0–2,Everton,Southampton,Y,FW,90,28,28,0,0,0,0,0,0,0,0,0,0,18,0,1,/en/matches/53cc3dbd/Southampton-Everton-February-19-2022-Premier-League
8,2021-08-14,,,,,,,,,,,,,,,,,,,,,,,,,
9,2021-08-14,Mon,Matchweek 28,Away,L 0–5,Everton,Tottenham,Y,FW,68,8,8,0,0,0,0,0,0,0,0,0,0,5,0,0,/en/matches/6e11eac6/Tottenham-Hotspur-Everton-March-7-2022-Premier-League
10,2021-08-14,,,,,,,,,,,,,,,,,,,,,,,,,
11,2021-08-14,Thu,Matchweek 20,Home,W 1–0,Everton,Newcastle Utd,N,FW,15,6,6,0,0,0,0,0,0,0,0,0,0,3,0,1,/en/matches/029e5f94/Everton-Newcastle-United-March-17-2022-Premier-League
12,2021-08-14,Sun,Matchweek 31,Away,L 1–2,Everton,West Ham,Y,FW,77,16,16,0,0,0,0,0,0,0,0,0,0,11,0,0,/en/matches/b22e54c4/West-Ham-United-Everton-April-3-2022-Premier-League
13,2021-08-14,Wed,Matchweek 19,Away,L 2–3,Everton,Burnley,Y,FW,90,13,13,0,0,0,0,0,0,0,0,0,0,10,0,0,/en/matches/8ee025e7/Burnley-Everton-April-6-2022-Premier-League
14,2021-08-14,Sat,Matchweek 32,Home,W 1–0,Everton,Manchester Utd,Y,FW,70,15,15,0,0,0,0,1,0,0,0,0,0,9,0,1,/en/matches/f976e20a/Everton-Manchester-United-April-9-2022-Premier-League
15,2021-08-14,,,,,,,,,,,,,,,,,,,,,,,,,
16,2021-08-14,Sun,Matchweek 35,Home,W 1–0,Everton,Chelsea,N,"On matchday squad, but did not play",/en/matches/4ed4a295/Everton-Chelsea-May-1-2022-Premier-League,,,,,,,,,,,,,,,,
17,2021-08-14,Sun,Matchweek 36,Away,W 2–1,Everton,Leicester City,N,"On matchday squad, but did not play",/en/matches/4a972389/Leicester-City-Everton-May-8-2022-Premier-League,,,,,,,,,,,,,,,,
18,2021-08-14,Wed,Matchweek 30,Away,D 0–0,Everton,Watford,N,FW,14,6,6,0,0,0,0,0,0,0,0,0,0,2,0,0,/en/matches/948fa2e3/Watford-Everton-May-11-2022-Premier-League
19,2021-08-14,Sun,Matchweek 37,Home,L 2–3,Everton,Brentford,Y,FW,90,20,18,1,0,0,0,0,0,0,0,0,0,12,1,0,/en/matches/1b07c16e/Everton-Brentford-May-15-2022-Premier-League
20,2021-08-14,Thu,Matchweek 33,Home,W 3–2,Everton,Crystal Palace,Y,FW,90,25,25,0,0,0,0,0,0,0,0,0,0,11,0,0,/en/matches/82aa061a/Everton-Crystal-Palace-May-19-2022-Premier-League
21,2021-08-14,Sun,Matchweek 38,Away,L 1–5,Everton,Arsenal,Y,FW,90,20,20,0,0,0,0,0,0,0,0,0,0,9,0,1,/en/matches/4100d195/Arsenal-Everton-May-22-2022-Premier-League
