,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,Sat,UEFA Euro,Quarter-finals,Away,W 4–0,eng England,ua Ukraine,Y,DM,56,0,0,0,0,1,1,0,0,49,0,4,0,0.0,0.0,0.0,1,0,35,39,89.7,2,26,0,0,0,Match Report
1,Wed,UEFA Euro,Semi-finals,Home,W 2–1,eng England,dk Denmark,Y,DM,94,0,0,0,0,0,0,0,0,71,1,3,0,0.0,0.0,0.0,1,0,60,63,95.2,7,50,1,1,0,Match Report
2,Sun,UEFA Euro,Final,Neutral,D 1 (2)–1 (3),eng England,it Italy,Y,"CM,DM",73,0,0,0,0,0,0,0,0,44,6,1,0,0.0,0.0,0.0,0,0,25,33,75.8,3,23,3,6,4,Match Report
3,Sun,Premier League,Matchweek 1,Away,W 4–2,West Ham,Newcastle Utd,Y*,DM,90,0,0,0,0,0,0,0,0,55,1,2,2,0.0,0.0,0.1,4,0,50,51,98.0,9,34,3,3,3,Match Report
4,Mon,Premier League,Matchweek 2,Home,W 4–1,West Ham,Leicester City,Y*,DM,90,0,1,0,0,1,0,0,0,79,4,3,0,0.0,0.0,0.4,3,1,65,68,95.6,14,56,2,3,2,Match Report
5,Sat,Premier League,Matchweek 3,Home,D 2–2,West Ham,Crystal Palace,Y*,DM,90,0,0,0,0,0,0,1,0,67,0,2,2,0.0,0.0,0.1,3,0,53,58,91.4,10,46,3,5,4,Match Report
6,Thu,WCQ,First round,Away,W 4–0,eng England,hu Hungary,Y,DM,87,1,0,0,0,1,1,1,0,,,2,,,,,,,,,,,,,,,Match Report
7,Sun,WCQ,First round,Home,W 4–0,eng England,ad Andorra,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Wed,WCQ,First round,Away,D 1–1,eng England,pl Poland,Y,DM,90,0,0,0,0,1,0,0,0,,,1,,,,,,,,,,,,,,,Match Report
9,Sat,Premier League,Matchweek 4,Away,D 0–0,West Ham,Southampton,Y*,DM,90,0,0,0,0,1,0,1,0,100,1,2,2,0.0,0.0,0.0,3,0,83,90,92.2,8,71,3,2,1,Match Report
