,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,2021-07-03,Sat,UEFA Euro,Quarter-finals,Away,W 4–0,eng England,ua Ukraine,N,LB,26,0,0,0,0,0,0,0,0,24.0,1.0,0,2.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,100.0,1.0,11.0,0.0,0.0,0.0,/en/matches/8589d5c5/Ukraine-England-July-3-2021-UEFA-Euro,1.0,0.5,0.5
1,1,1,1,2021-07-07,Wed,UEFA Euro,Semi-finals,Home,W 2–1,eng England,dk Denmark,N,RB,15,0,0,0,0,0,0,0,0,14.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,78.6,1.0,9.0,1.0,0.0,0.0,/en/matches/3c9e014a/England-Denmark-July-7-2021-UEFA-Euro,1.0,0.5,0.5
2,2,2,2,2021-07-11,Sun,UEFA Euro,Final,Neutral,D 1 (2)–1 (3),eng England,it Italy,Y,WB,70,0,1,0,0,0,0,0,0,32.0,1.0,1,1.0,0.0,0.0,0.4,2.0,1.0,13.0,26.0,50.0,1.0,11.0,1.0,1.0,0.0,/en/matches/56228480/Italy-England-July-11-2021-UEFA-Euro,0.5,0.5,0.5
3,3,3,3,2021-08-15,Sun,La Liga,Matchweek 1,Away,W 2–1,Atlético Madrid,Celta Vigo,N,RW,25,0,0,0,0,0,0,0,0,15.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,72.7,0.0,5.0,0.0,0.0,0.0,/en/matches/c1065902/Celta-Vigo-Atletico-Madrid-August-15-2021-La-Liga,1.0,0.8333333333333334,0.5
4,4,4,4,2021-08-22,Sun,La Liga,Matchweek 2,Home,W 1–0,Atlético Madrid,Elche,N,WB,29,0,0,0,0,0,0,0,0,28.0,3.0,0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,24.0,58.3,0.0,11.0,0.0,0.0,0.0,/en/matches/80604449/Atletico-Madrid-Elche-August-22-2021-La-Liga,1.0,0.8333333333333334,0.5
5,5,5,5,2021-08-29,Sun,La Liga,Matchweek 3,Home,D 2–2,Atlético Madrid,Villarreal,Y,RW,90,0,0,0,0,2,0,0,0,76.0,1.0,1,1.0,0.1,0.1,0.0,7.0,0.0,54.0,66.0,81.8,7.0,52.0,3.0,1.0,1.0,/en/matches/ac93ead3/Atletico-Madrid-Villarreal-August-29-2021-La-Liga,0.5,0.8333333333333334,0.5
6,6,6,6,2021-09-05,Sun,WCQ,First round,Home,W 4–0,eng England,ad Andorra,Y,LB,90,0,0,0,0,0,0,0,0,,,2,,,,,,,,,,,,,,,/en/matches/cebf498c/England-Andorra-September-5-2021-WCQ----UEFA-M,1.0,0.8333333333333334,0.5
7,7,7,7,2021-09-12,Sun,La Liga,Matchweek 4,Away,W 2–1,Atlético Madrid,Espanyol,Y,WB,45,0,0,0,0,0,0,0,0,32.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,30.0,70.0,2.0,20.0,0.0,0.0,0.0,/en/matches/baafc274/Espanyol-Atletico-Madrid-September-12-2021-La-Liga,1.0,0.8333333333333334,0.5
8,8,8,8,2021-09-18,Sat,La Liga,Matchweek 5,Home,D 0–0,Atlético Madrid,Athletic Club,Y,RW,76,0,0,0,0,0,0,0,0,85.0,1.0,0,1.0,0.0,0.0,0.0,2.0,0.0,62.0,77.0,80.5,10.0,54.0,0.0,5.0,2.0,/en/matches/183bd6ff/Atletico-Madrid-Athletic-Club-September-18-2021-La-Liga,0.5,0.8333333333333334,0.5
9,9,9,9,2021-09-21,Tue,La Liga,Matchweek 6,Away,W 2–1,Atlético Madrid,Getafe,Y,RB,61,0,0,0,0,0,0,0,0,85.0,0.0,2,3.0,0.0,0.0,0.0,2.0,0.0,59.0,77.0,76.6,4.0,35.0,0.0,0.0,0.0,/en/matches/2d8f94f0/Getafe-Atletico-Madrid-September-21-2021-La-Liga,1.0,0.8333333333333334,0.5
