,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-08-14,Sat,Premier League,Matchweek 1,Away,L 1–3,Southampton,Everton,Y,"LM,LB",90,0,0,0,0,0.0,0.0,0,0,48.0,4.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,17.0,28.0,60.7,2.0,23.0,2.0,9.0,4.0,/en/matches/c99ebbf5/Everton-Southampton-August-14-2021-Premier-League,0.0,0.5,0.5476190476190477
1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-08-22,Sun,Premier League,Matchweek 2,Home,D 1–1,Southampton,Manchester Utd,Y,LM,69,0,0,0,0,1.0,0.0,1,0,33.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,11.0,17.0,64.7,3.0,17.0,2.0,5.0,2.0,/en/matches/345b3989/Southampton-Manchester-United-August-22-2021-Premier-League,0.5,0.5,0.5833333333333333
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-08-28,Sat,Premier League,Matchweek 3,Away,D 2–2,Southampton,Newcastle Utd,Y,LM,57,0,0,0,0,3.0,0.0,1,0,33.0,0.0,1.0,0.0,1.2,1.2,0.0,2.0,0.0,18.0,20.0,90.0,1.0,24.0,4.0,5.0,2.0,/en/matches/d81af076/Newcastle-United-Southampton-August-28-2021-Premier-League,0.5,0.5,0.3461538461538461
3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-09-01,Wed,WCQ,Second round,Home,W 1–0,ml Mali,rw Rwanda,Y,AM,64,0,1,0,1,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/8a08186a/Mali-Rwanda-September-1-2021-WCQ----CAF-M,1.0,0.3333333333333333,0.5
4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-09-11,Sat,Premier League,Matchweek 4,Home,D 0–0,Southampton,West Ham,Y,LM,90,0,0,0,0,2.0,0.0,0,0,44.0,0.0,0.0,1.0,0.1,0.1,0.1,3.0,0.0,21.0,31.0,67.7,7.0,36.0,4.0,1.0,0.0,/en/matches/ddff1858/Southampton-West-Ham-United-September-11-2021-Premier-League,0.5,0.6666666666666666,0.7051282051282051
5,5,5,5,5,5,5,5,5,5,5,5,5,5,2021-09-21,Tue,EFL Cup,Third round,Away,D 2 (4)–2 (2),Southampton,Sheffield Utd,Y,AM,120,0,0,0,0,1.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/0d6f7957/Sheffield-United-Southampton-September-21-2021-EFL-Cup,0.5,0.6666666666666666,0.5
6,6,6,6,6,6,6,6,6,6,6,6,6,6,2021-09-26,Sun,Premier League,Matchweek 6,Home,L 0–1,Southampton,Wolves,N,"WB,LM",27,0,0,0,0,1.0,0.0,0,0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,10.0,13.0,76.9,1.0,13.0,4.0,1.0,1.0,/en/matches/d99f984c/Southampton-Wolverhampton-Wanderers-September-26-2021-Premier-League,0.0,0.6666666666666666,0.5
7,7,7,7,7,7,7,7,7,7,7,7,7,7,2021-10-02,Sat,Premier League,Matchweek 7,Away,L 1–3,Southampton,Chelsea,N,LW,18,0,0,0,0,0.0,0.0,1,0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,66.7,1.0,6.0,1.0,3.0,2.0,/en/matches/a6466617/Chelsea-Southampton-October-2-2021-Premier-League,0.0,0.3333333333333333,0.4047619047619047
8,8,8,8,8,8,8,8,8,8,8,8,8,8,2021-10-07,Thu,WCQ,Second round,Home,W 5–0,ml Mali,ke Kenya,Y,AM,73,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/5caf7ea5/Mali-Kenya-October-7-2021-WCQ----CAF-M,1.0,0.1666666666666666,0.5
9,9,9,9,9,9,9,9,9,9,9,9,9,9,2021-10-10,Sun,WCQ,Second round,Away,W 1–0,ml Mali,ke Kenya,Y,AM,86,0,0,0,0,,,1,0,,,,,,,,,,,,,,,,,,/en/matches/be8fd1b3/Kenya-Mali-October-10-2021-WCQ----CAF-M,1.0,0.3333333333333333,0.5
10,10,10,10,10,10,10,10,10,10,10,10,10,10,2021-10-16,Sat,Premier League,Matchweek 8,Home,W 1–0,Southampton,Leeds United,Y,LM,58,0,0,0,0,2.0,1.0,0,0,30.0,2.0,0.0,2.0,0.1,0.1,0.1,4.0,1.0,14.0,16.0,87.5,1.0,17.0,0.0,3.0,0.0,/en/matches/8bde822c/Southampton-Leeds-United-October-16-2021-Premier-League,1.0,0.6666666666666666,0.6071428571428571
11,11,11,11,11,11,11,11,11,11,11,11,11,11,2021-10-26,Tue,EFL Cup,Fourth round,Away,D 1 (3)–1 (4),Southampton,Chelsea,Y,LM,82,0,0,0,0,0.0,0.0,1,0,,,0.0,,,,,,,,,,,,,,,/en/matches/026f8b03/Chelsea-Southampton-October-26-2021-EFL-Cup,0.5,1.0,0.5
12,12,12,12,12,12,12,12,12,12,12,12,12,12,2021-11-11,Thu,WCQ,Second round,Away,W 3–0,ml Mali,rw Rwanda,Y,AM,45,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/7cb70141/Rwanda-Mali-November-11-2021-WCQ----CAF-M,1.0,0.8333333333333334,0.5
13,13,13,13,13,13,13,13,13,13,13,13,13,13,2021-12-15,Wed,Premier League,Matchweek 17,Away,D 2–2,Southampton,Crystal Palace,N,RM,21,0,0,0,0,1.0,0.0,0,0,9.0,0.0,0.0,1.0,0.0,0.0,0.1,2.0,0.0,3.0,4.0,75.0,1.0,6.0,1.0,1.0,1.0,/en/matches/9ebb60f0/Crystal-Palace-Southampton-December-15-2021-Premier-League,0.5,0.8333333333333334,0.369047619047619
14,14,14,14,14,14,14,14,14,14,14,14,14,14,2022-01-12,Wed,Africa Cup of Nations,Group stage,Neutral,W 1–0,ml Mali,tn Tunisia,Y,AM,80,0,0,0,0,0.0,0.0,1,0,,,2.0,,,,,,,,,,,,,,,/en/matches/712690b3/Tunisia-Mali-January-12-2022-Africa-Cup-of-Nations,1.0,0.6666666666666666,0.5
15,15,15,15,15,15,15,15,15,15,15,15,15,15,2022-01-16,Sun,Africa Cup of Nations,Group stage,Neutral,D 1–1,ml Mali,gm Gambia,Y,FW,69,0,0,0,0,3.0,0.0,1,0,,,0.0,,,,,,,,,,,,,,,/en/matches/91173785/Gambia-Mali-January-16-2022-Africa-Cup-of-Nations,0.5,0.8333333333333334,0.5
16,16,16,16,16,16,16,16,16,16,16,16,16,16,2022-01-26,Wed,Africa Cup of Nations,Round of 16,Neutral,D 0 (5)–0 (6),ml Mali,gq Equ. Guinea,N,,51,0,0,0,0,2.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/b0b71c33/Mali-Equatorial-Guinea-January-26-2022-Africa-Cup-of-Nations,0.5,0.6666666666666666,0.5
