,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
13,13,13,13,13,13,13,13,13,2023-01-19,Thu,Premier League,Matchweek 7,Home,W 4–2,Manchester City,Tottenham,Y,RB,82,0,0,0,0,1.0,1.0,0,0,68.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,56.0,60.0,93.3,3.0,55.0,3.0,4.0,1.0,/en/matches/847f0a9c/Manchester-City-Tottenham-Hotspur-January-19-2023-Premier-League,1.0,0.8333333333333334,0.5
14,14,14,14,14,14,14,14,14,2023-01-22,Sun,Premier League,Matchweek 21,Home,W 3–0,Manchester City,Wolves,Y,DM,45,0,0,0,0,0.0,0.0,0,0,34.0,0.0,0.0,1.0,0.0,0.0,0.5,2.0,0.0,27.0,31.0,87.1,2.0,26.0,0.0,1.0,0.0,/en/matches/7337f90a/Manchester-City-Wolverhampton-Wanderers-January-22-2023-Premier-League,1.0,1.0,0.5
15,15,15,15,15,15,15,15,15,2023-01-27,Fri,FA Cup,Fourth round proper,Home,W 1–0,Manchester City,Arsenal,Y,CB,57,0,0,0,0,0.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/eeefddca/Manchester-City-Arsenal-January-27-2023-FA-Cup,1.0,1.0,0.5
16,16,16,16,16,16,16,16,16,2023-02-05,Sun,Premier League,Matchweek 22,Away,L 0–1,Manchester City,Tottenham,Y,LB,90,0,0,0,0,0.0,0.0,0,0,72.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,59.0,65.0,90.8,3.0,51.0,3.0,1.0,1.0,/en/matches/8a923619/Tottenham-Hotspur-Manchester-City-February-5-2023-Premier-League,0.0,1.0,0.5
17,17,17,17,17,17,17,17,17,2023-02-25,Sat,Premier League,Matchweek 25,Away,W 4–1,Manchester City,Bournemouth,Y,DM,90,0,0,0,0,2.0,0.0,0,0,89.0,3.0,1.0,2.0,0.1,0.1,0.0,6.0,0.0,71.0,77.0,92.2,10.0,57.0,1.0,1.0,0.0,/en/matches/e731c1dd/Bournemouth-Manchester-City-February-25-2023-Premier-League,1.0,0.6666666666666666,0.5
18,18,18,18,18,18,18,18,18,2023-02-28,Tue,FA Cup,Fifth round proper,Away,W 3–0,Manchester City,Bristol City,Y,CB,90,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/d61f60fd/Bristol-City-Manchester-City-February-28-2023-FA-Cup,1.0,0.6666666666666666,0.5
19,19,19,19,19,19,19,19,19,2023-03-18,Sat,FA Cup,Quarter-finals,Home,W 6–0,Manchester City,Burnley,Y,CB,65,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/50e94089/Manchester-City-Burnley-March-18-2023-FA-Cup,1.0,0.6666666666666666,0.5
20,20,20,20,20,20,20,20,20,2023-04-22,Sat,FA Cup,Semi-finals,Neutral,W 3–0,Manchester City,Sheffield Utd,N,,10,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/d9e93a05/Manchester-City-Sheffield-United-April-22-2023-FA-Cup,1.0,1.0,0.5
21,21,21,21,21,21,21,21,21,2023-05-06,Sat,Premier League,Matchweek 35,Home,W 2–1,Manchester City,Leeds United,Y,DM,90,0,0,0,0,1.0,0.0,0,0,100.0,1.0,0.0,1.0,0.0,0.0,0.4,3.0,0.0,89.0,95.0,93.7,11.0,72.0,2.0,1.0,1.0,/en/matches/7ee695ea/Manchester-City-Leeds-United-May-6-2023-Premier-League,1.0,1.0,0.5
22,22,22,22,22,22,22,22,22,2023-05-21,Sun,Premier League,Matchweek 37,Home,W 1–0,Manchester City,Chelsea,Y,"RM,LB",90,0,0,0,0,0.0,0.0,0,0,48.0,1.0,1.0,0.0,0.0,0.0,0.1,3.0,0.0,38.0,45.0,84.4,1.0,25.0,0.0,1.0,1.0,/en/matches/589e447b/Manchester-City-Chelsea-May-21-2023-Premier-League,1.0,1.0,0.5
23,23,23,23,23,23,23,23,23,2023-05-24,Wed,Premier League,Matchweek 32,Away,D 1–1,Manchester City,Brighton,Y,"LB,RB",90,0,0,0,0,1.0,1.0,0,0,70.0,0.0,1.0,1.0,0.1,0.1,0.0,0.0,0.0,53.0,62.0,85.5,4.0,48.0,1.0,3.0,3.0,/en/matches/d4bee10d/Brighton-and-Hove-Albion-Manchester-City-May-24-2023-Premier-League,0.5,1.0,0.5
24,24,24,24,24,24,24,24,24,2023-05-28,Sun,Premier League,Matchweek 38,Away,L 0–1,Manchester City,Brentford,Y,DM,90,0,0,0,0,0.0,0.0,0,0,56.0,1.0,1.0,2.0,0.0,0.0,0.1,4.0,0.0,48.0,50.0,96.0,1.0,39.0,1.0,0.0,0.0,/en/matches/e7e969e9/Brentford-Manchester-City-May-28-2023-Premier-League,0.0,0.8333333333333334,0.5
