,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2019-08-11,Sun,Premier League,Matchweek 1,Away,W 1–0,Arsenal,Newcastle Utd,Y*,DM,90,0,0,0,0,2,0,1,0,96,3,0,2,0.1,0.1,0.1,3,0,71,84,84.5,11,54,1,0,0,/en/matches/1405a610/Newcastle-United-Arsenal-August-11-2019-Premier-League
1,2019-08-24,Sat,Premier League,Matchweek 3,Away,L 1–3,Arsenal,Liverpool,Y*,CM,90,0,0,0,0,0,0,0,0,101,1,0,3,0.0,0.0,0.0,2,0,75,84,89.3,5,48,0,1,0,/en/matches/102b241e/Liverpool-Arsenal-August-24-2019-Premier-League
2,2019-09-01,Sun,Premier League,Matchweek 4,Home,D 2–2,Arsenal,Tottenham,Y*,CM,90,0,0,0,0,1,1,1,0,78,1,1,0,0.0,0.0,0.1,6,0,60,69,87.0,16,34,0,2,1,/en/matches/0b6b8aaf/North-London-Derby-Arsenal-Tottenham-Hotspur-September-1-2019-Premier-League
3,2019-09-05,Thu,UEFA Euro Qualifying,Group stage,Away,D 1–1,ch Switzerland,ie Rep. of Ireland,Y*,DM,90,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/7fbf7cd5/Republic-of-Ireland-Switzerland-September-5-2019-UEFA-Euro-Qualifying
4,2019-09-08,Sun,UEFA Euro Qualifying,Group stage,Home,W 4–0,ch Switzerland,gi Gibraltar,Y*,DM,73,0,1,0,0,4,1,0,0,,,1,,,,,,,,,,,,,,,/en/matches/02b3c3aa/Switzerland-Gibraltar-September-8-2019-UEFA-Euro-Qualifying
5,2019-09-15,Sun,Premier League,Matchweek 5,Away,D 2–2,Arsenal,Watford,Y*,DM,90,0,0,0,0,1,0,0,0,62,4,2,2,0.0,0.0,0.0,0,0,44,53,83.0,4,40,2,1,1,/en/matches/8257eda8/Watford-Arsenal-September-15-2019-Premier-League
6,2019-09-19,Thu,Europa Lg,Group stage,Away,W 3–0,eng Arsenal,de Eint Frankfurt,Y*,DM,90,0,0,0,0,0,0,0,0,64,4,1,3,0.0,0.0,0.3,4,1,36,49,73.5,6,22,0,0,0,/en/matches/dc129b7c/Eintracht-Frankfurt-Arsenal-September-19-2019-Europa-League
7,2019-09-22,Sun,Premier League,Matchweek 6,Home,W 3–2,Arsenal,Aston Villa,Y*,"DM,CM",71,0,0,0,0,0,0,1,0,60,1,0,0,0.0,0.0,0.0,3,0,52,56,92.9,10,45,1,0,0,/en/matches/d5fa0563/Arsenal-Aston-Villa-September-22-2019-Premier-League
8,2019-09-30,Mon,Premier League,Matchweek 7,Away,D 1–1,Arsenal,Manchester Utd,Y*,CM,90,0,0,0,0,0,0,1,0,52,1,0,0,0.0,0.0,0.0,0,0,38,47,80.9,5,23,1,1,0,/en/matches/ce7501cd/Manchester-United-Arsenal-September-30-2019-Premier-League
9,2019-10-06,Sun,Premier League,Matchweek 8,Home,W 1–0,Arsenal,Bournemouth,Y*,DM,90,0,0,0,0,0,0,0,0,70,2,0,0,0.0,0.0,0.0,0,0,52,61,85.2,7,33,2,0,0,/en/matches/9575566f/Arsenal-Bournemouth-October-6-2019-Premier-League
10,2019-10-12,Sat,UEFA Euro Qualifying,Group stage,Away,L 0–1,ch Switzerland,dk Denmark,Y,CM,90,0,0,0,0,1,1,0,0,,,2,,,,,,,,,,,,,,,/en/matches/5aadab38/Denmark-Switzerland-October-12-2019-UEFA-Euro-Qualifying
11,2019-10-15,Tue,UEFA Euro Qualifying,Group stage,Home,W 2–0,ch Switzerland,ie Rep. of Ireland,Y,CM,90,0,0,0,0,3,1,1,0,,,0,,,,,,,,,,,,,,,/en/matches/581ce6e7/Switzerland-Republic-of-Ireland-October-15-2019-UEFA-Euro-Qualifying
12,2019-10-21,Mon,Premier League,Matchweek 9,Away,L 0–1,Arsenal,Sheffield Utd,Y*,DM,68,0,0,0,0,2,1,0,0,83,3,0,1,0.1,0.1,0.0,1,0,65,74,87.8,7,45,0,1,1,/en/matches/f63044fd/Sheffield-United-Arsenal-October-21-2019-Premier-League
13,2019-10-27,Sun,Premier League,Matchweek 10,Home,D 2–2,Arsenal,Crystal Palace,Y*,CM,60,0,1,0,0,0,0,0,0,42,2,1,0,0.0,0.0,0.1,2,1,28,36,77.8,3,21,0,0,0,/en/matches/077b30ff/Arsenal-Crystal-Palace-October-27-2019-Premier-League
14,2019-11-15,Fri,UEFA Euro Qualifying,Group stage,Home,W 1–0,ch Switzerland,ge Georgia,Y,CM,90,0,0,0,0,6,2,0,0,,,1,,,,,,,,,,,,,,,/en/matches/2bd3f9b9/Switzerland-Georgia-November-15-2019-UEFA-Euro-Qualifying
15,2019-11-18,Mon,UEFA Euro Qualifying,Group stage,Away,W 6–1,ch Switzerland,gi Gibraltar,Y*,CM,90,1,0,0,0,5,2,0,0,,,2,,,,,,,,,,,,,,,/en/matches/fea97e96/Gibraltar-Switzerland-November-18-2019-UEFA-Euro-Qualifying
16,2019-11-28,Thu,Europa Lg,Group stage,Home,L 1–2,eng Arsenal,de Eint Frankfurt,Y,"DM,CB",90,0,0,0,0,1,0,1,0,62,3,0,1,0.1,0.1,0.2,4,0,43,53,81.1,6,29,1,2,2,/en/matches/d38f5b61/Arsenal-Eintracht-Frankfurt-November-28-2019-Europa-League
17,2019-12-01,Sun,Premier League,Matchweek 14,Away,D 2–2,Arsenal,Norwich City,Y,"DM,CM",90,0,0,0,0,0,0,0,0,75,3,2,0,0.0,0.0,0.0,2,1,63,68,92.6,12,45,1,0,0,/en/matches/39fce32e/Norwich-City-Arsenal-December-1-2019-Premier-League
18,2019-12-05,Thu,Premier League,Matchweek 15,Home,L 1–2,Arsenal,Brighton,Y,DM,90,0,0,0,0,0,0,0,0,61,2,1,1,0.0,0.0,0.1,5,0,45,52,86.5,7,38,1,4,4,/en/matches/372828cb/Arsenal-Brighton-and-Hove-Albion-December-5-2019-Premier-League
19,2019-12-09,Mon,Premier League,Matchweek 16,Away,W 3–1,Arsenal,West Ham,Y,DM,85,0,0,0,0,1,0,0,0,93,1,0,0,0.0,0.0,0.0,0,0,75,87,86.2,7,58,0,3,3,/en/matches/a48c4638/West-Ham-United-Arsenal-December-9-2019-Premier-League
20,2019-12-21,Sat,Premier League,Matchweek 18,Away,D 0–0,Arsenal,Everton,Y,DM,90,0,0,0,0,0,0,0,0,78,0,0,0,0.0,0.0,0.0,1,0,60,70,85.7,3,45,0,2,2,/en/matches/b9d1d1a7/Everton-Arsenal-December-21-2019-Premier-League
21,2019-12-26,Thu,Premier League,Matchweek 19,Away,D 1–1,Arsenal,Bournemouth,Y,DM,90,0,0,0,0,0,0,0,0,106,1,2,1,0.0,0.0,0.1,2,0,92,98,93.9,22,78,1,1,1,/en/matches/5b1ecf02/Bournemouth-Arsenal-December-26-2019-Premier-League
22,2020-01-01,Wed,Premier League,Matchweek 21,Home,W 2–0,Arsenal,Manchester Utd,Y,"DM,CM",90,0,0,0,0,0,0,0,0,71,3,2,2,0.0,0.0,0.0,1,0,52,56,92.9,3,24,1,2,1,/en/matches/f6b7d570/Arsenal-Manchester-United-January-1-2020-Premier-League
23,2020-01-06,Mon,FA Cup,Third round,Home,W 1–0,Arsenal,Leeds United,Y,DM,90,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,/en/matches/846567ab/Arsenal-Leeds-United-January-6-2020-FA-Cup
24,2020-01-11,Sat,Premier League,Matchweek 22,Away,D 1–1,Arsenal,Crystal Palace,Y,DM,90,0,0,0,0,1,0,0,0,54,1,0,0,0.0,0.0,0.0,0,0,43,48,89.6,4,32,0,2,1,/en/matches/e1fdc1f9/Crystal-Palace-Arsenal-January-11-2020-Premier-League
25,2020-01-18,Sat,Premier League,Matchweek 23,Home,D 1–1,Arsenal,Sheffield Utd,Y,DM,90,0,0,0,0,0,0,1,0,101,1,1,3,0.0,0.0,0.0,1,0,77,92,83.7,9,54,4,0,0,/en/matches/0333a4b6/Arsenal-Sheffield-United-January-18-2020-Premier-League
