,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2023-08-14,Mon,Premier League,Matchweek 1,Away,L 0–1,Wolves,Manchester Utd,Y,FW,76,0,0,0,0,5,1,0,0,31,2,2,1,0.6,0.6,0.1,5,0,15,17,88.2,2,19,4,3,3,/en/matches/f1ecda2c/Manchester-United-Wolverhampton-Wanderers-August-14-2023-Premier-League
1,2023-08-19,Sat,Premier League,Matchweek 2,Home,L 1–4,Wolves,Brighton,Y,FW,90,0,0,0,0,1,1,0,0,40,1,0,0,0.4,0.4,0.6,5,1,20,25,80.0,4,27,5,6,5,/en/matches/d7c606ec/Wolverhampton-Wanderers-Brighton-and-Hove-Albion-August-19-2023-Premier-League
2,2023-08-26,Sat,Premier League,Matchweek 3,Away,W 1–0,Wolves,Everton,Y,FW,84,0,0,0,0,2,0,0,0,29,1,0,1,0.2,0.2,0.0,0,0,17,19,89.5,1,19,0,2,0,/en/matches/18dfee28/Everton-Wolverhampton-Wanderers-August-26-2023-Premier-League
3,2023-09-03,Sun,Premier League,Matchweek 4,Away,L 2–3,Wolves,Crystal Palace,Y,FW,90,1,0,0,0,2,1,0,0,46,1,0,2,0.7,0.7,0.0,0,0,27,32,84.4,2,19,4,6,3,/en/matches/f9436d32/Crystal-Palace-Wolverhampton-Wanderers-September-3-2023-Premier-League
4,2023-09-08,Fri,WCQ,WCQ — CONMEBOL (M),Home,W 5–1,br Brazil,bo Bolivia,N,,20,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,/en/matches/e1827307/Brazil-Bolivia-September-8-2023-WCQ----CONMEBOL-M
5,2023-09-16,Sat,Premier League,Matchweek 5,Home,L 1–3,Wolves,Liverpool,Y,FW,60,0,0,0,0,2,1,0,0,24,1,0,0,0.1,0.1,0.0,2,0,11,14,78.6,0,18,3,6,3,/en/matches/38daebd2/Wolverhampton-Wanderers-Liverpool-September-16-2023-Premier-League
6,2023-09-23,Sat,Premier League,Matchweek 6,Away,D 1–1,Wolves,Luton Town,Y,FW,70,0,0,0,0,0,0,0,0,26,1,0,0,0.0,0.0,0.0,0,0,16,22,72.7,0,15,0,3,2,/en/matches/76a1421e/Luton-Town-Wolverhampton-Wanderers-September-23-2023-Premier-League
7,2023-09-26,Tue,EFL Cup,Third round,Away,L 2–3,Wolves,Ipswich Town,N,,30,0,0,0,0,1,0,1,0,,,0,,,,,,,,,,,,,,,/en/matches/42b942aa/Ipswich-Town-Wolverhampton-Wanderers-September-26-2023-EFL-Cup
8,2023-09-30,Sat,Premier League,Matchweek 7,Home,W 2–1,Wolves,Manchester City,Y,FW,85,0,1,0,0,0,0,0,0,37,3,0,3,0.0,0.0,0.4,2,1,16,19,84.2,2,18,3,5,3,/en/matches/60ce29cd/Wolverhampton-Wanderers-Manchester-City-September-30-2023-Premier-League
9,2023-10-08,Sun,Premier League,Matchweek 8,Home,D 1–1,Wolves,Aston Villa,Y,FW,75,0,0,0,0,0,0,0,0,16,1,0,1,0.0,0.0,0.0,1,1,6,9,66.7,1,7,1,2,0,/en/matches/3292ed35/Wolverhampton-Wanderers-Aston-Villa-October-8-2023-Premier-League
10,2023-10-12,Thu,WCQ,WCQ — CONMEBOL (M),Home,D 1–1,br Brazil,ve Venezuela,N,,12,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/7bfa1a62/Brazil-Venezuela-October-12-2023-WCQ----CONMEBOL-M
11,2023-10-17,Tue,WCQ,WCQ — CONMEBOL (M),Away,L 0–2,br Brazil,uy Uruguay,N,,7,0,0,0,0,0,0,1,0,,,0,,,,,,,,,,,,,,,/en/matches/234290bd/Uruguay-Brazil-October-17-2023-WCQ----CONMEBOL-M
12,2023-10-21,Sat,Premier League,Matchweek 9,Away,W 2–1,Wolves,Bournemouth,Y,FW,81,1,0,0,0,5,4,1,0,60,1,2,1,0.6,0.6,0.3,5,0,32,39,82.1,6,34,6,7,2,/en/matches/007b352e/Bournemouth-Wolverhampton-Wanderers-October-21-2023-Premier-League
13,2023-10-28,Sat,Premier League,Matchweek 10,Home,D 2–2,Wolves,Newcastle Utd,Y,FW,90,0,0,0,0,4,3,0,0,45,3,1,0,0.3,0.3,0.0,3,0,17,24,70.8,2,22,5,11,7,/en/matches/b84d060a/Wolverhampton-Wanderers-Newcastle-United-October-28-2023-Premier-League
14,2023-11-04,Sat,Premier League,Matchweek 11,Away,L 1–2,Wolves,Sheffield Utd,Y,FW,90,0,0,0,0,1,1,0,0,57,0,0,0,0.0,0.0,0.0,2,0,30,44,68.2,3,30,6,6,1,/en/matches/e841bbac/Sheffield-United-Wolverhampton-Wanderers-November-4-2023-Premier-League
15,2023-11-11,Sat,Premier League,Matchweek 12,Home,W 2–1,Wolves,Tottenham,Y,"FW,LW",90,0,1,0,0,3,0,0,0,46,2,1,1,0.2,0.2,0.3,4,1,22,33,66.7,6,29,7,6,2,/en/matches/1634f066/Wolverhampton-Wanderers-Tottenham-Hotspur-November-11-2023-Premier-League
