,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,Fri,UEFA Nations League,League B,Away,D 1–1,nir Northern Ireland,ro Romania,Y,DM,90,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,Match Report
1,Sat,Premier League,Matchweek 1,Away,W 2–0,Newcastle Utd,West Ham,Y,LB,90,0,0,0,0,0,0,0,0,50,2,0,1,0.0,0.0,0.1,3,0,32,41,78.0,3,33,0,0,0,Match Report
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Sun,Premier League,Matchweek 2,Home,L 0–3,Newcastle Utd,Brighton,Y,LB,90,0,0,0,0,0,0,1,0,44,0,2,0,0.0,0.0,0.0,2,0,26,34,76.5,3,17,0,0,0,Match Report
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Sun,Premier League,Matchweek 3,Away,D 1–1,Newcastle Utd,Tottenham,N,LB,22,0,0,0,0,0,0,1,0,6,0,0,0,0.0,0.0,0.0,0,0,3,6,50.0,0,4,0,0,0,Match Report
6,Wed,EFL Cup,Fourth round,Away,D 1 (5)–1 (4),Newcastle Utd,Newport County,Y,LB,90,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,Match Report
7,Sat,Premier League,Matchweek 4,Home,W 3–1,Newcastle Utd,Burnley,Y,LB,90,0,0,0,0,0,0,1,0,50,0,0,1,0.0,0.0,0.0,0,0,32,45,71.1,1,33,1,0,0,Match Report
8,Thu,UEFA Euro Qualifying,Semi-finals,Away,D 1 (4)–1 (3),nir Northern Ireland,ba Bosnia & Herz'na,Y,LB,120,0,0,0,0,1,0,0,0,,,2,,,,,,,,,,,,,,,Match Report
9,Sun,UEFA Nations League,League B,Home,L 0–1,nir Northern Ireland,at Austria,Y,LB,90,0,0,0,0,0,0,0,0,,,2,,,,,,,,,,,,,,,Match Report
10,Sat,Premier League,Matchweek 5,Home,L 1–4,Newcastle Utd,Manchester Utd,Y,LB,90,0,0,0,0,0,0,0,0,47,1,1,2,0.0,0.0,0.1,2,0,28,37,75.7,4,19,1,3,3,Match Report
11,Sun,Premier League,Matchweek 6,Away,D 1–1,Newcastle Utd,Wolves,Y,LB,90,0,0,0,0,0,0,0,0,58,4,0,2,0.0,0.0,0.0,0,0,35,45,77.8,0,32,3,2,1,Match Report
12,Sun,Premier League,Matchweek 7,Home,W 2–1,Newcastle Utd,Everton,Y,LB,90,0,0,0,0,0,0,0,0,62,3,1,0,0.0,0.0,0.0,2,1,38,49,77.6,1,37,3,3,1,Match Report
13,Fri,Premier League,Matchweek 8,Away,L 0–2,Newcastle Utd,Southampton,Y,LB,90,0,0,0,0,0,0,0,0,47,2,0,1,0.0,0.0,0.1,2,0,35,42,83.3,1,35,0,1,1,Match Report
14,Thu,UEFA Euro Qualifying,Finals,Home,L 1–2,nir Northern Ireland,sk Slovakia,Y,LB,120,0,0,0,0,1,0,0,0,,,2,,,,,,,,,,,,,,,Match Report
15,Sun,UEFA Nations League,League B,Away,L 1–2,nir Northern Ireland,at Austria,N,,55,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,Match Report
16,Wed,UEFA Nations League,League B,Home,D 1–1,nir Northern Ireland,ro Romania,N,,25,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
17,Sat,Premier League,Matchweek 9,Home,L 0–2,Newcastle Utd,Chelsea,Y,LB,90,0,0,0,0,0,0,0,0,38,4,0,0,0.0,0.0,0.0,3,0,19,31,61.3,3,23,2,1,0,Match Report
