,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-08-10,Sat,Premier League,Matchweek 1,Away,L 1–3,Aston Villa,Tottenham,Y,LB,90,0,0,0,0,0,0,0,0,46.0,4.0,1,1.0,0.0,0.0,0.0,0.0,0.0,29.0,34.0,85.3,3.0,13.0,0.0,0.0,0.0,/en/matches/404ee5d3/Tottenham-Hotspur-Aston-Villa-August-10-2019-Premier-League,0.0,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-08-17,Sat,Premier League,Matchweek 2,Home,L 1–2,Aston Villa,Bournemouth,Y,LB,90,0,0,0,0,2,0,0,0,73.0,1.0,0,0.0,0.1,0.1,0.1,1.0,0.0,55.0,64.0,85.9,5.0,35.0,2.0,0.0,0.0,/en/matches/7ad0ed82/Aston-Villa-Bournemouth-August-17-2019-Premier-League,0.0,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2019-08-23,Fri,Premier League,Matchweek 3,Home,W 2–0,Aston Villa,Everton,Y,LB,90,0,0,0,0,0,0,0,0,47.0,0.0,3,2.0,0.0,0.0,0.0,0.0,0.0,20.0,36.0,55.6,1.0,8.0,1.0,0.0,0.0,/en/matches/3e805eff/Aston-Villa-Everton-August-23-2019-Premier-League,1.0,0.5,0.5357142857142857
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2019-08-31,Sat,Premier League,Matchweek 4,Away,L 0–1,Aston Villa,Crystal Palace,Y,LB,90,0,0,0,0,0,0,1,0,54.0,3.0,2,2.0,0.0,0.0,0.0,0.0,0.0,30.0,41.0,73.2,2.0,20.0,2.0,0.0,0.0,/en/matches/230f4fac/Crystal-Palace-Aston-Villa-August-31-2019-Premier-League,0.0,0.3333333333333333,0.5238095238095238
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2019-09-06,Fri,UEFA Euro Qualifying,Group stage,Home,W 2–1,wls Wales,az Azerbaijan,Y,LB,79,0,0,0,0,0,0,0,0,,,2,,,,,,,,,,,,,,,/en/matches/51daa1b4/Wales-Azerbaijan-September-6-2019-UEFA-Euro-Qualifying,1.0,0.3333333333333333,0.5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2019-09-16,Mon,Premier League,Matchweek 5,Home,D 0–0,Aston Villa,West Ham,Y,LB,90,0,0,0,0,0,0,0,0,61.0,1.0,0,2.0,0.0,0.0,0.0,0.0,0.0,47.0,54.0,87.0,10.0,23.0,0.0,0.0,0.0,/en/matches/b26df467/Aston-Villa-West-Ham-United-September-16-2019-Premier-League,0.5,0.6666666666666666,0.7738095238095238
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2019-09-22,Sun,Premier League,Matchweek 6,Away,L 2–3,Aston Villa,Arsenal,Y,LB,90,0,0,0,0,0,0,0,0,51.0,0.0,3,0.0,0.0,0.0,0.0,2.0,2.0,38.0,45.0,84.4,6.0,33.0,0.0,0.0,0.0,/en/matches/d5fa0563/Arsenal-Aston-Villa-September-22-2019-Premier-League,0.0,0.5,0.5833333333333333
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2019-09-28,Sat,Premier League,Matchweek 7,Home,D 2–2,Aston Villa,Burnley,N,LB,29,0,0,0,0,0,0,0,0,18.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,17.0,82.4,2.0,7.0,0.0,0.0,0.0,/en/matches/37a51188/Aston-Villa-Burnley-September-28-2019-Premier-League,0.5,0.5,0.5256410256410257
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2019-10-30,Wed,EFL Cup,Fourth round,Home,W 2–1,Aston Villa,Wolves,Y,LB,90,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/1d8c3ef1/Aston-Villa-Wolverhampton-Wanderers-October-30-2019-EFL-Cup,1.0,0.3333333333333333,0.5
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2019-11-10,Sun,Premier League,Matchweek 12,Away,L 1–2,Aston Villa,Wolves,N,LB,46,0,0,0,0,1,0,0,0,41.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,29.0,79.3,4.0,17.0,0.0,1.0,1.0,/en/matches/2794f89d/Wolverhampton-Wanderers-Aston-Villa-November-10-2019-Premier-League,0.0,0.5,0.6428571428571429
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2019-12-17,Tue,EFL Cup,Quarter-finals,Home,W 5–0,Aston Villa,Liverpool,Y,LB,90,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,/en/matches/d315ece1/Aston-Villa-Liverpool-December-17-2019-EFL-Cup,1.0,0.5,0.5
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2020-01-01,Wed,Premier League,Matchweek 21,Away,W 2–1,Aston Villa,Burnley,Y,"LM,WB",90,0,0,0,0,0,0,1,0,43.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,38.0,60.5,1.0,13.0,0.0,0.0,0.0,/en/matches/ac409026/Burnley-Aston-Villa-January-1-2020-Premier-League,1.0,0.6666666666666666,0.5
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2020-01-04,Sat,FA Cup,Third round,Away,L 1–2,Aston Villa,Fulham,Y,LB,90,0,0,0,0,0,0,1,0,,,0,,,,,,,,,,,,,,,/en/matches/6424e85c/Fulham-Aston-Villa-January-4-2020-FA-Cup,0.0,0.6666666666666666,0.5
