,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,Sun,Ligue 1,Matchweek 1,Home,D 0–0,Nice,Reims,Y,LB,78,0,0,0,0,1,0,0,0,69,1,0,1,0.0,0.0,0.0,2,0,51,67,76.1,4,49,8,1,1,Match Report
1,Sat,Ligue 1,Matchweek 2,Away,W 4–0,Nice,Lille,N,LM,18,0,0,0,0,0,0,0,0,13,1,0,0,0.0,0.0,0.0,0,0,7,9,77.8,0,3,0,0,0,Match Report
2,Sat,Ligue 1,Matchweek 4,Home,W 4–0,Nice,Bordeaux,N,"LM,FW",7,0,0,0,0,1,0,0,0,7,0,0,0,0.1,0.1,0.0,0,0,6,6,100.0,2,6,1,0,0,Match Report
3,Fri,WCQ,Second round,Away,D 0–0,ci Côte d'Ivoire,mz Mozambique,Y,RB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
4,Mon,WCQ,Second round,Home,W 2–1,ci Côte d'Ivoire,cm Cameroon,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Sun,Ligue 1,Matchweek 5,Away,W 2–0,Nice,Nantes,N,RM,7,0,0,0,0,1,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,1,2,50.0,0,1,0,0,0,Match Report
6,Sun,Ligue 1,Matchweek 6,Home,D 2–2,Nice,Monaco,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Wed,Ligue 1,Matchweek 7,Away,L 0–1,Nice,Lorient,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Sat,Ligue 1,Matchweek 8,Away,W 3–0,Nice,Saint-Étienne,Y,LM,78,0,0,0,0,3,1,1,0,32,3,1,1,0.4,0.4,0.3,2,0,13,20,65.0,2,23,2,1,1,Match Report
9,Sat,Ligue 1,Matchweek 9,Home,W 2–1,Nice,Brest,Y,"LM,LB",90,0,0,0,0,0,0,0,0,59,2,4,1,0.0,0.0,0.6,2,0,47,54,87.0,2,40,1,0,0,Match Report
10,Fri,WCQ,Second round,Away,W 3–0,ci Côte d'Ivoire,mw Malawi,Y,LM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
11,Sun,Ligue 1,Matchweek 10,Away,L 0–1,Nice,Troyes,Y,LB,90,0,0,0,0,2,0,0,0,84,2,3,2,0.1,0.1,0.0,0,0,57,69,82.6,1,57,2,2,0,Match Report
12,Sun,Ligue 1,Matchweek 11,Home,W 3–2,Nice,Lyon,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Wed,Ligue 1,Matchweek 3,Home,D 1–1,Nice,Marseille,Y,LM,66,0,0,0,0,3,0,0,0,20,2,1,0,0.4,0.4,0.0,1,1,11,13,84.6,0,11,1,1,1,Match Report
14,Sun,Ligue 1,Matchweek 12,Away,W 2–1,Nice,Angers,Y,LM,64,0,0,0,0,0,0,1,0,44,1,0,2,0.0,0.0,0.0,0,0,32,37,86.5,1,24,3,3,1,Match Report
15,Sun,Ligue 1,Matchweek 13,Home,L 0–1,Nice,Montpellier,Y,LM,45,0,0,0,0,2,0,0,0,28,1,0,3,0.1,0.1,0.0,0,0,14,21,66.7,0,19,0,1,0,Match Report
16,Sat,WCQ,Second round,Home,W 3–0,ci Côte d'Ivoire,mz Mozambique,Y,LB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
17,Tue,WCQ,Second round,Away,L 0–1,ci Côte d'Ivoire,cm Cameroon,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
18,Sun,Ligue 1,Matchweek 14,Away,W 2–1,Nice,Clermont Foot,N,LM,1,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,1,0.0,0,2,0,0,0,Match Report
