,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-08-10,Sat,Premier League,Matchweek 1,Home,W 3–0,Burnley,Southampton,N,LM,7,0,0,0,0,0,0,0,0,3.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,/en/matches/34b99058/Burnley-Southampton-August-10-2019-Premier-League,1.0,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-08-17,Sat,Premier League,Matchweek 2,Away,L 1–2,Burnley,Arsenal,N,RM,19,0,0,0,0,0,0,0,0,6.0,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,75.0,0.0,4.0,1.0,0.0,0.0,/en/matches/ff7eda21/Arsenal-Burnley-August-17-2019-Premier-League,0.0,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2019-08-25,Sun,Premier League,Matchweek 3,Away,D 1–1,Burnley,Wolves,N,RM,25,0,0,0,0,0,0,1,0,6.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,1.0,3.0,0.0,1.0,0.0,/en/matches/16119ef2/Wolverhampton-Wanderers-Burnley-August-25-2019-Premier-League,0.5,0.5,0.7738095238095236
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2019-08-28,Wed,EFL Cup,Second round,Home,L 1–3,Burnley,Sunderland,Y,RM,68,0,0,0,0,2,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/9aacde1d/Burnley-Sunderland-August-28-2019-EFL-Cup,0.0,0.5,0.5
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2019-08-31,Sat,Premier League,Matchweek 4,Home,L 0–3,Burnley,Liverpool,Y,RM,90,0,0,0,0,0,0,0,0,25.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,11.0,18.0,61.1,0.0,12.0,2.0,1.0,0.0,/en/matches/af072d61/Burnley-Liverpool-August-31-2019-Premier-League,0.0,0.1666666666666666,0.8095238095238095
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2019-09-14,Sat,Premier League,Matchweek 5,Away,D 1–1,Burnley,Brighton,Y,RM,58,0,0,0,0,1,0,1,0,22.0,3.0,1,2.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,75.0,0.0,10.0,1.0,0.0,0.0,/en/matches/1d3bbc27/Brighton-and-Hove-Albion-Burnley-September-14-2019-Premier-League,0.5,0.1666666666666666,0.3809523809523809
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2019-09-21,Sat,Premier League,Matchweek 6,Home,W 2–0,Burnley,Norwich City,N,"LM,RM",12,0,0,0,0,0,0,0,0,12.0,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,11.0,54.5,0.0,6.0,1.0,1.0,1.0,/en/matches/f97b0ce8/Burnley-Norwich-City-September-21-2019-Premier-League,1.0,0.1666666666666666,0.4047619047619047
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2019-10-05,Sat,Premier League,Matchweek 8,Home,W 1–0,Burnley,Everton,N,RM,7,0,0,0,0,0,0,0,0,6.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,66.7,0.0,4.0,0.0,0.0,0.0,/en/matches/2f9439d0/Burnley-Everton-October-5-2019-Premier-League,1.0,0.5,0.2976190476190476
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2019-10-19,Sat,Premier League,Matchweek 9,Away,L 1–2,Burnley,Leicester City,N,RM,26,0,0,0,0,0,0,0,0,11.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,72.7,1.0,6.0,1.0,0.0,0.0,/en/matches/3529c097/Leicester-City-Burnley-October-19-2019-Premier-League,0.0,0.8333333333333334,0.6309523809523808
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2019-11-30,Sat,Premier League,Matchweek 14,Home,L 0–2,Burnley,Crystal Palace,N,RM,14,0,0,0,0,0,0,0,0,11.0,2.0,0,0.0,0.0,0.0,0.1,2.0,0.0,5.0,7.0,71.4,1.0,5.0,1.0,0.0,0.0,/en/matches/86428aca/Burnley-Crystal-Palace-November-30-2019-Premier-League,0.0,0.6666666666666666,0.2619047619047619
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2019-12-03,Tue,Premier League,Matchweek 15,Home,L 1–4,Burnley,Manchester City,Y,RM,90,0,0,0,0,0,0,0,0,24.0,1.0,3,1.0,0.0,0.0,0.1,1.0,0.0,10.0,12.0,83.3,0.0,14.0,1.0,1.0,0.0,/en/matches/4d718594/Burnley-Manchester-City-December-3-2019-Premier-League,0.0,0.3333333333333333,0.6547619047619048
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2019-12-07,Sat,Premier League,Matchweek 16,Away,L 0–5,Burnley,Tottenham,N,RM,20,0,0,0,0,0,0,0,0,14.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,13.0,69.2,0.0,10.0,0.0,0.0,0.0,/en/matches/56da163b/Tottenham-Hotspur-Burnley-December-7-2019-Premier-League,0.0,0.0,0.6904761904761906
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2019-12-21,Sat,Premier League,Matchweek 18,Away,W 1–0,Burnley,Bournemouth,N,RM,26,0,0,0,0,0,0,0,0,14.0,1.0,0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,9.0,55.6,1.0,4.0,0.0,2.0,0.0,/en/matches/e8b74ca0/Bournemouth-Burnley-December-21-2019-Premier-League,1.0,0.0,0.3589743589743589
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2020-01-04,Sat,FA Cup,Third round,Home,W 4–2,Burnley,P'borough Utd,Y,RM,90,0,1,0,0,2,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/2946ab08/Burnley-Peterborough-United-January-4-2020-FA-Cup,1.0,0.3333333333333333,0.5
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2020-01-11,Sat,Premier League,Matchweek 22,Away,L 0–3,Burnley,Chelsea,Y,RM,90,0,0,0,0,0,0,1,0,25.0,2.0,2,2.0,0.0,0.0,0.0,0.0,0.0,10.0,17.0,58.8,3.0,16.0,2.0,2.0,2.0,/en/matches/17a5a8ef/Chelsea-Burnley-January-11-2020-Premier-League,0.0,0.6666666666666666,0.5
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2020-01-19,Sun,Premier League,Matchweek 23,Home,W 2–1,Burnley,Leicester City,N,RW,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,/en/matches/bd102a2b/Burnley-Leicester-City-January-19-2020-Premier-League,1.0,0.6666666666666666,0.5
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2020-01-25,Sat,FA Cup,Fourth round,Home,L 1–2,Burnley,Norwich City,Y,RM,90,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/2598b638/Burnley-Norwich-City-January-25-2020-FA-Cup,0.0,0.6666666666666666,0.5
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2020-02-22,Sat,Premier League,Matchweek 27,Home,W 3–0,Burnley,Bournemouth,N,FW,9,0,0,0,0,0,0,1,0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,2.0,1.0,0.0,0.0,/en/matches/bcdc3fb0/Burnley-Bournemouth-February-22-2020-Premier-League,1.0,0.3333333333333333,0.5
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,2020-03-07,Sat,Premier League,Matchweek 29,Home,D 1–1,Burnley,Tottenham,N,RM,2,0,0,0,0,0,0,0,0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,/en/matches/1b4c17ec/Burnley-Tottenham-Hotspur-March-7-2020-Premier-League,0.5,0.6666666666666666,0.5
