,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,Thu,Europa Lg,Group stage,Home,W 1–0,eng Manchester Utd,kz Astana FK,Y,RB,90,0,0,0,0,2,0,0,0,93,1,4,1,0.5,0.5,0.0,1,0,57,78,73.1,6,42,8,3,3,Match Report
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Thu,Europa Lg,Group stage,Away,D 0–0,eng Manchester Utd,nl AZ Alkmaar,Y,RB,90,0,0,0,0,0,0,1,0,72,0,1,0,0.0,0.0,0.1,3,0,47,58,81.0,5,40,4,7,4,Match Report
3,Sun,Premier League,Matchweek 8,Away,L 0–1,Manchester Utd,Newcastle Utd,Y,RB,59,0,0,0,0,0,0,0,0,62,2,2,0,0.0,0.0,0.0,0,0,42,55,76.4,2,25,2,2,0,Match Report
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Sat,FA Cup,Third round,Away,D 0–0,Manchester Utd,Wolves,N,,9,0,0,0,0,2,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
6,Tue,EFL Cup,Semi-finals,Home,L 1–3,Manchester Utd,Manchester City,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Sat,Premier League,Matchweek 22,Home,W 4–0,Manchester Utd,Norwich City,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Wed,FA Cup,Third round,Home,W 1–0,Manchester Utd,Wolves,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
9,Sun,Premier League,Matchweek 23,Away,L 0–2,Manchester Utd,Liverpool,N,LB,4,0,0,0,0,0,0,0,0,10,1,0,0,0.0,0.0,0.0,0,0,6,8,75.0,1,6,0,1,0,Match Report
10,Wed,Premier League,Matchweek 24,Home,L 0–2,Manchester Utd,Burnley,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Sun,FA Cup,Fourth round,Away,W 6–0,Manchester Utd,Tranmere Rovers,Y,DM,90,1,0,0,0,3,2,0,0,,,0,,,,,,,,,,,,,,,Match Report
12,Wed,EFL Cup,Semi-finals,Away,W 1–0,Manchester Utd,Manchester City,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Sat,Premier League,Matchweek 25,Home,D 0–0,Manchester Utd,Wolves,N,"RM,LM",3,0,0,0,0,1,0,0,0,7,0,0,0,0.3,0.3,0.0,0,0,3,4,75.0,0,5,0,0,0,Match Report
14,Mon,Premier League,Matchweek 26,Away,W 2–0,Manchester Utd,Chelsea,N,AM,1,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,Match Report
15,Thu,Europa Lg,Round of 32,Away,D 1–1,eng Manchester Utd,be Club Brugge,Y,WB,80,0,0,0,0,0,0,0,0,51,3,1,1,0.0,0.0,0.1,1,0,37,43,86.0,4,20,3,0,0,Match Report
16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,Thu,FA Cup,Fifth round,Away,W 3–0,Manchester Utd,Derby County,Y,RB,90,0,0,0,0,1,0,0,0,,,2,,,,,,,,,,,,,,,Match Report
18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,Sat,FA Cup,Quarter-finals,Away,W 2–1,Manchester Utd,Norwich City,Y,RB,62,0,0,0,0,1,0,0,0,,,1,,,,,,,,,,,,,,,Match Report
20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,Thu,Premier League,Matchweek 36,Away,W 2–0,Manchester Utd,Crystal Palace,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,Wed,Premier League,Matchweek 37,Home,D 1–1,Manchester Utd,West Ham,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,,,,5-4-2,,,7/11,,578,1,0,0,0,10,2,1,0,296,7,11,3,0.7,0.7,0.2,5,0,192,246,78.0,18,138,17,13,7,
