,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
0,2022-09-18,Sat,Matchweek 10,Away,L 1–5,Brentford,Newcastle Utd,N,"On matchday squad, but did not play",/en/matches/7dd42d3f/Newcastle-United-Brentford-October-8-2022-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
1,2022-09-18,Fri,Matchweek 11,Home,W 2–0,Brentford,Brighton,N,FW,11,8,0,4,2,3,0,8,2,2,100.0,0,0.0,4,13,11,0,0,0,0,0,2,1,/en/matches/69409682/Brentford-Brighton-and-Hove-Albion-October-14-2022-Premier-League
2,2022-09-18,Wed,Matchweek 12,Home,D 0–0,Brentford,Chelsea,N,"On matchday squad, but did not play",/en/matches/b7a32aeb/Brentford-Chelsea-October-19-2022-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
3,2022-09-18,Sun,Matchweek 13,Away,L 0–4,Brentford,Aston Villa,N,WB,45,27,0,2,16,9,0,27,3,2,66.7,1,33.3,16,116,77,3,2,0,0,0,21,4,/en/matches/7764ca02/Aston-Villa-Brentford-October-23-2022-Premier-League
4,2022-09-18,Sat,Matchweek 14,Home,D 1–1,Brentford,Wolves,N,RW,8,6,0,2,1,3,1,6,0,0,,0,,3,28,19,1,0,0,0,0,3,0,/en/matches/41e403d3/Brentford-Wolverhampton-Wanderers-October-29-2022-Premier-League
5,2022-09-18,Sat,Matchweek 15,Away,D 2–2,Brentford,Nott'ham Forest,N,FW,10,10,1,4,1,5,1,10,1,0,0.0,1,100.0,3,4,4,0,0,0,0,0,5,0,/en/matches/12251835/Nottingham-Forest-Brentford-November-5-2022-Premier-League
6,2022-09-18,Sat,Matchweek 16,Away,W 2–1,Brentford,Manchester City,N,"On matchday squad, but did not play",/en/matches/28b60c1b/Manchester-City-Brentford-November-12-2022-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
7,2022-09-18,Mon,Matchweek 17,Home,D 2–2,Brentford,Tottenham,N,"On matchday squad, but did not play",/en/matches/14e4f648/Brentford-Tottenham-Hotspur-December-26-2022-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
8,2022-09-18,Fri,Matchweek 18,Away,W 2–0,Brentford,West Ham,N,"On matchday squad, but did not play",/en/matches/56acbbbe/West-Ham-United-Brentford-December-30-2022-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
9,2022-09-18,Mon,Matchweek 19,Home,W 3–1,Brentford,Liverpool,N,FW,3,6,0,1,5,0,0,6,0,0,,0,,3,45,0,0,0,0,0,0,5,2,/en/matches/af6aa183/Brentford-Liverpool-January-2-2023-Premier-League
10,2022-09-18,Sat,Matchweek 20,Home,W 2–0,Brentford,Bournemouth,N,"On matchday squad, but did not play",/en/matches/3f992264/Brentford-Bournemouth-January-14-2023-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
