,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,Sat,Premier League,Matchweek 1,Home,L 0–3,Fulham,Arsenal,Y,FW,62,0,0,0,0,1,0,0,0,25,0,0,0,0.0,0.0,0.0,0,0,12,16,75.0,0,17,0,3,0,Match Report
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Sat,Premier League,Matchweek 2,Away,L 3–4,Fulham,Leeds United,Y,RW,57,0,0,0,0,0,0,0,0,25,0,0,1,0.0,0.0,0.0,0,0,14,22,63.6,0,24,2,1,1,Match Report
3,Wed,EFL Cup,Third round,Home,W 2–0,Fulham,Sheffield Weds,Y,FW,70,1,0,0,0,1,1,0,0,,,0,,,,,,,,,,,,,,,Match Report
4,Mon,Premier League,Matchweek 3,Home,L 0–3,Fulham,Aston Villa,N,RM,52,0,0,0,0,0,0,1,0,41,0,1,1,0.0,0.0,0.2,5,0,25,33,75.8,3,23,4,0,0,Match Report
5,Thu,EFL Cup,Fourth round,Away,L 0–3,Fulham,Brentford,Y,FW,90,0,0,0,0,2,0,1,0,,,1,,,,,,,,,,,,,,,Match Report
6,Sun,Premier League,Matchweek 4,Away,L 0–1,Fulham,Wolves,N,LW,24,0,0,0,0,2,1,0,0,17,0,0,1,0.5,0.5,0.0,0,0,7,13,53.8,1,8,2,1,1,Match Report
7,Sun,Premier League,Matchweek 5,Away,D 1–1,Fulham,Sheffield Utd,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Sat,Premier League,Matchweek 6,Home,L 1–2,Fulham,Crystal Palace,N,RW,22,0,0,0,0,0,0,0,1,9,1,0,0,0.0,0.0,0.0,0,0,5,8,62.5,0,8,0,0,0,Match Report
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Mon,Premier League,Matchweek 10,Away,W 2–1,Fulham,Leicester City,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Sat,Premier League,Matchweek 11,Away,L 0–2,Fulham,Manchester City,N,WB,19,0,0,0,0,0,0,0,0,3,0,0,1,0.0,0.0,0.0,0,0,1,1,100.0,0,2,0,0,0,Match Report
12,Sun,Premier League,Matchweek 12,Home,D 1–1,Fulham,Liverpool,N,"AM,FW",17,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,0,0,5,7,71.4,0,5,0,0,0,Match Report
13,Wed,Premier League,Matchweek 13,Home,D 0–0,Fulham,Brighton,N,WB,29,0,0,0,0,0,0,0,0,17,1,0,1,0.0,0.0,0.0,0,0,8,12,66.7,1,8,0,1,1,Match Report
14,Sat,Premier League,Matchweek 14,Away,D 1–1,Fulham,Newcastle Utd,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Sat,Premier League,Matchweek 15,Home,D 0–0,Fulham,Southampton,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,Wed,Premier League,Matchweek 16,Away,D 1–1,Fulham,Tottenham,N,CM,5,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.1,2,0,3,3,100.0,0,4,2,2,1,Match Report
18,Sat,Premier League,Matchweek 19,Home,L 0–1,Fulham,Chelsea,N,FW,8,0,0,0,0,1,1,0,0,9,0,0,1,0.0,0.0,0.0,0,0,2,4,50.0,0,3,0,1,0,Match Report
19,Wed,Premier League,Matchweek 18,Home,L 1–2,Fulham,Manchester Utd,N,"RW,FW",20,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.1,2,0,4,8,50.0,1,6,1,0,0,Match Report
20,Sun,FA Cup,Fourth round proper,Home,L 0–3,Fulham,Burnley,Y,FW,90,0,0,0,0,1,0,1,0,,,0,,,,,,,,,,,,,,,Match Report
21,Wed,Premier League,Matchweek 20,Away,D 0–0,Fulham,Brighton,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
