,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,2021-08-14,Sat,Premier League,Matchweek 1,Away,L 1–5,Leeds United,Manchester Utd,Y,FW,76,0,0,0,0,1.0,0.0,0,0,25.0,0.0,1.0,1.0,0.1,0.1,0.1,1.0,0.0,12.0,14.0,85.7,2.0,12.0,0.0,0.0,0.0,/en/matches/e62685d4/Manchester-United-Leeds-United-August-14-2021-Premier-League,0.0,0.5,0.5595238095238095
1,1,1,1,1,1,1,1,1,1,1,1,2021-08-21,Sat,Premier League,Matchweek 2,Home,D 2–2,Leeds United,Everton,Y,FW,90,0,1,0,0,3.0,0.0,1,0,30.0,0.0,0.0,2.0,0.4,0.4,0.5,4.0,2.0,15.0,21.0,71.4,0.0,13.0,1.0,2.0,2.0,/en/matches/b9064680/Leeds-United-Everton-August-21-2021-Premier-League,0.5,0.5,0.5595238095238095
2,2,2,2,2,2,2,2,2,2,2,2,2021-08-24,Tue,EFL Cup,Second round,Home,W 3–0,Leeds United,Crewe Alexandra,N,,22,0,1,0,0,3.0,2.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/904a62ea/Leeds-United-Crewe-Alexandra-August-24-2021-EFL-Cup,1.0,0.5,0.5
3,3,3,3,3,3,3,3,3,3,3,3,2021-08-29,Sun,Premier League,Matchweek 3,Away,D 1–1,Leeds United,Burnley,Y,FW,90,1,0,0,0,3.0,1.0,0,0,25.0,0.0,0.0,2.0,0.8,0.8,0.0,2.0,0.0,10.0,16.0,62.5,1.0,14.0,1.0,0.0,0.0,/en/matches/2e5db698/Burnley-Leeds-United-August-29-2021-Premier-League,0.5,0.5,0.3461538461538461
4,4,4,4,4,4,4,4,4,4,4,4,2021-09-05,Sun,WCQ,First round,Home,W 4–0,eng England,ad Andorra,Y,FW,61,0,0,0,0,2.0,1.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/cebf498c/England-Andorra-September-5-2021-WCQ----UEFA-M,1.0,0.6666666666666666,0.5
5,5,5,5,5,5,5,5,5,5,5,5,2021-09-12,Sun,Premier League,Matchweek 4,Home,L 0–3,Leeds United,Liverpool,Y,FW,90,0,0,0,0,4.0,2.0,0,0,35.0,0.0,0.0,2.0,0.4,0.4,0.0,0.0,0.0,18.0,19.0,94.7,2.0,18.0,1.0,0.0,0.0,/en/matches/e6a245be/Leeds-United-Liverpool-September-12-2021-Premier-League,0.0,0.8333333333333334,0.7738095238095237
6,6,6,6,6,6,6,6,6,6,6,6,2021-09-17,Fri,Premier League,Matchweek 5,Away,D 1–1,Leeds United,Newcastle Utd,Y,FW,90,0,1,0,0,4.0,1.0,0,0,27.0,1.0,0.0,0.0,0.4,0.4,0.0,4.0,1.0,15.0,18.0,83.3,5.0,15.0,1.0,3.0,1.0,/en/matches/aad7d38a/Newcastle-United-Leeds-United-September-17-2021-Premier-League,0.5,0.5,0.3095238095238095
7,7,7,7,7,7,7,7,7,7,7,7,2021-11-29,Mon,PL2 — Div. 1,Matchweek 13,Away,L 2–3,Leeds United,Manchester City,Y,FW,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/7fcf51b0/Manchester-City-U23-Leeds-United-U23-November-29-2021-Premier-League-2----Division-1,0.0,0.5,0.5
8,8,8,8,8,8,8,8,8,8,8,8,2021-12-05,Sun,Premier League,Matchweek 15,Home,D 2–2,Leeds United,Brentford,N,LW,23,1,0,0,0,1.0,1.0,1,0,7.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,4.0,4.0,100.0,0.0,3.0,0.0,1.0,0.0,/en/matches/175160b7/Leeds-United-Brentford-December-5-2021-Premier-League,0.5,0.1666666666666666,0.4761904761904762
9,9,9,9,9,9,9,9,9,9,9,9,2022-03-10,Thu,Premier League,Matchweek 20,Home,L 0–3,Leeds United,Aston Villa,N,LW,33,0,0,0,0,1.0,0.0,0,0,8.0,0.0,1.0,0.0,0.1,0.1,0.0,1.0,0.0,6.0,6.0,100.0,0.0,6.0,1.0,1.0,1.0,/en/matches/79b8fb6e/Leeds-United-Aston-Villa-March-10-2022-Premier-League,0.0,0.3333333333333333,0.5
10,10,10,10,10,10,10,10,10,10,10,10,2022-03-13,Sun,Premier League,Matchweek 29,Home,W 2–1,Leeds United,Norwich City,Y,FW,45,0,0,0,0,2.0,0.0,0,0,12.0,0.0,0.0,1.0,0.4,0.4,0.4,1.0,0.0,6.0,8.0,75.0,1.0,8.0,1.0,0.0,0.0,/en/matches/b13fb9b9/Leeds-United-Norwich-City-March-13-2022-Premier-League,1.0,0.1666666666666666,0.5
11,11,11,11,11,11,11,11,11,11,11,11,2022-03-18,Fri,Premier League,Matchweek 30,Away,W 3–2,Leeds United,Wolves,Y,FW,22,0,0,0,0,1.0,0.0,0,0,4.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,2.0,2.0,100.0,1.0,3.0,2.0,0.0,0.0,/en/matches/1c402923/Wolverhampton-Wanderers-Leeds-United-March-18-2022-Premier-League,1.0,0.5,0.5
