,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
0,2021-02-06,Wed,Matchweek 17,Away,D 1–1,Fulham,Burnley,Y,FW,90,26,0,4,14,9,1,26,3,2,66.7,1,33.3,17,88,17,0,2,0,3,0,20,2,/en/matches/6285d050/Burnley-Fulham-February-17-2021-Premier-League
1,2021-02-06,Sat,Matchweek 25,Home,W 1–0,Fulham,Sheffield Utd,Y,FW,85,16,1,1,4,11,2,16,0,0,,0,,10,18,3,0,0,0,2,1,13,5,/en/matches/b1892d66/Fulham-Sheffield-United-February-20-2021-Premier-League
2,2021-02-06,Sun,Matchweek 26,Away,D 0–0,Fulham,Crystal Palace,Y,FW,90,32,0,5,14,14,4,32,4,3,75.0,1,25.0,14,82,21,1,0,0,1,3,26,3,/en/matches/2d530fe3/Crystal-Palace-Fulham-February-28-2021-Premier-League
3,2021-02-06,Thu,Matchweek 33,Home,L 0–1,Fulham,Tottenham,Y,"FW,RW",90,21,0,0,14,7,3,21,1,1,100.0,0,0.0,16,43,6,0,0,1,3,2,20,2,/en/matches/44b3d20c/Fulham-Tottenham-Hotspur-March-4-2021-Premier-League
4,2021-02-06,Sun,Matchweek 27,Away,W 1–0,Fulham,Liverpool,Y,FW,66,25,0,4,15,6,3,25,0,0,,0,,15,44,18,0,0,0,3,0,20,4,/en/matches/5826a836/Liverpool-Fulham-March-7-2021-Premier-League
5,2021-02-06,Sat,Matchweek 28,Home,L 0–3,Fulham,Manchester City,N,"On matchday squad, but did not play",/en/matches/279b0eb5/Fulham-Manchester-City-March-13-2021-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
6,2021-02-06,Fri,Matchweek 29,Home,L 1–2,Fulham,Leeds United,Y,FW,45,16,0,2,8,6,3,16,0,0,,0,,8,47,14,1,1,0,4,0,12,1,/en/matches/05e3dd18/Fulham-Leeds-United-March-19-2021-Premier-League
7,2021-02-06,Sun,Matchweek 30,Away,L 1–3,Fulham,Aston Villa,N,AM,8,7,0,2,4,1,1,7,0,0,,0,,3,13,0,0,0,0,0,0,5,0,/en/matches/a2d96ab5/Aston-Villa-Fulham-April-4-2021-Premier-League
8,2021-02-06,Fri,Matchweek 31,Home,L 0–1,Fulham,Wolves,N,"FW,AM",17,6,0,0,2,4,2,6,0,0,,0,,1,3,3,0,0,0,0,0,5,0,/en/matches/be1ee647/Fulham-Wolverhampton-Wanderers-April-9-2021-Premier-League
9,2021-02-06,Sun,Matchweek 32,Away,D 1–1,Fulham,Arsenal,Y,FW,76,16,0,2,8,6,2,15,2,1,50.0,1,50.0,9,27,2,0,0,0,3,1,8,0,/en/matches/a19ff865/Arsenal-Fulham-April-18-2021-Premier-League
10,2021-02-06,Sat,Matchweek 34,Away,L 0–2,Fulham,Chelsea,Y,FW,80,28,0,0,19,10,2,28,2,1,50.0,1,50.0,15,68,8,0,0,0,3,1,24,3,/en/matches/44d49bd5/Chelsea-Fulham-May-1-2021-Premier-League
11,2021-02-06,Mon,Matchweek 35,Home,L 0–2,Fulham,Burnley,N,"AM,RB,DM",37,15,1,3,5,7,2,15,1,0,0.0,1,100.0,10,45,22,1,0,1,0,2,8,4,/en/matches/430d879c/Fulham-Burnley-May-10-2021-Premier-League
12,2021-02-06,Sat,Matchweek 36,Away,L 1–3,Fulham,Southampton,N,FW,15,5,0,0,5,0,0,5,0,0,,0,,5,18,16,1,0,0,0,0,5,2,/en/matches/34739ed7/Southampton-Fulham-May-15-2021-Premier-League
13,2021-02-06,Tue,Matchweek 37,Away,D 1–1,Fulham,Manchester Utd,N,"On matchday squad, but did not play",/en/matches/d8018048/Manchester-United-Fulham-May-18-2021-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
14,2021-02-06,Sun,Matchweek 38,Home,L 0–2,Fulham,Newcastle Utd,N,AM,27,8,0,0,3,5,2,8,1,0,0.0,1,100.0,7,29,7,0,0,0,0,0,7,1,/en/matches/f966eee0/Fulham-Newcastle-United-May-23-2021-Premier-League
