,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form
0,0,2019-08-10,Sat,Premier League,Matchweek 1,Home,L 0–3,Watford,Brighton,Y,CB,90,0,0,0,0,2,1,0,0,49.0,3.0,3,0.0,0.2,0.2,0.0,0.0,0.0,29.0,36.0,80.6,4.0,28.0,1.0,0.0,0.0,/en/matches/38111659/Watford-Brighton-and-Hove-Albion-August-10-2019-Premier-League,0.0,0.5
1,1,2019-08-17,Sat,Premier League,Matchweek 2,Away,L 0–1,Watford,Everton,Y,CB,90,0,0,0,0,1,0,0,0,60.0,2.0,1,3.0,0.1,0.1,0.0,0.0,0.0,36.0,48.0,75.0,3.0,30.0,0.0,0.0,0.0,/en/matches/f35c8c3a/Everton-Watford-August-17-2019-Premier-League,0.0,0.5
2,2,2019-08-24,Sat,Premier League,Matchweek 3,Home,L 1–3,Watford,West Ham,Y,CB,90,0,0,0,0,1,0,0,0,66.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,47.0,56.0,83.9,7.0,44.0,1.0,0.0,0.0,/en/matches/89fbf2a3/Watford-West-Ham-United-August-24-2019-Premier-League,0.0,0.5
3,3,2019-08-31,Sat,Premier League,Matchweek 4,Away,D 1–1,Watford,Newcastle Utd,Y,CB,90,0,0,0,0,2,0,1,0,60.0,1.0,0,0.0,0.2,0.2,0.0,1.0,0.0,34.0,48.0,70.8,1.0,32.0,0.0,0.0,0.0,/en/matches/533c240c/Newcastle-United-Watford-August-31-2019-Premier-League,0.5,0.0
4,4,2019-09-15,Sun,Premier League,Matchweek 5,Home,D 2–2,Watford,Arsenal,Y,CB,90,0,0,0,0,0,0,0,0,42.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,33.0,81.8,2.0,17.0,0.0,0.0,0.0,/en/matches/8257eda8/Watford-Arsenal-September-15-2019-Premier-League,0.5,0.16666666666666666
5,5,2019-09-21,Sat,Premier League,Matchweek 6,Away,L 0–8,Watford,Manchester City,Y,CB,90,0,0,0,0,0,0,0,0,56.0,0.0,1,4.0,0.0,0.0,0.0,0.0,0.0,39.0,46.0,84.8,2.0,38.0,0.0,0.0,0.0,/en/matches/4672d0d7/Manchester-City-Watford-September-21-2019-Premier-League,0.0,0.3333333333333333
6,6,2019-09-28,Sat,Premier League,Matchweek 7,Away,L 0–2,Watford,Wolves,Y,CB,90,0,0,0,0,0,0,0,0,82.0,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,71.0,79.0,89.9,4.0,62.0,0.0,1.0,1.0,/en/matches/4c088365/Wolverhampton-Wanderers-Watford-September-28-2019-Premier-League,0.0,0.3333333333333333
7,7,2019-10-05,Sat,Premier League,Matchweek 8,Home,D 0–0,Watford,Sheffield Utd,N,CB,34,0,0,0,0,1,1,0,0,26.0,1.0,1,1.0,0.1,0.1,0.0,0.0,0.0,14.0,19.0,73.7,1.0,11.0,0.0,0.0,0.0,/en/matches/2b83068d/Watford-Sheffield-United-October-5-2019-Premier-League,0.5,0.16666666666666666
8,8,2019-10-19,Sat,Premier League,Matchweek 9,Away,D 1–1,Watford,Tottenham,Y,CB,90,0,0,0,0,0,0,0,0,41.0,2.0,1,3.0,0.0,0.0,0.0,0.0,0.0,15.0,21.0,71.4,0.0,12.0,0.0,0.0,0.0,/en/matches/4df24be7/Tottenham-Hotspur-Watford-October-19-2019-Premier-League,0.5,0.16666666666666666
9,9,2019-10-26,Sat,Premier League,Matchweek 10,Home,D 0–0,Watford,Bournemouth,Y,CB,90,0,0,0,0,1,0,1,0,40.0,0.0,2,2.0,0.1,0.1,0.0,0.0,0.0,24.0,27.0,88.9,2.0,17.0,0.0,0.0,0.0,/en/matches/1ef8e186/Watford-Bournemouth-October-26-2019-Premier-League,0.5,0.3333333333333333
