,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-07-03,Sat,Copa América,Quarter-finals,Neutral,W 3–0,ar Argentina,ec Ecuador,Y,LM,70,0,0,0,0,1.0,0.0,0,0,35.0,2.0,1.0,0.0,0.0,0.0,0.1,3.0,0.0,23.0,26.0,88.5,3.0,22.0,2.0,1.0,1.0,/en/matches/af921723/Argentina-Ecuador-July-3-2021-Copa-America,1.0,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-07-06,Tue,Copa América,Semi-finals,Home,D 1 (3)–1 (2),ar Argentina,co Colombia,Y,LM,55,0,0,0,0,0.0,0.0,1,0,35.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,31.0,34.0,91.2,3.0,25.0,0.0,1.0,1.0,/en/matches/6122c6fc/Argentina-Colombia-July-6-2021-Copa-America,0.5,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-07-10,Sat,Copa América,Final,Neutral,W 1–0,ar Argentina,br Brazil,Y,LM,62,0,0,0,0,0.0,0.0,1,0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,26.0,84.6,2.0,29.0,2.0,3.0,2.0,/en/matches/1309eaf0/Argentina-Brazil-July-10-2021-Copa-America,1.0,0.5,0.5
3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-08-15,Sun,Premier League,Matchweek 1,Home,W 1–0,Tottenham,Manchester City,N,LW,14,0,0,0,0,0.0,0.0,0,0,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,50.0,0.0,9.0,1.0,1.0,1.0,/en/matches/ff51efc7/Tottenham-Hotspur-Manchester-City-August-15-2021-Premier-League,1.0,0.8333333333333334,0.5238095238095238
4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-08-19,Thu,Conf Lg,Play-off round,Away,L 0–1,eng Tottenham,pt Paços,Y,CM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/e9098b8d/Pacos-de-Ferreira-Tottenham-Hotspur-August-19-2021-Europa-Conference-League,0.0,0.8333333333333334,0.5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,2021-08-22,Sun,Premier League,Matchweek 2,Away,W 1–0,Tottenham,Wolves,N,"RW,FW",24,0,0,0,0,0.0,0.0,0,0,21.0,3.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,10.0,12.0,83.3,0.0,3.0,0.0,3.0,1.0,/en/matches/26ceb3c9/Wolverhampton-Wanderers-Tottenham-Hotspur-August-22-2021-Premier-League,1.0,0.6666666666666666,0.5
6,6,6,6,6,6,6,6,6,6,6,6,6,6,2021-08-26,Thu,Conf Lg,Play-off round,Home,W 3–0,eng Tottenham,pt Paços,Y,CM,90,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/c2e330d2/Tottenham-Hotspur-Pacos-de-Ferreira-August-26-2021-Europa-Conference-League,1.0,0.6666666666666666,0.5
7,7,7,7,7,7,7,7,7,7,7,7,7,7,2021-09-02,Thu,WCQ,WCQ — CONMEBOL (M),Away,W 3–1,ar Argentina,ve Venezuela,Y,LM,61,0,1,0,0,1.0,1.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/28fd5b50/Venezuela-Argentina-September-2-2021-WCQ----CONMEBOL-M,1.0,0.6666666666666666,0.5
8,8,8,8,8,8,8,8,8,8,8,8,8,8,2021-09-19,Sun,Premier League,Matchweek 5,Home,L 0–3,Tottenham,Chelsea,Y,AM,61,0,0,0,0,3.0,0.0,0,0,39.0,0.0,0.0,1.0,0.2,0.2,0.1,3.0,0.0,24.0,30.0,80.0,1.0,32.0,2.0,2.0,0.0,/en/matches/eaf98461/Tottenham-Hotspur-Chelsea-September-19-2021-Premier-League,0.0,1.0,0.8974358974358974
9,9,9,9,9,9,9,9,9,9,9,9,9,9,2021-09-22,Wed,EFL Cup,Third round,Away,D 2 (3)–2 (2),Tottenham,Wolves,Y,FW,61,0,0,0,0,0.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/c1b6e56d/Wolverhampton-Wanderers-Tottenham-Hotspur-September-22-2021-EFL-Cup,0.5,0.6666666666666666,0.5
10,10,10,10,10,10,10,10,10,10,10,10,10,10,2021-09-30,Thu,Conf Lg,Group stage,Home,W 5–1,eng Tottenham,si NŠ Mura,Y,RW,90,1,1,0,0,2.0,1.0,0,0,85.0,2.0,0.0,2.0,0.2,0.2,0.3,4.0,2.0,63.0,72.0,87.5,6.0,68.0,3.0,2.0,1.0,/en/matches/45ed3342/Tottenham-Hotspur-NS-Mura-September-30-2021-Europa-Conference-League,1.0,0.5,0.5
11,11,11,11,11,11,11,11,11,11,11,11,11,11,2021-10-03,Sun,Premier League,Matchweek 7,Home,W 2–1,Tottenham,Aston Villa,N,AM,15,0,0,0,0,2.0,0.0,0,0,12.0,0.0,0.0,0.0,0.2,0.2,0.0,1.0,0.0,7.0,10.0,70.0,0.0,5.0,0.0,0.0,0.0,/en/matches/7bb0a43c/Tottenham-Hotspur-Aston-Villa-October-3-2021-Premier-League,1.0,0.5,0.7142857142857143
12,12,12,12,12,12,12,12,12,12,12,12,12,12,2021-10-07,Thu,WCQ,WCQ — CONMEBOL (M),Away,D 0–0,ar Argentina,py Paraguay,Y,AM,75,0,0,0,0,1.0,1.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/8b02e7bd/Paraguay-Argentina-October-7-2021-WCQ----CONMEBOL-M,0.5,0.8333333333333334,0.5
13,13,13,13,13,13,13,13,13,13,13,13,13,13,2021-10-10,Sun,WCQ,WCQ — CONMEBOL (M),Home,W 3–0,ar Argentina,uy Uruguay,Y,AM,90,0,2,0,0,6.0,1.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/60d07fdd/Argentina-Uruguay-October-10-2021-WCQ----CONMEBOL-M,1.0,0.8333333333333334,0.5
14,14,14,14,14,14,14,14,14,14,14,14,14,14,2021-10-14,Thu,WCQ,WCQ — CONMEBOL (M),Home,W 1–0,ar Argentina,pe Peru,Y,CM,89,0,0,0,0,0.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/20eb96e2/Argentina-Peru-October-14-2021-WCQ----CONMEBOL-M,1.0,0.8333333333333334,0.5
15,15,15,15,15,15,15,15,15,15,15,15,15,15,2021-10-21,Thu,Conf Lg,Group stage,Away,L 0–1,eng Tottenham,nl Vitesse,Y,DM,90,0,0,0,0,0.0,0.0,0,0,102.0,3.0,1.0,2.0,0.0,0.0,0.1,5.0,0.0,70.0,87.0,80.5,14.0,71.0,5.0,7.0,2.0,/en/matches/a434d3cf/Vitesse-Tottenham-Hotspur-October-21-2021-Europa-Conference-League,0.0,0.8333333333333334,0.5
16,16,16,16,16,16,16,16,16,16,16,16,16,16,2021-10-24,Sun,Premier League,Matchweek 9,Away,L 0–1,Tottenham,West Ham,N,AM,7,0,0,0,0,0.0,0.0,0,0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,58.3,0.0,5.0,0.0,1.0,1.0,/en/matches/70c508ee/West-Ham-United-Tottenham-Hotspur-October-24-2021-Premier-League,0.0,0.6666666666666666,0.8076923076923077
17,17,17,17,17,17,17,17,17,17,17,17,17,17,2021-10-27,Wed,EFL Cup,Fourth round,Away,W 1–0,Tottenham,Burnley,Y,AM,88,0,0,0,0,2.0,1.0,0,0,,,2.0,,,,,,,,,,,,,,,/en/matches/fb218c5e/Burnley-Tottenham-Hotspur-October-27-2021-EFL-Cup,1.0,0.3333333333333333,0.5
18,18,18,18,18,18,18,18,18,18,18,18,18,18,2021-10-30,Sat,Premier League,Matchweek 10,Home,L 0–3,Tottenham,Manchester Utd,Y,AM,72,0,0,0,0,3.0,0.0,0,0,71.0,3.0,0.0,2.0,0.1,0.1,0.4,4.0,0.0,48.0,57.0,84.2,4.0,40.0,5.0,6.0,4.0,/en/matches/5a2b8c26/Tottenham-Hotspur-Manchester-United-October-30-2021-Premier-League,0.0,0.3333333333333333,0.4404761904761904
19,19,19,19,19,19,19,19,19,19,19,19,19,19,2021-11-04,Thu,Conf Lg,Group stage,Home,W 3–2,eng Tottenham,nl Vitesse,N,CM,4,0,0,0,0,2.0,1.0,0,0,15.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,10.0,11.0,90.9,1.0,3.0,0.0,1.0,0.0,/en/matches/b88406a6/Tottenham-Hotspur-Vitesse-November-4-2021-Europa-Conference-League,1.0,0.3333333333333333,0.5
20,20,20,20,20,20,20,20,20,20,20,20,20,20,2021-11-07,Sun,Premier League,Matchweek 11,Away,D 0–0,Tottenham,Everton,N,AM,20,0,0,0,0,1.0,0.0,0,0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,72.7,2.0,10.0,0.0,0.0,0.0,/en/matches/224d1c99/Everton-Tottenham-Hotspur-November-7-2021-Premier-League,0.5,0.6666666666666666,0.1785714285714285
21,21,21,21,21,21,21,21,21,21,21,21,21,21,2021-11-12,Fri,WCQ,WCQ — CONMEBOL (M),Away,W 1–0,ar Argentina,uy Uruguay,Y,AM,75,0,0,0,0,0.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/3118bc39/Uruguay-Argentina-November-12-2021-WCQ----CONMEBOL-M,1.0,0.5,0.5
22,22,22,22,22,22,22,22,22,22,22,22,22,22,2021-11-16,Tue,WCQ,WCQ — CONMEBOL (M),Home,D 0–0,ar Argentina,br Brazil,Y,CM,85,0,0,0,0,0.0,0.0,0,0,,,2.0,,,,,,,,,,,,,,,/en/matches/56b8bba4/Argentina-Brazil-November-16-2021-WCQ----CONMEBOL-M,0.5,0.8333333333333334,0.5
23,23,23,23,23,23,23,23,23,23,23,23,23,23,2022-01-01,Sat,Premier League,Matchweek 21,Away,W 1–0,Tottenham,Watford,N,LM,8,0,0,0,0,0.0,0.0,0,0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,100.0,0.0,10.0,2.0,1.0,1.0,/en/matches/9c831c07/Watford-Tottenham-Hotspur-January-1-2022-Premier-League,1.0,0.6666666666666666,0.5
24,24,24,24,24,24,24,24,24,24,24,24,24,24,2022-01-05,Wed,EFL Cup,Semi-finals,Away,L 0–2,Tottenham,Chelsea,N,,12,0,0,0,0,1.0,1.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/68c1fa8c/Chelsea-Tottenham-Hotspur-January-5-2022-EFL-Cup,0.0,0.8333333333333334,0.5
25,25,25,25,25,25,25,25,25,25,25,25,25,25,2022-01-09,Sun,FA Cup,Third round proper,Home,W 3–1,Tottenham,Morecambe,Y,CM,87,0,1,0,0,6.0,2.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/0127adcc/Tottenham-Hotspur-Morecambe-January-9-2022-FA-Cup,1.0,0.5,0.5
26,26,26,26,26,26,26,26,26,26,26,26,26,26,2022-01-12,Wed,EFL Cup,Semi-finals,Home,L 0–1,Tottenham,Chelsea,Y,CM,70,0,0,0,0,2.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/fb1c09a8/Tottenham-Hotspur-Chelsea-January-12-2022-EFL-Cup,0.0,0.6666666666666666,0.5
27,27,27,27,27,27,27,27,27,27,27,27,27,27,2022-01-19,Wed,Premier League,Matchweek 17,Away,W 3–2,Tottenham,Leicester City,N,"RW,CM",17,0,0,0,0,0.0,0.0,0,0,12.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,9.0,88.9,1.0,7.0,0.0,1.0,1.0,/en/matches/77d28549/Leicester-City-Tottenham-Hotspur-January-19-2022-Premier-League,1.0,0.3333333333333333,0.5
28,28,28,28,28,28,28,28,28,28,28,28,28,28,2022-01-27,Thu,WCQ,WCQ — CONMEBOL (M),Away,W 2–1,ar Argentina,cl Chile,N,,20,0,0,0,0,1.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/8cc5366b/Chile-Argentina-January-27-2022-WCQ----CONMEBOL-M,1.0,0.6666666666666666,0.5
29,29,29,29,29,29,29,29,29,29,29,29,29,29,2022-02-01,Tue,WCQ,WCQ — CONMEBOL (M),Home,W 1–0,ar Argentina,co Colombia,Y,CM,79,0,0,0,0,1.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/493cc195/Argentina-Colombia-February-1-2022-WCQ----CONMEBOL-M,1.0,0.6666666666666666,0.5
