,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Match Report
0,2021-08-15,Sun,Matchweek 3,Home,W 1–0,Tottenham,Watford,N,"On matchday squad, but did not play",/en/matches/3cd9a733/Tottenham-Hotspur-Watford-August-29-2021-Premier-League,,,,,,,,,,,,,,,,
1,2021-08-15,,,,,,,,,,,,,,,,,,,,,,,,,
2,2021-08-15,Sun,Matchweek 5,Home,L 0–3,Tottenham,Chelsea,Y,AM,61,30,28,2,1,0,1,2,0,1,0,1,0,24,0,0,/en/matches/eaf98461/Tottenham-Hotspur-Chelsea-September-19-2021-Premier-League
3,2021-08-15,Sun,Matchweek 6,Away,L 1–3,Tottenham,Arsenal,N,"On matchday squad, but did not play",/en/matches/a2c07e97/North-London-Derby-Arsenal-Tottenham-Hotspur-September-26-2021-Premier-League,,,,,,,,,,,,,,,,
4,2021-08-15,Sun,Matchweek 7,Home,W 2–1,Tottenham,Aston Villa,N,AM,15,10,7,3,0,0,0,1,0,3,0,0,0,7,0,1,/en/matches/7bb0a43c/Tottenham-Hotspur-Aston-Villa-October-3-2021-Premier-League
5,2021-08-15,Sun,Matchweek 8,Away,W 3–2,Tottenham,Newcastle Utd,N,"On matchday squad, but did not play",/en/matches/4bd69343/Newcastle-United-Tottenham-Hotspur-October-17-2021-Premier-League,,,,,,,,,,,,,,,,
6,2021-08-15,Sun,Matchweek 9,Away,L 0–1,Tottenham,West Ham,N,AM,7,12,12,0,0,0,1,0,0,0,0,0,0,7,0,2,/en/matches/70c508ee/West-Ham-United-Tottenham-Hotspur-October-24-2021-Premier-League
7,2021-08-15,Sat,Matchweek 10,Home,L 0–3,Tottenham,Manchester Utd,Y,AM,72,57,50,7,2,0,0,4,0,2,0,2,0,48,0,0,/en/matches/5a2b8c26/Tottenham-Hotspur-Manchester-United-October-30-2021-Premier-League
8,2021-08-15,Sun,Matchweek 11,Away,D 0–0,Tottenham,Everton,N,AM,20,11,9,2,1,0,0,0,0,1,0,0,0,8,0,0,/en/matches/224d1c99/Everton-Tottenham-Hotspur-November-7-2021-Premier-League
9,2021-08-15,,,,,,,,,,,,,,,,,,,,,,,,,
10,2021-08-15,Sun,Matchweek 18,Home,D 2–2,Tottenham,Liverpool,N,"On matchday squad, but did not play",/en/matches/4ac8dee4/Tottenham-Hotspur-Liverpool-December-19-2021-Premier-League,,,,,,,,,,,,,,,,
11,2021-08-15,,,,,,,,,,,,,,,,,,,,,,,,,
12,2021-08-15,Sat,Matchweek 21,Away,W 1–0,Tottenham,Watford,N,LM,8,12,11,1,0,0,0,0,1,0,0,0,0,12,0,0,/en/matches/9c831c07/Watford-Tottenham-Hotspur-January-1-2022-Premier-League
13,2021-08-15,Wed,Matchweek 17,Away,W 3–2,Tottenham,Leicester City,N,"RW,CM",17,9,9,0,0,0,0,0,0,0,0,0,0,8,0,0,/en/matches/77d28549/Leicester-City-Tottenham-Hotspur-January-19-2022-Premier-League
