,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,2021-11-01,Mon,PL2 — Div. 1,Matchweek 10,Home,L 1–2,Crystal Palace,Blackburn,Y,AM,61,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/164a213b/Crystal-Palace-U23-Blackburn-Rovers-U23-November-1-2021-Premier-League-2----Division-1,0.0,0.5,0.5
1,1,1,1,1,1,2021-11-06,Sat,PL2 — Div. 1,Matchweek 11,Away,W 2–1,Crystal Palace,Chelsea,Y,AM,89,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/56fe9893/Chelsea-U23-Crystal-Palace-U23-November-6-2021-Premier-League-2----Division-1,1.0,0.5,0.5
2,2,2,2,2,2,2021-11-27,Sat,Premier League,Matchweek 13,Home,L 1–2,Crystal Palace,Aston Villa,N,AM,31,0,0,0,0,0.0,0.0,0,0,27.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,24.0,79.2,2.0,17.0,2.0,1.0,1.0,/en/matches/4a7a9e3b/Crystal-Palace-Aston-Villa-November-27-2021-Premier-League,0.0,0.5,0.4880952380952381
3,3,3,3,3,3,2021-12-05,Sun,Premier League,Matchweek 15,Away,L 0–1,Crystal Palace,Manchester Utd,N,CM,7,0,0,0,0,0.0,0.0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,40.0,1.0,3.0,0.0,0.0,0.0,/en/matches/8d10c8d4/Manchester-United-Crystal-Palace-December-5-2021-Premier-League,0.0,0.3333333333333333,0.7142857142857143
4,4,4,4,4,4,2022-01-08,Sat,FA Cup,Third round proper,Away,W 2–1,Crystal Palace,Millwall,Y,FW,63,0,0,0,0,0.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/1c59fae0/Millwall-Crystal-Palace-January-8-2022-FA-Cup,1.0,0.3333333333333333,0.5
5,5,5,5,5,5,2022-01-14,Fri,Premier League,Matchweek 22,Away,D 1–1,Crystal Palace,Brighton,Y,LW,64,0,0,0,0,2.0,0.0,1,0,32.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,20.0,80.0,1.0,22.0,1.0,1.0,1.0,/en/matches/96630936/Brighton-and-Hove-Albion-Crystal-Palace-January-14-2022-Premier-League,0.5,0.3333333333333333,0.5
6,6,6,6,6,6,2022-01-23,Sun,Premier League,Matchweek 23,Home,L 1–3,Crystal Palace,Liverpool,N,"AM,LW",23,0,0,0,0,0.0,0.0,0,0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,9.0,66.7,2.0,5.0,0.0,1.0,1.0,/en/matches/60ad7e25/Crystal-Palace-Liverpool-January-23-2022-Premier-League,0.0,0.5,0.5
7,7,7,7,7,7,2022-02-05,Sat,FA Cup,Fourth round proper,Home,W 2–0,Crystal Palace,Hartlepool Utd,Y,FW,70,0,0,0,0,3.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/78993ea6/Crystal-Palace-Hartlepool-United-February-5-2022-FA-Cup,1.0,0.5,0.5
8,8,8,8,8,8,2022-02-09,Wed,Premier League,Matchweek 24,Away,D 1–1,Crystal Palace,Norwich City,N,LM,11,0,0,0,0,0.0,0.0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,85.7,0.0,4.0,0.0,2.0,2.0,/en/matches/22d9fbc9/Norwich-City-Crystal-Palace-February-9-2022-Premier-League,0.5,0.5,0.5
9,9,9,9,9,9,2022-02-19,Sat,Premier League,Matchweek 26,Home,L 0–1,Crystal Palace,Chelsea,N,"RW,RM",6,0,0,0,0,0.0,0.0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,1.0,1.0,0.0,0.0,/en/matches/ddd2eed6/Crystal-Palace-Chelsea-February-19-2022-Premier-League,0.0,0.5,0.5
