,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form
0,0,2020-09-07,Mon,UEFA Nations League,League B,Away,D 1–1,sk Slovakia,il Israel,Y,GK,90,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/04358a04/Israel-Slovakia-September-7-2020-UEFA-Nations-League,0.5,0.5
1,1,2020-09-12,Sat,Premier League,Matchweek 1,Home,L 0–3,Fulham,Arsenal,Y,GK,90,0,0,0,0,0.0,0.0,0,0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,27.0,77.8,0.0,14.0,0.0,0.0,0.0,/en/matches/bf52349b/Fulham-Arsenal-September-12-2020-Premier-League,0.0,0.5
2,2,2020-09-23,Wed,EFL Cup,Third round,Home,W 2–0,Fulham,Sheffield Weds,Y,GK,90,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/6277bf5f/Fulham-Sheffield-Wednesday-September-23-2020-EFL-Cup,1.0,0.5
3,3,2020-10-01,Thu,EFL Cup,Fourth round,Away,L 0–3,Fulham,Brentford,Y,GK,90,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/38aa0182/Brentford-Fulham-October-1-2020-EFL-Cup,0.0,0.5
4,4,2020-10-08,Thu,UEFA Euro Qualifying,Semi-finals,Home,D 0 (4)–0 (2),sk Slovakia,ie Rep. of Ireland,Y,GK,120,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/c6c9cf16/Slovakia-Republic-of-Ireland-October-8-2020-UEFA-Euro-Qualifying,0.5,0.3333333333333333
5,5,2020-11-12,Thu,UEFA Euro Qualifying,Finals,Away,W 2–1,sk Slovakia,nir Northern Ireland,Y,GK,120,0,0,0,0,0.0,0.0,1,0,,,0.0,,,,,,,,,,,,,,,/en/matches/4f9cc514/Northern-Ireland-Slovakia-November-12-2020-UEFA-Euro-Qualifying,1.0,0.5
6,6,2020-11-15,Sun,UEFA Nations League,League B,Home,W 1–0,sk Slovakia,sct Scotland,Y,GK,90,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/812cb442/Slovakia-Scotland-November-15-2020-UEFA-Nations-League,1.0,0.5
7,7,2020-11-18,Wed,UEFA Nations League,League B,Away,L 0–2,sk Slovakia,cz Czech Republic,Y,GK,90,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/6d9b9950/Czech-Republic-Slovakia-November-18-2020-UEFA-Nations-League,0.0,0.8333333333333334
8,8,2021-01-09,Sat,FA Cup,Third round proper,Away,W 2–0,Fulham,QPR,Y,GK,120,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/75c17e4f/Queens-Park-Rangers-Fulham-January-9-2021-FA-Cup,1.0,0.6666666666666666
9,9,2021-01-24,Sun,FA Cup,Fourth round proper,Home,L 0–3,Fulham,Burnley,Y,GK,90,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/05c9adfe/Fulham-Burnley-January-24-2021-FA-Cup,0.0,0.6666666666666666
10,10,2021-05-23,Sun,Premier League,Matchweek 38,Home,L 0–2,Fulham,Newcastle Utd,Y,GK,90,0,0,0,0,0.0,0.0,0,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,20.0,90.0,0.0,15.0,0.0,0.0,0.0,/en/matches/f966eee0/Fulham-Newcastle-United-May-23-2021-Premier-League,0.0,0.3333333333333333
11,11,2021-06-01,Tue,Friendlies (M),Friendlies (M),Home,D 1–1,sk Slovakia,bg Bulgaria,N,,45,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/e0728753/Slovakia-Bulgaria-June-1-2021-Friendlies-M,0.5,0.3333333333333333
