,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
0,2023-02-03,Sat,Matchweek 24,Home,L 0–1,Chelsea,Southampton,Y,"DM,CM",90,77,4,25,46,7,1,77,4,2,50.0,2,50.0,59,270,126,2,0,0,2,1,56,1,/en/matches/8d750d5d/Chelsea-Southampton-February-18-2023-Premier-League
1,2023-02-03,Sun,Matchweek 25,Away,L 0–2,Chelsea,Tottenham,Y,DM,90,131,2,14,91,27,1,131,1,1,100.0,0,0.0,90,428,159,3,1,0,0,1,105,1,/en/matches/8eff71b5/Tottenham-Hotspur-Chelsea-February-26-2023-Premier-League
2,2023-02-03,Sat,Matchweek 26,Home,W 1–0,Chelsea,Leeds United,Y,CM,83,102,1,13,66,24,0,102,4,0,0.0,4,100.0,80,247,116,0,4,0,2,1,79,3,/en/matches/59f9a78f/Chelsea-Leeds-United-March-4-2023-Premier-League
3,2023-02-03,Sat,Matchweek 27,Away,W 3–1,Chelsea,Leicester City,Y,"CM,DM",90,94,1,28,56,10,0,94,1,1,100.0,0,0.0,51,170,60,0,1,0,1,1,72,1,/en/matches/bd5571a1/Leicester-City-Chelsea-March-11-2023-Premier-League
4,2023-02-03,Sat,Matchweek 28,Home,D 2–2,Chelsea,Everton,Y,CM,90,84,2,19,47,18,3,84,1,0,0.0,0,0.0,64,241,91,1,3,1,0,2,65,3,/en/matches/9453dba7/Chelsea-Everton-March-18-2023-Premier-League
5,2023-02-03,Sat,Matchweek 29,Home,L 0–2,Chelsea,Aston Villa,Y,CM,90,84,1,5,59,20,2,84,3,3,100.0,0,0.0,70,286,86,0,0,0,3,0,71,5,/en/matches/870fa8c9/Chelsea-Aston-Villa-April-1-2023-Premier-League
6,2023-02-03,Tue,Matchweek 8,Home,D 0–0,Chelsea,Liverpool,Y,CM,90,96,3,31,58,9,0,96,1,1,100.0,0,0.0,70,185,84,0,0,0,1,0,70,0,/en/matches/1028e683/Chelsea-Liverpool-April-4-2023-Premier-League
7,2023-02-03,Sat,Matchweek 30,Away,L 0–1,Chelsea,Wolves,Y,CM,90,101,2,29,62,11,0,101,0,0,,0,,56,278,134,1,0,0,2,0,66,0,/en/matches/aa1fa8dc/Wolverhampton-Wanderers-Chelsea-April-8-2023-Premier-League
8,2023-02-03,Sat,Matchweek 31,Home,L 1–2,Chelsea,Brighton,Y,DM,56,28,1,12,13,3,0,28,2,1,50.0,1,50.0,20,84,37,0,1,0,1,1,21,0,/en/matches/18e7d354/Chelsea-Brighton-and-Hove-Albion-April-15-2023-Premier-League
9,2023-02-03,Wed,Matchweek 33,Home,L 0–2,Chelsea,Brentford,Y,"CM,DM",78,94,4,12,59,24,1,94,0,0,,0,,64,194,95,2,2,0,0,0,77,2,/en/matches/071b5820/Chelsea-Brentford-April-26-2023-Premier-League
10,2023-02-03,Tue,Matchweek 34,Away,L 1–3,Chelsea,Arsenal,Y,CM,70,42,2,10,28,4,0,42,0,0,,0,,19,72,23,0,0,0,0,0,31,0,/en/matches/2d551ff5/North-West-London-Derby-Arsenal-Chelsea-May-2-2023-Premier-League
11,2023-02-03,Sat,Matchweek 35,Away,W 3–1,Chelsea,Bournemouth,Y,CM,90,92,2,22,53,19,0,92,1,1,100.0,0,0.0,55,256,107,0,1,0,4,0,73,0,/en/matches/6116824f/Bournemouth-Chelsea-May-6-2023-Premier-League
12,2023-02-03,Sat,Matchweek 36,Home,D 2–2,Chelsea,Nott'ham Forest,Y,CM,90,116,1,13,85,18,0,116,0,0,,0,,90,568,273,4,3,0,1,1,101,0,/en/matches/96ab0b45/Chelsea-Nottingham-Forest-May-13-2023-Premier-League
13,2023-02-03,Sun,Matchweek 37,Away,L 0–1,Chelsea,Manchester City,Y,CM,90,55,1,12,35,9,0,55,5,2,40.0,2,40.0,38,174,75,1,1,0,1,0,41,1,/en/matches/589e447b/Manchester-City-Chelsea-May-21-2023-Premier-League
14,2023-02-03,Thu,Matchweek 32,Away,L 1–4,Chelsea,Manchester Utd,Y,"CM,DM",90,112,6,29,64,20,0,112,4,3,75.0,1,25.0,64,341,137,2,3,0,1,1,94,0,/en/matches/d2f2263d/Manchester-United-Chelsea-May-25-2023-Premier-League
15,2023-02-03,Sun,Matchweek 38,Home,D 1–1,Chelsea,Newcastle Utd,Y,DM,90,107,0,19,57,33,0,107,4,2,50.0,2,50.0,88,360,161,3,4,0,2,1,88,0,/en/matches/4f7b1a0d/Chelsea-Newcastle-United-May-28-2023-Premier-League
