,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form
0,0,2023-08-13,Sun,Premier League,Matchweek 1,Away,D 1–1,Liverpool,Chelsea,N,RM,14,0,0,0,0,0,0,0,0,13.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,8.0,10.0,80.0,3.0,7.0,0.0,1.0,1.0,/en/matches/c18d3207/Chelsea-Liverpool-August-13-2023-Premier-League,0.5,0.5
1,1,2023-08-19,Sat,Premier League,Matchweek 2,Home,W 3–1,Liverpool,Bournemouth,N,RM,15,0,0,0,0,0,0,0,0,12.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,70.0,0.0,12.0,2.0,1.0,0.0,/en/matches/80bebdbb/Liverpool-Bournemouth-August-19-2023-Premier-League,1.0,0.5
2,2,2023-08-27,Sun,Premier League,Matchweek 3,Away,W 2–1,Liverpool,Newcastle Utd,N,"CM,RM",33,0,0,0,0,0,0,0,0,20.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,16.0,93.8,1.0,10.0,0.0,0.0,0.0,/en/matches/b31156ab/Newcastle-United-Liverpool-August-27-2023-Premier-League,1.0,0.5
3,3,2023-09-03,Sun,Premier League,Matchweek 4,Home,W 3–0,Liverpool,Aston Villa,N,RM,26,0,0,0,0,1,0,0,0,19.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,100.0,2.0,12.0,1.0,0.0,0.0,/en/matches/bdbc722e/Liverpool-Aston-Villa-September-3-2023-Premier-League,1.0,0.8333333333333334
4,4,2023-09-16,Sat,Premier League,Matchweek 5,Away,W 3–1,Liverpool,Wolves,N,RM,35,0,0,0,0,3,0,1,0,33.0,0.0,0,0.0,0.1,0.1,0.0,2.0,0.0,24.0,30.0,80.0,6.0,17.0,2.0,0.0,0.0,/en/matches/38daebd2/Wolverhampton-Wanderers-Liverpool-September-16-2023-Premier-League,1.0,1.0
5,5,2023-09-21,Thu,Europa Lg,Group stage,Away,W 3–1,eng Liverpool,at LASK,Y,"RM,LM",90,0,0,0,0,3,1,0,0,56.0,1.0,0,2.0,0.1,0.1,0.1,3.0,2.0,36.0,45.0,80.0,8.0,34.0,0.0,2.0,1.0,/en/matches/1b1f3de6/LASK-Liverpool-September-21-2023-Europa-League,1.0,1.0
6,6,2023-09-27,Wed,EFL Cup,Third round,Home,W 3–1,Liverpool,Leicester City,Y,CM,90,0,0,0,0,5,1,0,0,,,0,,,,,,,,,,,,,,,/en/matches/aa62bf21/Liverpool-Leicester-City-September-27-2023-EFL-Cup,1.0,1.0
7,7,2023-10-05,Thu,Europa Lg,Group stage,Home,W 2–0,eng Liverpool,be Union SG,Y,"RW,RM",90,0,0,0,0,1,0,0,0,56.0,1.0,1,4.0,0.0,0.0,0.0,4.0,0.0,39.0,47.0,83.0,5.0,38.0,4.0,0.0,0.0,/en/matches/bcfbaac5/Liverpool-Union-SG-October-5-2023-Europa-League,1.0,1.0
8,8,2023-10-08,Sun,Premier League,Matchweek 8,Away,D 2–2,Liverpool,Brighton,Y,LM,45,0,0,0,0,0,0,0,0,19.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,18.0,72.2,2.0,13.0,1.0,0.0,0.0,/en/matches/3b1ec657/Brighton-and-Hove-Albion-Liverpool-October-8-2023-Premier-League,0.5,1.0
9,9,2023-10-21,Sat,Premier League,Matchweek 9,Home,W 2–0,Liverpool,Everton,N,RM,29,0,0,0,0,1,1,0,0,35.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,100.0,5.0,17.0,3.0,0.0,0.0,/en/matches/e747ddb3/Merseyside-Derby-Liverpool-Everton-October-21-2023-Premier-League,1.0,0.8333333333333334
