,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,Wed,Super Cup,UEFA Super Cup,Home,D 1 (6)–1 (5),eng Chelsea,es Villarreal,Y,AM,120,0,1,0,0,2,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
1,Sat,Premier League,Matchweek 1,Home,W 3–0,Chelsea,Crystal Palace,N,AM,9,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,0,0,6,8,75.0,1,8,2,1,0,Match Report
2,Sun,Premier League,Matchweek 2,Away,W 2–0,Chelsea,Arsenal,Y,AM,89,0,0,0,0,4,1,0,0,55,0,0,1,0.7,0.7,0.0,8,0,39,44,88.6,8,38,5,4,1,Match Report
3,Sat,Premier League,Matchweek 3,Away,D 1–1,Chelsea,Liverpool,Y,AM,45,1,0,0,0,2,1,0,0,18,1,0,0,0.1,0.1,0.0,0,0,6,11,54.5,0,9,2,0,0,Match Report
4,Thu,WCQ,First round,Away,W 2–0,de Germany,li Liechtenstein,Y,AM,59,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Wed,WCQ,First round,Away,W 4–0,de Germany,is Iceland,N,,45,0,1,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
7,Sat,Premier League,Matchweek 4,Home,W 3–0,Chelsea,Aston Villa,Y,AM,63,0,0,0,0,1,0,0,0,34,1,1,0,0.0,0.0,0.0,2,0,20,22,90.9,0,18,2,2,0,Match Report
8,Tue,Champions Lg,Group stage,Home,W 1–0,eng Chelsea,ru Zenit,N,AM,28,0,0,0,0,0,0,0,0,27,0,0,0,0.0,0.0,0.0,0,0,20,24,83.3,2,20,0,0,0,Match Report
9,Sun,Premier League,Matchweek 5,Away,W 3–0,Chelsea,Tottenham,Y,"AM,FW",69,0,0,0,0,3,0,0,0,46,1,0,2,0.2,0.2,0.0,2,0,21,27,77.8,3,25,2,3,0,Match Report
10,Wed,EFL Cup,Third round,Home,D 1 (4)–1 (3),Chelsea,Aston Villa,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Sat,Premier League,Matchweek 6,Home,L 0–1,Chelsea,Manchester City,N,AM,31,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,4,5,80.0,1,4,0,0,0,Match Report
12,Wed,Champions Lg,Group stage,Away,L 0–1,eng Chelsea,it Juventus,Y,"AM,FW",90,0,0,0,0,3,0,0,0,53,1,1,1,0.4,0.4,0.0,2,0,28,34,82.4,3,26,2,4,1,Match Report
13,Sat,Premier League,Matchweek 7,Home,W 3–1,Chelsea,Southampton,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
14,Fri,WCQ,First round,Home,W 2–1,de Germany,ro Romania,N,,24,0,0,0,0,1,0,0,0,,,1,,,,,,,,,,,,,,,Match Report
15,Mon,WCQ,First round,Away,W 4–0,de Germany,mk N. Macedonia,Y,AM,60,1,0,0,0,1,1,1,0,,,0,,,,,,,,,,,,,,,Match Report
16,Sat,Premier League,Matchweek 8,Away,W 1–0,Chelsea,Brentford,N,FW,15,0,0,0,0,0,0,0,0,9,1,0,0,0.0,0.0,0.0,0,0,2,3,66.7,0,0,0,0,0,Match Report
17,Wed,Champions Lg,Group stage,Home,W 4–0,eng Chelsea,se Malmö,N,FW,68,1,0,0,0,4,2,0,0,41,0,0,1,0.3,0.3,0.0,3,1,25,29,86.2,2,21,1,4,2,Match Report
18,Sat,Premier League,Matchweek 9,Home,W 7–0,Chelsea,Norwich City,Y,FW,69,0,0,0,0,2,1,0,0,37,1,0,2,0.3,0.3,0.0,1,0,22,26,84.6,1,25,3,3,2,Match Report
19,Tue,EFL Cup,Fourth round,Home,D 1 (4)–1 (3),Chelsea,Southampton,Y,FW,90,1,0,0,0,5,3,0,0,,,0,,,,,,,,,,,,,,,Match Report
20,Sat,Premier League,Matchweek 10,Away,W 3–0,Chelsea,Newcastle Utd,Y,FW,90,0,0,0,0,4,1,0,0,43,0,0,1,0.3,0.3,0.7,6,1,27,34,79.4,5,23,0,2,2,Match Report
21,Tue,Champions Lg,Group stage,Away,W 1–0,eng Chelsea,se Malmö,Y,FW,90,0,0,0,0,2,2,0,0,50,1,0,0,0.8,0.8,0.1,5,1,24,35,68.6,2,23,3,3,3,Match Report
