,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-08-12,Sat,Premier League,Matchweek 1,Away,W 1–0,Fulham,Everton,Y*,LM,57,0,0,0,0,1,0,0,0,44.0,0.0,0,1.0,0.0,0.0,0.0,3.0,0.0,32.0,39.0,82.1,3.0,36.0,0.0,0.0,0.0,/en/matches/15addfc7/Everton-Fulham-August-12-2023-Premier-League,1.0,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2023-08-26,Sat,Premier League,Matchweek 3,Away,D 2–2,Fulham,Arsenal,N,"LM,CM",28,0,0,0,0,0,0,0,0,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,76.9,0.0,8.0,1.0,1.0,1.0,/en/matches/d8f8f8ad/Arsenal-Fulham-August-26-2023-Premier-League,0.5,0.5,0.7083333333333334
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2023-08-29,Tue,EFL Cup,Second round,Home,D 1 (5)–1 (3),Fulham,Tottenham,Y*,AM,82,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,/en/matches/2ec5a2ca/Fulham-Tottenham-Hotspur-August-29-2023-EFL-Cup,0.5,0.5,0.5
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2023-09-02,Sat,Premier League,Matchweek 4,Away,L 1–5,Fulham,Manchester City,Y*,LM,15,0,0,0,0,0,0,0,0,7.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,83.3,0.0,5.0,0.0,0.0,0.0,/en/matches/88066bdf/Manchester-City-Fulham-September-2-2023-Premier-League,0.0,0.6666666666666666,0.7291666666666667
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2023-09-16,Sat,Premier League,Matchweek 5,Home,W 1–0,Fulham,Luton Town,N,LM,10,0,0,0,0,0,0,0,0,12.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,91.7,1.0,4.0,1.0,0.0,0.0,/en/matches/48b1bdc7/Fulham-Luton-Town-September-16-2023-Premier-League,1.0,0.3333333333333333,0.2604166666666667
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2023-09-27,Wed,EFL Cup,Third round,Home,W 2–1,Fulham,Norwich City,Y*,CM,90,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/a83ae0f3/Fulham-Norwich-City-September-27-2023-EFL-Cup,1.0,0.5,0.5
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2023-10-02,Mon,Premier League,Matchweek 7,Home,L 0–2,Fulham,Chelsea,N,RM,26,0,0,0,0,0,0,0,0,30.0,0.0,0,3.0,0.0,0.0,0.6,2.0,0.0,23.0,24.0,95.8,2.0,19.0,0.0,1.0,0.0,/en/matches/c9787e60/Fulham-Chelsea-October-2-2023-Premier-League,0.0,0.6666666666666666,0.4895833333333333
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2023-10-07,Sat,Premier League,Matchweek 8,Home,W 3–1,Fulham,Sheffield Utd,N,LM,20,0,0,0,0,1,0,0,0,16.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,13.0,92.3,3.0,11.0,0.0,1.0,0.0,/en/matches/ffc59ea8/Fulham-Sheffield-United-October-7-2023-Premier-League,1.0,0.6666666666666666,0.0888888888888888
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2023-10-23,Mon,Premier League,Matchweek 9,Away,L 0–2,Fulham,Tottenham,N,DM,9,0,0,0,0,1,1,0,0,15.0,0.0,0,0.0,0.1,0.1,0.0,1.0,0.0,11.0,12.0,91.7,3.0,10.0,0.0,1.0,1.0,/en/matches/8c6293a3/Tottenham-Hotspur-Fulham-October-23-2023-Premier-League,0.0,0.6666666666666666,0.8645833333333334
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2023-10-29,Sun,Premier League,Matchweek 10,Away,D 1–1,Fulham,Brighton,N,"LW,DM",5,0,0,0,0,0,0,0,0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,1.0,3.0,0.0,0.0,0.0,/en/matches/a0c422e9/Brighton-and-Hove-Albion-Fulham-October-29-2023-Premier-League,0.5,0.3333333333333333,0.53125
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2023-11-01,Wed,EFL Cup,Fourth round,Away,W 3–1,Fulham,Ipswich Town,Y*,DM,90,1,0,0,0,2,1,0,0,,,0,,,,,,,,,,,,,,,/en/matches/f5d39bb6/Ipswich-Town-Fulham-November-1-2023-EFL-Cup,1.0,0.5,0.5
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2023-11-04,Sat,Premier League,Matchweek 11,Home,L 0–1,Fulham,Manchester Utd,N,AM,1,0,0,0,0,0,0,0,0,4.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,33.3,0.0,1.0,0.0,0.0,0.0,/en/matches/31273be0/Fulham-Manchester-United-November-4-2023-Premier-League,0.0,0.5,0.3888888888888889
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2023-11-12,Sun,Premier League,Matchweek 12,Away,L 1–3,Fulham,Aston Villa,N,AM,17,0,0,0,0,0,0,0,0,17.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,16.0,81.3,3.0,13.0,0.0,1.0,1.0,/en/matches/d6a70a44/Aston-Villa-Fulham-November-12-2023-Premier-League,0.0,0.5,0.6666666666666666
