,Unnamed: 0.30,Unnamed: 0.29,Unnamed: 0.28,Unnamed: 0.27,Unnamed: 0.26,Unnamed: 0.25,Unnamed: 0.24,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-08-11,Sun,Premier League,Matchweek 1,Away,L 0–4,Chelsea,Manchester Utd,Y,DM,72,0,0,0,0,1,0,1,0,70.0,1.0,3,1.0,0.0,0.0,0.0,3.0,0.0,51.0,62.0,82.3,3.0,44.0,1.0,1.0,0.0,/en/matches/d0583d0d/Manchester-United-Chelsea-August-11-2019-Premier-League,0.0,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-08-14,Wed,Super Cup,UEFA Super Cup,Away,D 2 (4)–2 (5),eng Chelsea,eng Liverpool,Y,CM,120,1,0,1,1,2,1,0,0,,,3,,,,,,,,,,,,,,,/en/matches/4a69dd20/Liverpool-Chelsea-August-14-2019-UEFA-Super-Cup,0.5,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2019-08-18,Sun,Premier League,Matchweek 2,Home,D 1–1,Chelsea,Leicester City,Y,CM,70,0,0,0,0,1,0,1,0,54.0,2.0,1,2.0,0.0,0.0,0.0,2.0,0.0,35.0,46.0,76.1,4.0,30.0,1.0,2.0,1.0,/en/matches/aebf58b9/Chelsea-Leicester-City-August-18-2019-Premier-League,0.5,0.5,0.5
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2019-08-24,Sat,Premier League,Matchweek 3,Away,W 3–2,Chelsea,Norwich City,Y,CM,90,0,0,0,0,1,0,1,0,71.0,4.0,3,0.0,0.0,0.0,0.1,7.0,1.0,55.0,62.0,88.7,12.0,51.0,1.0,0.0,0.0,/en/matches/4f4fd2d8/Norwich-City-Chelsea-August-24-2019-Premier-League,1.0,0.3333333333333333,0.5
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2019-08-31,Sat,Premier League,Matchweek 4,Home,D 2–2,Chelsea,Sheffield Utd,Y,"CM,DM",90,0,0,0,0,0,0,0,0,104.0,4.0,2,0.0,0.0,0.0,0.0,2.0,0.0,72.0,89.0,80.9,4.0,62.0,0.0,2.0,2.0,/en/matches/495db223/Chelsea-Sheffield-United-August-31-2019-Premier-League,0.5,0.6666666666666666,0.5476190476190477
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2019-09-05,Thu,UEFA Euro Qualifying,Group stage,Away,W 3–1,it Italy,am Armenia,Y,CM,90,0,0,0,0,1,0,0,0,,,4,,,,,,,,,,,,,,,/en/matches/f08958a0/Armenia-Italy-September-5-2019-UEFA-Euro-Qualifying,1.0,0.6666666666666666,0.5
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2019-09-08,Sun,UEFA Euro Qualifying,Group stage,Away,W 2–1,it Italy,fi Finland,Y,CM,90,1,0,1,1,1,1,1,0,,,0,,,,,,,,,,,,,,,/en/matches/ab23b9c5/Finland-Italy-September-8-2019-UEFA-Euro-Qualifying,1.0,0.8333333333333334,0.5
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2019-09-14,Sat,Premier League,Matchweek 5,Away,W 5–2,Chelsea,Wolves,Y,CM,90,0,1,0,0,0,0,0,0,83.0,4.0,1,2.0,0.0,0.0,0.8,4.0,1.0,62.0,71.0,87.3,6.0,50.0,0.0,0.0,0.0,/en/matches/0fa0a658/Wolverhampton-Wanderers-Chelsea-September-14-2019-Premier-League,1.0,0.8333333333333334,0.6428571428571429
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2019-09-17,Tue,Champions Lg,Group stage,Home,L 0–1,eng Chelsea,es Valencia,Y,CM,90,0,0,0,0,1,0,1,0,102.0,3.0,2,1.0,0.1,0.1,0.0,3.0,0.0,90.0,96.0,93.8,21.0,77.0,8.0,1.0,1.0,/en/matches/8c3140a0/Chelsea-Valencia-September-17-2019-Champions-League,0.0,1.0,0.5
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2019-09-22,Sun,Premier League,Matchweek 6,Home,L 1–2,Chelsea,Liverpool,Y,CM,90,0,0,0,0,1,0,0,0,86.0,1.0,2,0.0,0.0,0.0,0.0,3.0,0.0,61.0,74.0,82.4,7.0,45.0,0.0,0.0,0.0,/en/matches/02e3ae79/Chelsea-Liverpool-September-22-2019-Premier-League,0.0,0.6666666666666666,0.5833333333333333
