,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,2020-09-12,Sat,PL2 — Div. 2,Matchweek 1,Away,L 2–3,Burnley,Wolves,Y,LM,90,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/a203603b/Wolverhampton-Wanderers-U23-Burnley-U23-September-12-2020-Premier-League-2----Division-2,0.0,0.5,0.5
1,1,1,1,2020-09-21,Mon,PL2 — Div. 2,Matchweek 2,Home,W 3–2,Burnley,Sunderland,Y,LM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/4dbf7ea4/Burnley-U23-Sunderland-U23-September-21-2020-Premier-League-2----Division-2,1.0,0.5,0.5
2,2,2,2,2020-09-25,Fri,PL2 — Div. 2,Matchweek 3,Home,L 1–3,Burnley,Newcastle Utd,Y,LM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/ace02f81/Burnley-U23-Newcastle-United-U23-September-25-2020-Premier-League-2----Division-2,0.0,0.5,0.5
3,3,3,3,2020-10-19,Mon,PL2 — Div. 2,Matchweek 5,Home,L 0–1,Burnley,Crystal Palace,Y,FW,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/c565e40c/Burnley-U23-Crystal-Palace-U23-October-19-2020-Premier-League-2----Division-2,0.0,0.3333333333333333,0.5
4,4,4,4,2020-10-23,Fri,PL2 — Div. 2,Matchweek 6,Away,L 0–3,Burnley,Middlesbrough,Y,FW,90,0,0,0,0,,,1,0,,,,,,,,,,,,,,,,,,/en/matches/2031c8f8/Middlesbrough-U23-Burnley-U23-October-23-2020-Premier-League-2----Division-2,0.0,0.3333333333333333,0.5
5,5,5,5,2020-11-09,Mon,PL2 — Div. 2,Matchweek 8,Home,D 2–2,Burnley,Aston Villa,Y*,FW,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/6c3d26b6/Burnley-U23-Aston-Villa-U23-November-9-2020-Premier-League-2----Division-2,0.5,0.0,0.5
6,6,6,6,2020-11-23,Mon,PL2 — Div. 2,Matchweek 9,Home,W 2–1,Burnley,Fulham,Y*,LM,90,0,0,0,0,,,1,0,,,,,,,,,,,,,,,,,,/en/matches/b7e23762/Burnley-U23-Fulham-U23-November-23-2020-Premier-League-2----Division-2,1.0,0.1666666666666666,0.5
7,7,7,7,2020-11-27,Fri,PL2 — Div. 2,Matchweek 10,Away,D 0–0,Burnley,Norwich City,Y*,FW,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/5fb2bd96/Norwich-City-U23-Burnley-U23-November-27-2020-Premier-League-2----Division-2,0.5,0.5,0.5
8,8,8,8,2020-12-07,Mon,PL2 — Div. 2,Matchweek 4,Away,W 1–0,Burnley,Stoke City,Y*,LM,90,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/c3fd1188/Stoke-City-U23-Burnley-U23-December-7-2020-Premier-League-2----Division-2,1.0,0.6666666666666666,0.5
9,9,9,9,2020-12-14,Mon,PL2 — Div. 2,Matchweek 11,Home,W 3–1,Burnley,Reading,Y*,FW,90,0,2,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/f5f3273c/Burnley-U23-Reading-U23-December-14-2020-Premier-League-2----Division-2,1.0,0.8333333333333334,0.5
