,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2023-08-06,Sun,Community Shield,FA Community Shield,Neutral,D 1 (1)–1 (4),Manchester City,Arsenal,Y,FW,63,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/10e5c045/Arsenal-Manchester-City-August-6-2023-FA-Community-Shield
1,2023-08-11,Fri,Premier League,Matchweek 1,Away,W 3–0,Manchester City,Burnley,Y,FW,79,2,0,0,0,4,2,0,0,18,0,0,0,0.6,0.6,0.3,3,0,9,11,81.8,1,15,1,0,0,/en/matches/3a6836b4/Burnley-Manchester-City-August-11-2023-Premier-League
2,2023-08-16,Wed,Super Cup,UEFA Super Cup,Home,D 1 (5)–1 (4),eng Manchester City,es Sevilla,Y,FW,90,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/572ae2f0/Manchester-City-Sevilla-August-16-2023-UEFA-Super-Cup
3,2023-08-19,Sat,Premier League,Matchweek 2,Home,W 1–0,Manchester City,Newcastle Utd,Y,FW,90,0,0,0,0,4,2,0,0,22,0,1,1,0.4,0.4,0.1,2,0,6,11,54.5,1,15,3,1,0,/en/matches/0b8f50a5/Manchester-City-Newcastle-United-August-19-2023-Premier-League
4,2023-08-27,Sun,Premier League,Matchweek 3,Away,W 2–1,Manchester City,Sheffield Utd,Y,FW,90,1,0,0,1,7,3,0,0,23,0,0,0,2.1,1.3,0.1,2,1,6,11,54.5,0,15,0,1,1,/en/matches/0844ff10/Sheffield-United-Manchester-City-August-27-2023-Premier-League
5,2023-09-02,Sat,Premier League,Matchweek 4,Home,W 5–1,Manchester City,Fulham,Y,FW,90,3,1,1,1,3,2,0,0,17,0,0,0,1.6,0.8,0.7,2,1,4,6,66.7,1,9,0,1,0,/en/matches/88066bdf/Manchester-City-Fulham-September-2-2023-Premier-League
6,2023-09-12,Tue,Euro Qualifying,Group stage,Home,W 2–1,no Norway,ge Georgia,Y,FW,90,1,0,0,0,3,1,0,0,,,0,,,,,,,,,,,,,,,/en/matches/079f2ab1/Norway-Georgia-September-12-2023-Euro-Qualifying
7,2023-09-16,Sat,Premier League,Matchweek 5,Away,W 3–1,Manchester City,West Ham,Y,FW,89,1,0,0,0,9,4,0,0,22,0,0,0,2.5,2.5,0.0,2,0,9,13,69.2,0,17,0,0,0,/en/matches/64c0a6e2/West-Ham-United-Manchester-City-September-16-2023-Premier-League
8,2023-09-19,Tue,Champions Lg,Group stage,Home,W 3–1,eng Manchester City,rs Red Star,Y,FW,90,0,1,0,0,6,2,0,0,14,0,0,0,1.2,1.2,0.6,2,1,6,7,85.7,1,6,0,0,0,/en/matches/3d87750d/Manchester-City-Red-Star-Belgrade-September-19-2023-Champions-League
9,2023-09-23,Sat,Premier League,Matchweek 6,Home,W 2–0,Manchester City,Nott'ham Forest,Y,FW,90,1,0,0,0,2,1,0,0,24,0,0,3,0.7,0.7,0.0,2,0,9,15,60.0,0,16,0,0,0,/en/matches/5dc7e234/Manchester-City-Nottingham-Forest-September-23-2023-Premier-League
10,2023-09-30,Sat,Premier League,Matchweek 7,Away,L 1–2,Manchester City,Wolves,Y,FW,90,0,0,0,0,1,1,0,0,14,0,0,0,0.1,0.1,0.1,1,0,10,12,83.3,1,3,0,2,1,/en/matches/60ce29cd/Wolverhampton-Wanderers-Manchester-City-September-30-2023-Premier-League
11,2023-10-04,Wed,Champions Lg,Group stage,Away,W 3–1,eng Manchester City,de RB Leipzig,Y,FW,90,0,0,0,0,6,2,0,0,24,0,0,0,0.7,0.7,0.1,3,1,10,15,66.7,1,15,1,2,1,/en/matches/2dd697fb/RB-Leipzig-Manchester-City-October-4-2023-Champions-League
12,2023-10-08,Sun,Premier League,Matchweek 8,Away,L 0–1,Manchester City,Arsenal,Y,FW,90,0,0,0,0,0,0,0,0,20,0,0,1,0.0,0.0,0.3,2,0,11,16,68.8,1,9,1,1,1,/en/matches/59cd18ae/Arsenal-Manchester-City-October-8-2023-Premier-League
13,2023-10-12,Thu,Euro Qualifying,Group stage,Away,W 4–0,no Norway,cy Cyprus,Y,FW,76,2,0,0,0,5,3,0,0,,,0,,,,,,,,,,,,,,,/en/matches/72156869/Cyprus-Norway-October-12-2023-Euro-Qualifying
14,2023-10-15,Sun,Euro Qualifying,Group stage,Home,L 0–1,no Norway,es Spain,Y,FW,90,0,0,0,0,2,1,0,0,,,0,,,,,,,,,,,,,,,/en/matches/9d087fa7/Norway-Spain-October-15-2023-Euro-Qualifying
15,2023-10-21,Sat,Premier League,Matchweek 9,Home,W 2–1,Manchester City,Brighton,Y,FW,90,1,0,0,0,2,2,0,0,21,1,0,1,0.3,0.3,0.0,0,0,11,12,91.7,1,14,2,0,0,/en/matches/b782a834/Manchester-City-Brighton-and-Hove-Albion-October-21-2023-Premier-League
16,2023-10-25,Wed,Champions Lg,Group stage,Away,W 3–1,eng Manchester City,ch Young Boys,Y,FW,89,2,0,1,1,7,4,0,0,25,0,0,0,1.7,0.9,0.0,2,0,11,12,91.7,2,15,1,3,1,/en/matches/d66f6ad1/Young-Boys-Manchester-City-October-25-2023-Champions-League
17,2023-10-29,Sun,Premier League,Matchweek 10,Away,W 3–0,Manchester City,Manchester Utd,Y,FW,90,2,1,1,1,4,3,0,0,20,0,0,0,2.0,1.2,1.0,1,1,7,10,70.0,1,9,0,0,0,/en/matches/f6bfec82/Manchester-Derby-Manchester-United-Manchester-City-October-29-2023-Premier-League
18,2023-11-04,Sat,Premier League,Matchweek 11,Home,W 6–1,Manchester City,Bournemouth,Y,FW,45,0,0,0,0,3,0,0,0,13,0,0,0,0.4,0.4,0.0,2,0,7,9,77.8,1,11,0,1,1,/en/matches/e75a870b/Manchester-City-Bournemouth-November-4-2023-Premier-League
19,2023-11-07,Tue,Champions Lg,Group stage,Home,W 3–0,eng Manchester City,ch Young Boys,Y,FW,60,2,0,1,1,3,2,0,0,13,0,0,0,1.2,0.4,0.0,1,0,4,7,57.1,0,9,2,0,0,/en/matches/620ab893/Manchester-City-Young-Boys-November-7-2023-Champions-League
20,2023-11-12,Sun,Premier League,Matchweek 12,Away,D 4–4,Manchester City,Chelsea,Y,FW,90,2,1,1,1,3,2,0,0,19,0,0,0,2.0,1.2,0.2,3,1,10,12,83.3,1,9,1,1,0,/en/matches/53bb8f30/Chelsea-Manchester-City-November-12-2023-Premier-League
