,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Match Report
0,2019-08-11,Sat,Matchweek 3,Away,W 2–1,Leicester City,Sheffield Utd,Y,"RB,RW",90,69,51,17,0,0,1,1,17,0,0,0,0,59,1,1,/en/matches/48fcf75b/Sheffield-United-Leicester-City-August-24-2019-Premier-League
1,2019-08-11,Sat,Matchweek 4,Home,W 3–1,Leicester City,Bournemouth,Y,"RB,WB",90,67,51,15,0,0,0,0,15,0,0,0,0,55,1,0,/en/matches/3d899563/Leicester-City-Bournemouth-August-31-2019-Premier-League
2,2019-08-11,Sat,Matchweek 5,Away,L 0–1,Leicester City,Manchester Utd,Y,RB,90,62,47,15,0,0,0,1,15,0,0,0,0,46,0,1,/en/matches/6d0266a1/Manchester-United-Leicester-City-September-14-2019-Premier-League
3,2019-08-11,Sat,Matchweek 6,Home,W 2–1,Leicester City,Tottenham,Y,RB,90,61,51,10,1,0,0,2,9,0,0,0,0,38,0,1,/en/matches/e30adc4b/Leicester-City-Tottenham-Hotspur-September-21-2019-Premier-League
4,2019-08-11,Sun,Matchweek 7,Home,W 5–0,Leicester City,Newcastle Utd,Y,RB,90,117,104,13,0,0,0,3,13,0,0,0,0,96,0,1,/en/matches/40d77688/Leicester-City-Newcastle-United-September-29-2019-Premier-League
5,2019-08-11,Sat,Matchweek 8,Away,L 1–2,Leicester City,Liverpool,Y,RB,90,58,53,5,0,0,1,1,5,0,0,0,0,43,0,2,/en/matches/aaed1c4e/Liverpool-Leicester-City-October-5-2019-Premier-League
6,2019-08-11,Sat,Matchweek 9,Home,W 2–1,Leicester City,Burnley,Y,"RB,WB",90,70,61,9,0,0,0,4,9,0,0,0,0,60,0,0,/en/matches/3529c097/Leicester-City-Burnley-October-19-2019-Premier-League
7,2019-08-11,Fri,Matchweek 10,Away,W 9–0,Leicester City,Southampton,Y,RB,90,91,79,12,0,0,0,6,12,0,0,0,0,68,0,6,/en/matches/3e9712d7/Southampton-Leicester-City-October-25-2019-Premier-League
8,2019-08-11,Sun,Matchweek 11,Away,W 2–0,Leicester City,Crystal Palace,Y,"RB,WB,RW",90,56,47,9,0,0,0,3,9,0,0,0,0,39,0,1,/en/matches/25d28387/Crystal-Palace-Leicester-City-November-3-2019-Premier-League
9,2019-08-11,Sat,Matchweek 12,Home,W 2–0,Leicester City,Arsenal,Y,RB,90,65,49,16,2,0,0,0,14,0,0,0,0,58,0,2,/en/matches/8e13e609/Leicester-City-Arsenal-November-9-2019-Premier-League
10,2019-08-11,Sat,Matchweek 13,Away,W 2–0,Leicester City,Brighton,Y,RB,90,47,41,6,0,1,0,0,6,0,0,0,0,40,0,1,/en/matches/d0f6bac9/Brighton-and-Hove-Albion-Leicester-City-November-23-2019-Premier-League
11,2019-08-11,Sun,Matchweek 14,Home,W 2–1,Leicester City,Everton,Y,RB,90,74,63,11,0,1,0,1,11,0,0,0,0,60,0,1,/en/matches/aa2284c2/Leicester-City-Everton-December-1-2019-Premier-League
12,2019-08-11,Wed,Matchweek 15,Home,W 2–0,Leicester City,Watford,Y,"RB,WB",90,76,69,7,0,0,0,3,7,0,0,0,0,64,0,0,/en/matches/8b04b0d5/Leicester-City-Watford-December-4-2019-Premier-League
13,2019-08-11,Sun,Matchweek 16,Away,W 4–1,Leicester City,Aston Villa,Y,RB,90,76,67,9,0,0,1,3,9,0,0,0,0,57,0,3,/en/matches/559e812a/Aston-Villa-Leicester-City-December-8-2019-Premier-League
14,2019-08-11,Sat,Matchweek 17,Home,D 1–1,Leicester City,Norwich City,Y,RB,90,79,63,16,1,0,0,5,15,0,0,0,0,62,0,0,/en/matches/3b2eb152/Leicester-City-Norwich-City-December-14-2019-Premier-League
15,2019-08-11,Sat,Matchweek 18,Away,L 1–3,Leicester City,Manchester City,Y,RB,90,48,38,10,0,0,0,0,10,0,0,0,0,38,0,4,/en/matches/733c0243/Manchester-City-Leicester-City-December-21-2019-Premier-League
16,2019-08-11,Thu,Matchweek 19,Home,L 0–4,Leicester City,Liverpool,Y,RB,90,65,55,9,0,0,0,4,9,0,0,0,0,43,1,1,/en/matches/4b8063da/Leicester-City-Liverpool-December-26-2019-Premier-League
17,2019-08-11,,,,,,,,,,,,,,,,,,,,,,,,,
18,2019-08-11,Wed,Matchweek 21,Away,W 3–0,Leicester City,Newcastle Utd,Y,RW,90,79,68,10,0,0,0,1,10,0,0,0,0,71,1,1,/en/matches/a7902bb1/Newcastle-United-Leicester-City-January-1-2020-Premier-League
19,2019-08-11,Sat,Matchweek 22,Home,L 1–2,Leicester City,Southampton,Y,RB,90,65,50,14,0,0,0,1,14,0,0,0,0,41,1,2,/en/matches/bf752bf7/Leicester-City-Southampton-January-11-2020-Premier-League
