,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Succ,Match Report,TotDist,PrgDist,xA,KP,1/3,PPA,CrsPA,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Off,PassLive,PassDead,TO,Fld,Def,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl%,Lost,Pass,Tkl+Int,Clr,Err,Def Pen,Att Pen,Succ%,Tkld,Tkld%,CPA,Mis,Dis,Rec,PrgR,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Won%
0,2023-08-12,Sat,Premier League,Matchweek 1,Away,D 1–1,West Ham,Bournemouth,Y,LW,90,0,0,0,0,2,1,0,0,42,1,0,2,0.1,0.1,0.1,4,0,21,30,70.0,4,26,3,1,https://fbref.com/en/matches/d6bbf293/Bournemouth-West-Ham-United-August-12-2023-Premier-League,268,82,0.3,2,3,1,0,30,0,0,1,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,33.3,2,2,1,0,0,0,4,25.0,1,25.0,1,3,0,31,9,0,1,0,0,0,5,0,0.0
1,2023-08-20,Sun,Premier League,Matchweek 2,Home,W 3–1,West Ham,Chelsea,Y,LW,68,0,0,0,0,3,0,0,0,24,1,0,0,0.1,0.1,0.0,0,0,12,16,75.0,0,19,2,2,https://fbref.com/en/matches/44b9a07c/West-Ham-United-Chelsea-August-20-2023-Premier-League,150,33,0.0,0,0,1,1,16,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,0,1,0,0,1,0,50.0,2,50.0,1,2,1,19,7,0,1,0,0,0,2,0,
2,2023-08-26,Sat,Premier League,Matchweek 3,Away,W 3–1,West Ham,Brighton,N,LM,52,0,1,0,0,0,0,0,0,40,1,0,1,0.0,0.0,0.7,7,1,25,29,86.2,7,21,5,3,https://fbref.com/en/matches/ba68d60c/Brighton-and-Hove-Albion-West-Ham-United-August-26-2023-Premier-League,296,101,0.2,4,2,4,0,29,0,0,0,0,2,0,0,0,0,0,0,6,0,1,0,0,1,1,0,0,50.0,1,1,1,1,0,1,6,42.9,4,57.1,3,1,1,22,7,0,0,0,0,0,6,0,
3,2023-09-01,Fri,Premier League,Matchweek 4,Away,W 2–1,West Ham,Luton Town,Y,LW,71,0,0,0,0,5,1,0,0,52,1,1,0,0.2,0.2,0.0,2,0,26,37,70.3,3,35,5,1,https://fbref.com/en/matches/e929e225/Luton-Town-West-Ham-United-September-1-2023-Premier-League,369,22,0.0,0,0,0,0,34,1,1,1,0,2,0,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0.0,2,0,2,0,0,0,6,25.0,3,75.0,2,3,1,38,14,0,1,0,0,0,7,0,0.0
4,2023-09-12,Tue,Friendlies (M),Friendlies (M),Away,W 1–0,dz Algeria,sn Senegal,Y,FW,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,https://fbref.com/en/matches/79dd29a1/Senegal-Algeria-September-12-2023-Friendlies-M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,
5,2023-09-16,Sat,Premier League,Matchweek 5,Home,L 1–3,West Ham,Manchester City,N,LW,23,0,0,0,0,0,0,0,0,8,0,1,0,0.0,0.0,0.0,0,0,3,5,60.0,0,6,2,0,https://fbref.com/en/matches/64c0a6e2/West-Ham-United-Manchester-City-September-16-2023-Premier-League,39,9,0.0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,0,1,0,0.0,1,100.0,0,0,0,6,2,0,0,0,0,0,0,0,
6,2023-09-21,Thu,Europa Lg,Group stage,Home,W 3–1,eng West Ham,rs TSC Bačka Top,Y,"LW,LM,AM",90,0,1,0,0,2,0,0,0,58,0,0,1,0.1,0.1,0.7,8,2,37,48,77.1,3,44,10,2,https://fbref.com/en/matches/c376e97b/West-Ham-United-TSC-Backa-Top-September-21-2023-Europa-League,568,107,0.7,4,1,2,1,47,1,0,1,0,6,1,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0.0,2,1,0,0,0,0,8,33.3,4,66.7,4,1,2,53,19,0,0,0,0,0,3,0,
7,2023-09-27,Wed,EFL Cup,Third round,Away,W 1–0,West Ham,Lincoln City,Y,AM,90,0,0,0,0,2,1,0,0,,,0,,,,,,,,,,,,,,https://fbref.com/en/matches/733dee90/Lincoln-City-West-Ham-United-September-27-2023-EFL-Cup,,,,,,,,,,,,,11,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,
8,2023-09-30,Sat,Premier League,Matchweek 7,Home,W 2–0,West Ham,Sheffield Utd,N,"LW,LM",19,0,0,0,0,1,1,0,0,15,0,0,1,0.1,0.1,0.1,3,0,10,12,83.3,3,14,2,0,https://fbref.com/en/matches/b82be6d7/West-Ham-United-Sheffield-United-September-30-2023-Premier-League,123,40,0.1,1,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,4,,0,,3,0,2,11,2,0,0,0,0,0,3,0,
9,2023-10-05,Thu,Europa Lg,Group stage,Away,W 2–1,eng West Ham,de Freiburg,N,"RW,LW",11,0,0,0,0,0,0,0,0,4,1,0,0,0.0,0.0,0.0,0,0,1,2,50.0,0,2,0,0,https://fbref.com/en/matches/734e1b51/Freiburg-West-Ham-United-October-5-2023-Europa-League,4,0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,100.0,0,0,1,0,0,0,0,,0,,0,0,1,1,0,0,0,0,0,0,2,0,
