,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2022-08-06,Sun,Matchweek 3,Home,D 3–3,Newcastle Utd,Manchester City,Y,CM,90,0,0,0,0,0,0,1,0,49,4,1,6,0.0,0.0,0.1,3,1,26,31,83.9,7,26,0,0,0,/en/matches/b513d9fe/Newcastle-United-Manchester-City-August-21-2022-Premier-League
1,2022-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2022-08-06,Sat,Matchweek 8,Home,D 1–1,Newcastle Utd,Bournemouth,Y,CM,71,0,0,0,0,0,0,0,0,75,5,1,0,0.0,0.0,0.1,5,0,56,62,90.3,11,54,1,1,0,/en/matches/177da679/Newcastle-United-Bournemouth-September-17-2022-Premier-League
3,2022-08-06,Sat,Matchweek 9,Away,W 4–1,Newcastle Utd,Fulham,Y,CM,58,0,1,0,0,0,0,0,0,64,3,0,1,0.0,0.0,0.4,5,1,52,60,86.7,9,48,0,1,1,/en/matches/dcde1172/Fulham-Newcastle-United-October-1-2022-Premier-League
4,2022-08-06,Sat,Matchweek 10,Home,W 5–1,Newcastle Utd,Brentford,Y,CM,77,2,0,0,0,2,2,0,0,63,4,0,2,0.1,0.1,0.1,3,1,44,54,81.5,4,42,1,1,1,/en/matches/7dd42d3f/Newcastle-United-Brentford-October-8-2022-Premier-League
5,2022-08-06,Sun,Matchweek 11,Away,D 0–0,Newcastle Utd,Manchester Utd,Y,CM,77,0,0,0,0,1,1,0,0,35,1,1,0,0.1,0.1,0.1,1,0,20,25,80.0,3,26,2,3,0,/en/matches/e0b9c72c/Manchester-United-Newcastle-United-October-16-2022-Premier-League
6,2022-08-06,Wed,Matchweek 12,Home,W 1–0,Newcastle Utd,Everton,Y,CM,90,0,1,0,0,3,0,0,0,57,2,1,0,0.3,0.3,0.1,4,1,36,46,78.3,9,38,2,2,1,/en/matches/e6674f8d/Newcastle-United-Everton-October-19-2022-Premier-League
7,2022-08-06,Sun,Matchweek 13,Away,W 2–1,Newcastle Utd,Tottenham,Y,CM,88,0,0,0,0,0,0,0,0,72,1,3,2,0.0,0.0,0.0,2,0,49,59,83.1,3,59,0,2,0,/en/matches/ae21490f/Tottenham-Hotspur-Newcastle-United-October-23-2022-Premier-League
8,2022-08-06,Sat,Matchweek 14,Home,W 4–0,Newcastle Utd,Aston Villa,Y,CM,82,0,0,0,0,0,0,0,0,85,1,3,1,0.0,0.0,0.1,3,0,61,74,82.4,11,65,1,2,1,/en/matches/96f5ee84/Newcastle-United-Aston-Villa-October-29-2022-Premier-League
9,2022-08-06,Sun,Matchweek 15,Away,W 4–1,Newcastle Utd,Southampton,Y,CM,90,1,0,0,0,1,1,0,0,66,2,1,2,0.0,0.0,0.0,2,2,35,56,62.5,5,41,0,2,0,/en/matches/57f9bcc9/Southampton-Newcastle-United-November-6-2022-Premier-League
