,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-03,Thu,UEFA Nations League,League B,Away,W 1–0,wls Wales,fi Finland,Y,CB,90,0,0,0,0,0.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/d31f310b/Finland-Wales-September-3-2020-UEFA-Nations-League,1.0,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2020-09-06,Sun,UEFA Nations League,League B,Home,W 1–0,wls Wales,bg Bulgaria,Y,CB,90,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/a6f27500/Wales-Bulgaria-September-6-2020-UEFA-Nations-League,1.0,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2020-09-17,Thu,EFL Cup,Second round,Away,D 1 (4)–1 (5),Sheffield Utd,Burnley,Y,CB,90,0,0,0,0,0.0,0.0,1,0,,,2.0,,,,,,,,,,,,,,,/en/matches/77dbe1b0/Burnley-Sheffield-United-September-17-2020-EFL-Cup,0.5,0.5,0.5
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2020-09-21,Mon,Premier League,Matchweek 2,Away,L 0–1,Sheffield Utd,Aston Villa,N,CB,60,0,0,0,0,1.0,0.0,0,0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,55.6,0.0,5.0,1.0,1.0,1.0,/en/matches/98b4b5b6/Aston-Villa-Sheffield-United-September-21-2020-Premier-League,0.0,0.8333333333333334,0.5
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2020-09-27,Sun,Premier League,Matchweek 3,Home,L 0–1,Sheffield Utd,Leeds United,Y,CB,90,0,0,0,0,0.0,0.0,0,0,51.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,36.0,58.3,1.0,27.0,1.0,0.0,0.0,/en/matches/51fb894e/Sheffield-United-Leeds-United-September-27-2020-Premier-League,0.0,0.5,0.5119047619047619
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2020-10-08,Thu,Friendlies (M),Friendlies (M),Away,L 0–3,wls Wales,eng England,Y,DM,61,0,0,0,0,,,1,0,,,,,,,,,,,,,,,,,,/en/matches/4aa5cdf1/England-Wales-October-8-2020-Friendlies-M,0.0,0.1666666666666666,0.5
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2020-10-11,Sun,UEFA Nations League,League B,Away,D 0–0,wls Wales,ie Rep. of Ireland,Y,CB,90,0,0,0,0,0.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/cbe19e95/Republic-of-Ireland-Wales-October-11-2020-UEFA-Nations-League,0.5,0.0,0.5
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2020-10-14,Wed,UEFA Nations League,League B,Away,W 1–0,wls Wales,bg Bulgaria,Y,CB,90,0,0,0,0,0.0,0.0,0,0,,,2.0,,,,,,,,,,,,,,,/en/matches/21da9c27/Bulgaria-Wales-October-14-2020-UEFA-Nations-League,1.0,0.1666666666666666,0.5
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2020-10-24,Sat,Premier League,Matchweek 6,Away,L 1–2,Sheffield Utd,Liverpool,Y,CM,90,0,0,0,0,1.0,0.0,0,0,55.0,3.0,2.0,2.0,0.0,0.0,0.3,2.0,0.0,41.0,46.0,89.1,10.0,26.0,0.0,2.0,2.0,/en/matches/0bc8d984/Liverpool-Sheffield-United-October-24-2020-Premier-League,0.0,0.5,0.7307692307692307
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2020-10-31,Sat,Premier League,Matchweek 7,Home,L 0–1,Sheffield Utd,Manchester City,Y,CM,64,0,0,0,0,0.0,0.0,0,0,46.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,27.0,34.0,79.4,4.0,28.0,0.0,0.0,0.0,/en/matches/9aadc93d/Sheffield-United-Manchester-City-October-31-2020-Premier-League,0.0,0.5,0.7948717948717949
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2020-11-15,Sun,UEFA Nations League,League B,Home,W 1–0,wls Wales,ie Rep. of Ireland,Y,CM,90,0,0,0,0,0.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/c52b11de/Wales-Republic-of-Ireland-November-15-2020-UEFA-Nations-League,1.0,0.3333333333333333,0.5
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2020-11-18,Wed,UEFA Nations League,League B,Home,W 3–1,wls Wales,fi Finland,Y,CM,90,0,0,0,0,0.0,0.0,1,0,,,2.0,,,,,,,,,,,,,,,/en/matches/5abe5d19/Wales-Finland-November-18-2020-UEFA-Nations-League,1.0,0.3333333333333333,0.5
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2020-11-22,Sun,Premier League,Matchweek 9,Home,L 0–1,Sheffield Utd,West Ham,Y,CB,61,0,0,0,0,0.0,0.0,0,0,46.0,5.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,28.0,34.0,82.4,2.0,18.0,0.0,0.0,0.0,/en/matches/8ed7d991/Sheffield-United-West-Ham-United-November-22-2020-Premier-League,0.0,0.6666666666666666,0.6025641025641025
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2020-12-13,Sun,Premier League,Matchweek 12,Away,L 0–3,Sheffield Utd,Southampton,Y,CM,90,0,0,0,0,0.0,0.0,0,0,36.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,27.0,81.5,2.0,23.0,0.0,1.0,1.0,/en/matches/9bec56c6/Southampton-Sheffield-United-December-13-2020-Premier-League,0.0,0.6666666666666666,0.5119047619047619
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2020-12-17,Thu,Premier League,Matchweek 13,Home,L 2–3,Sheffield Utd,Manchester Utd,Y,CM,90,0,0,0,0,0.0,0.0,0,0,53.0,5.0,3.0,2.0,0.0,0.0,0.1,3.0,0.0,29.0,39.0,74.4,5.0,16.0,0.0,2.0,2.0,/en/matches/3b3cc5f6/Sheffield-United-Manchester-United-December-17-2020-Premier-League,0.0,0.3333333333333333,0.5595238095238095
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2020-12-20,Sun,Premier League,Matchweek 14,Away,D 1–1,Sheffield Utd,Brighton,Y,CM,90,0,0,0,0,0.0,0.0,0,0,36.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,28.0,60.7,1.0,16.0,2.0,1.0,1.0,/en/matches/d1273e90/Brighton-and-Hove-Albion-Sheffield-United-December-20-2020-Premier-League,0.5,0.0,0.2738095238095237
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2020-12-26,Sat,Premier League,Matchweek 15,Home,L 0–1,Sheffield Utd,Everton,Y,CM,90,0,0,0,0,1.0,0.0,0,0,46.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,28.0,36.0,77.8,1.0,17.0,0.0,1.0,1.0,/en/matches/870d9436/Sheffield-United-Everton-December-26-2020-Premier-League,0.0,0.1666666666666666,0.6309523809523808
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2020-12-29,Tue,Premier League,Matchweek 16,Away,L 0–1,Sheffield Utd,Burnley,Y,CM,66,0,0,0,0,0.0,0.0,0,0,51.0,0.0,1.0,0.0,0.0,0.0,0.3,1.0,0.0,40.0,49.0,81.6,7.0,34.0,0.0,1.0,1.0,/en/matches/b33de500/Burnley-Sheffield-United-December-29-2020-Premier-League,0.0,0.1666666666666666,0.5128205128205129
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,2021-01-02,Sat,Premier League,Matchweek 17,Away,L 0–2,Sheffield Utd,Crystal Palace,Y,CB,90,0,0,0,0,0.0,0.0,0,0,76.0,2.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,54.0,66.0,81.8,6.0,42.0,1.0,0.0,0.0,/en/matches/84a373f5/Crystal-Palace-Sheffield-United-January-2-2021-Premier-League,0.0,0.1666666666666666,0.5
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2021-01-09,Sat,FA Cup,Third round proper,Away,W 3–2,Sheffield Utd,Bristol Rovers,Y,CB,90,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/981a94db/Bristol-Rovers-Sheffield-United-January-9-2021-FA-Cup,1.0,0.0,0.5
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2021-01-12,Tue,Premier League,Matchweek 18,Home,W 1–0,Sheffield Utd,Newcastle Utd,Y,CB,90,0,0,0,0,0.0,0.0,0,0,97.0,3.0,4.0,0.0,0.0,0.0,0.3,2.0,0.0,72.0,83.0,86.7,10.0,53.0,2.0,0.0,0.0,/en/matches/18ccfdb9/Sheffield-United-Newcastle-United-January-12-2021-Premier-League,1.0,0.3333333333333333,0.5
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2021-01-17,Sun,Premier League,Matchweek 19,Home,L 1–3,Sheffield Utd,Tottenham,Y,"CB,CM",90,0,0,0,0,1.0,1.0,1,0,58.0,1.0,2.0,1.0,0.1,0.1,0.0,3.0,0.0,35.0,46.0,76.1,4.0,23.0,0.0,0.0,0.0,/en/matches/c52b1c4f/Sheffield-United-Tottenham-Hotspur-January-17-2021-Premier-League,0.0,0.6666666666666666,0.5
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2021-01-23,Sat,FA Cup,Fourth round proper,Home,W 2–1,Sheffield Utd,Plymouth Argyle,Y,CB,90,0,0,0,0,2.0,0.0,0,0,,,2.0,,,,,,,,,,,,,,,/en/matches/ecec9284/Sheffield-United-Plymouth-Argyle-January-23-2021-FA-Cup,1.0,0.6666666666666666,0.5
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,2021-01-27,Wed,Premier League,Matchweek 20,Away,W 2–1,Sheffield Utd,Manchester Utd,Y,CB,90,0,0,0,0,0.0,0.0,0,0,45.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,21.0,29.0,72.4,1.0,19.0,0.0,1.0,0.0,/en/matches/6e963555/Manchester-United-Sheffield-United-January-27-2021-Premier-League,1.0,0.6666666666666666,0.5
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,2021-01-30,Sat,Premier League,Matchweek 21,Away,L 0–1,Sheffield Utd,Manchester City,Y,CB,90,0,0,0,0,0.0,0.0,0,0,30.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,25.0,80.0,0.0,10.0,0.0,0.0,0.0,/en/matches/150c80d7/Manchester-City-Sheffield-United-January-30-2021-Premier-League,0.0,0.6666666666666666,0.5
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2021-02-02,Tue,Premier League,Matchweek 22,Home,W 2–1,Sheffield Utd,West Brom,Y,CB,90,0,0,0,0,2.0,1.0,0,0,116.0,2.0,3.0,3.0,0.1,0.1,0.0,0.0,0.0,83.0,99.0,83.8,10.0,66.0,5.0,1.0,0.0,/en/matches/2d3d863d/Sheffield-United-West-Bromwich-Albion-February-2-2021-Premier-League,1.0,0.6666666666666666,0.5
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,2021-02-10,Wed,FA Cup,Fifth round proper,Home,W 1–0,Sheffield Utd,Bristol City,Y,CB,90,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/5b0b0614/Sheffield-United-Bristol-City-February-10-2021-FA-Cup,1.0,0.6666666666666666,0.5
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,2021-02-15,Mon,Premier League,Matchweek 24,Away,L 0–3,Sheffield Utd,West Ham,Y,CB,90,0,0,0,0,0.0,0.0,0,0,85.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,60.0,76.0,78.9,12.0,40.0,5.0,0.0,0.0,/en/matches/d6167896/West-Ham-United-Sheffield-United-February-15-2021-Premier-League,0.0,0.6666666666666666,0.5
