,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,2023-08-13,Sun,PL2,Matchweek 1,Home,W 5–3,Newcastle United,Southampton,Y,FW,71,1,0,0,0,,,1,0,,,,,,,,,,,,,,,,,,/en/matches/a4ceb035/Newcastle-United-U21-Southampton-U21-August-13-2023-Premier-League-2,1.0,0.5,0.5
1,1,1,1,1,1,2023-08-19,Sat,PL2,Matchweek 2,Away,L 1–4,Newcastle United,Tottenham Hotspur,Y,FW,79,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/0fc9f3ad/Tottenham-Hotspur-U21-Newcastle-United-U21-August-19-2023-Premier-League-2,0.0,0.5,0.5
2,2,2,2,2,2,2023-08-25,Fri,PL2,Matchweek 3,Away,L 0–1,Newcastle United,Reading FC U21,Y,FW,89,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/f15ce132/Reading-FC-U21-Newcastle-United-U21-August-25-2023-Premier-League-2,0.0,0.5,0.5
3,3,3,3,3,3,2023-09-02,Sat,PL2,Matchweek 4,Home,L 0–4,Newcastle United,Manchester City,Y,FW,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/d70f9456/Newcastle-United-U21-Manchester-City-U21-September-2-2023-Premier-League-2,0.0,0.3333333333333333,0.5
4,4,4,4,4,4,2023-09-23,Sat,PL2,Matchweek 5,Away,D 1–1,Newcastle United,Brighton,N,,19,0,0,0,0,,,1,0,,,,,,,,,,,,,,,,,,/en/matches/e90c4a0c/Brighton-and-Hove-Albion-U21-Newcastle-United-U21-September-23-2023-Premier-League-2,0.5,0.0,0.5
5,5,5,5,5,5,2023-09-29,Fri,PL2,Matchweek 6,Home,D 1–1,Newcastle United,Nottingham Forest,N,,26,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/348855b0/Newcastle-United-U21-Nottingham-Forest-U21-September-29-2023-Premier-League-2,0.5,0.1666666666666666,0.5
6,6,6,6,6,6,2023-10-29,Sun,PL2,Matchweek 7,Home,W 1–0,Newcastle United,Everton,Y,FW,80,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/6ab92891/Newcastle-United-U21-Everton-U21-October-29-2023-Premier-League-2,1.0,0.3333333333333333,0.5
7,7,7,7,7,7,2023-11-11,Sat,Premier League,Matchweek 12,Away,L 0–2,Newcastle Utd,Bournemouth,N,FW,25,0,0,0,0,0.0,0.0,0,0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,/en/matches/641024cf/Bournemouth-Newcastle-United-November-11-2023-Premier-League,0.0,0.6666666666666666,0.2333333333333333
