,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2019-08-10,Sat,Premier League,Matchweek 1,Away,W 3–0,Brighton,Watford,Y,LW,63,0,0,0,0,1,1,0,0,20,0,0,0,0.1,0.1,0.0,2,0,9,17,52.9,0,8,1,1,1,/en/matches/38111659/Watford-Brighton-and-Hove-Albion-August-10-2019-Premier-League
1,2019-08-24,Sat,Premier League,Matchweek 3,Home,L 0–2,Brighton,Southampton,N,LM,23,0,0,0,0,1,0,0,0,9,0,0,0,0.2,0.2,0.0,0,0,1,4,25.0,0,4,0,0,0,/en/matches/baece203/Brighton-and-Hove-Albion-Southampton-August-24-2019-Premier-League
2,2019-08-31,Sat,Bundesliga,Matchweek 3,Away,D 0–0,Hoffenheim,Leverkusen,N,FW,29,0,0,0,0,1,0,0,0,8,0,0,0,0.1,0.1,0.0,0,0,1,1,100.0,0,4,0,0,0,/en/matches/754f3cb7/Bayer-Leverkusen-Hoffenheim-August-31-2019-Bundesliga
3,2019-09-15,Sun,Bundesliga,Matchweek 4,Home,L 0–3,Hoffenheim,Freiburg,N,FW,45,0,0,0,0,3,0,0,0,21,0,0,0,0.2,0.2,0.0,5,0,12,15,80.0,1,11,0,0,0,/en/matches/be861db2/Hoffenheim-Freiburg-September-15-2019-Bundesliga
4,2019-09-28,Sat,Bundesliga,Matchweek 6,Home,L 0–3,Hoffenheim,M'Gladbach,N,CB,24,0,0,0,0,1,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,4,5,80.0,0,5,1,0,0,/en/matches/d009d532/Hoffenheim-Monchengladbach-September-28-2019-Bundesliga
5,2019-10-26,Sat,Bundesliga,Matchweek 9,Away,W 3–2,Hoffenheim,Hertha BSC,Y,FW,60,1,0,0,0,2,2,0,0,30,2,0,1,0.3,0.3,0.0,0,0,12,20,60.0,0,18,1,0,0,/en/matches/985da3c2/Hertha-BSC-Hoffenheim-October-26-2019-Bundesliga
6,2019-10-29,Tue,DFB-Pokal,Second round,Away,W 2–0,Hoffenheim,MSV Duisburg,Y,FW,61,0,0,0,0,1,1,0,0,,,2,,,,,,,,,,,,,,,/en/matches/5c6164d2/MSV-Duisburg-Hoffenheim-October-29-2019-DFB-Pokal
7,2019-11-01,Fri,Bundesliga,Matchweek 10,Home,W 3–0,Hoffenheim,Paderborn 07,Y,FW,68,1,0,0,0,1,1,0,0,22,0,0,0,0.3,0.3,0.0,2,1,16,20,80.0,0,18,3,1,1,/en/matches/4c950eb6/Hoffenheim-Paderborn-07-November-1-2019-Bundesliga
8,2019-11-08,Fri,Bundesliga,Matchweek 11,Away,W 2–1,Hoffenheim,Köln,Y,FW,90,1,0,1,1,2,1,1,0,34,1,0,0,1.2,0.4,0.1,3,0,20,27,74.1,2,20,0,0,0,/en/matches/f25c3751/Koln-Hoffenheim-November-8-2019-Bundesliga
9,2019-11-24,Sun,Bundesliga,Matchweek 12,Home,L 1–5,Hoffenheim,Mainz 05,Y,FW,90,0,0,0,0,3,1,0,0,26,1,0,0,0.4,0.4,0.0,1,0,14,20,70.0,2,15,0,0,0,/en/matches/4ec1e85a/Hoffenheim-Mainz-05-November-24-2019-Bundesliga
10,2019-11-30,Sat,Bundesliga,Matchweek 13,Home,D 1–1,Hoffenheim,Düsseldorf,Y,FW,59,0,0,0,0,2,1,0,0,17,0,0,0,0.1,0.1,0.0,0,0,10,15,66.7,2,13,1,0,0,/en/matches/8edb390e/Hoffenheim-Dusseldorf-November-30-2019-Bundesliga
11,2019-12-13,Fri,Bundesliga,Matchweek 15,Home,L 2–4,Hoffenheim,Augsburg,N,"FW,CB",30,1,0,0,0,3,3,0,0,12,0,0,0,0.5,0.5,0.0,1,0,4,7,57.1,0,6,0,0,0,/en/matches/51a85e4b/Hoffenheim-Augsburg-December-13-2019-Bundesliga
12,2019-12-20,Fri,Bundesliga,Matchweek 17,Home,W 2–1,Hoffenheim,Dortmund,N,FW,26,0,0,0,0,1,1,0,0,8,1,0,0,0.8,0.8,0.0,2,1,3,6,50.0,0,4,0,1,1,/en/matches/aaa8781b/Hoffenheim-Dortmund-December-20-2019-Bundesliga
13,2020-01-18,Sat,Bundesliga,Matchweek 18,Home,L 1–2,Hoffenheim,Eint Frankfurt,N,RB,9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,/en/matches/af5e414b/Hoffenheim-Eintracht-Frankfurt-January-18-2020-Bundesliga
14,2020-03-01,Sun,MLS,Regular Season,Away,L 2–3,FC Cincinnati,NY Red Bulls,N,FW,27,1,0,0,0,4,3,0,0,24,0,0,2,1.2,1.2,0.0,1,1,12,15,80.0,0,10,1,0,0,/en/matches/3ffdacbc/New-York-Red-Bulls-FC-Cincinnati-March-1-2020-Major-League-Soccer
15,2020-03-07,Sat,MLS,Regular Season,Away,L 1–2,FC Cincinnati,Atlanta Utd,Y,FW,90,0,0,0,0,4,1,0,0,45,0,0,0,0.2,0.2,0.0,3,0,26,37,70.3,3,23,1,0,0,/en/matches/f269e985/Atlanta-United-FC-Cincinnati-March-7-2020-Major-League-Soccer
