,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Match Report
0,2023-02-04,Wed,Matchweek 12,Home,L 1–3,Arsenal,Manchester City,N,"On matchday squad, but did not play",/en/matches/b9da01e6/Arsenal-Manchester-City-February-15-2023-Premier-League,,,,,,,,,,,,,,,,,
1,2023-02-04,Sat,Matchweek 24,Away,W 4–2,Arsenal,Aston Villa,N,"On matchday squad, but did not play",/en/matches/e50bfcf8/Aston-Villa-Arsenal-February-18-2023-Premier-League,,,,,,,,,,,,,,,,,
2,2023-02-04,Sat,Matchweek 25,Away,W 1–0,Arsenal,Leicester City,N,"On matchday squad, but did not play",/en/matches/145cc0a5/Leicester-City-Arsenal-February-25-2023-Premier-League,,,,,,,,,,,,,,,,,
3,2023-02-04,Wed,Matchweek 7,Home,W 4–0,Arsenal,Everton,N,"On matchday squad, but did not play",/en/matches/705a2f3c/Arsenal-Everton-March-1-2023-Premier-League,,,,,,,,,,,,,,,,,
4,2023-02-04,Sat,Matchweek 26,Home,W 3–2,Arsenal,Bournemouth,N,"On matchday squad, but did not play",/en/matches/3e9a33fc/Arsenal-Bournemouth-March-4-2023-Premier-League,,,,,,,,,,,,,,,,,
5,2023-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2023-02-04,Sun,Matchweek 28,Home,W 4–1,Arsenal,Crystal Palace,N,CB,5,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,/en/matches/98e0de00/Arsenal-Crystal-Palace-March-19-2023-Premier-League
7,2023-02-04,Sat,Matchweek 29,Home,W 4–1,Arsenal,Leeds United,N,"On matchday squad, but did not play",/en/matches/2e4383ca/Arsenal-Leeds-United-April-1-2023-Premier-League,,,,,,,,,,,,,,,,,
8,2023-02-04,Sun,Matchweek 30,Away,D 2–2,Arsenal,Liverpool,N,CB,11,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,/en/matches/f3774baa/Liverpool-Arsenal-April-9-2023-Premier-League
9,2023-02-04,Sun,Matchweek 31,Away,D 2–2,Arsenal,West Ham,N,"On matchday squad, but did not play",/en/matches/3120ba0d/West-Ham-United-Arsenal-April-16-2023-Premier-League,,,,,,,,,,,,,,,,,
10,2023-02-04,Fri,Matchweek 32,Home,D 3–3,Arsenal,Southampton,N,"On matchday squad, but did not play",/en/matches/12efc7dd/Arsenal-Southampton-April-21-2023-Premier-League,,,,,,,,,,,,,,,,,
11,2023-02-04,Wed,Matchweek 33,Away,L 1–4,Arsenal,Manchester City,N,"On matchday squad, but did not play",/en/matches/00a73645/Manchester-City-Arsenal-April-26-2023-Premier-League,,,,,,,,,,,,,,,,,
12,2023-02-04,Tue,Matchweek 34,Home,W 3–1,Arsenal,Chelsea,Y,CB,90,1,0,1,0,0,1,1,100.0,0,2,1,1,3,4,4,0,/en/matches/2d551ff5/North-West-London-Derby-Arsenal-Chelsea-May-2-2023-Premier-League
13,2023-02-04,Sun,Matchweek 35,Away,W 2–0,Arsenal,Newcastle Utd,Y,CB,90,2,2,2,0,0,1,1,100.0,0,1,1,0,1,3,4,0,/en/matches/9bb3a778/Newcastle-United-Arsenal-May-7-2023-Premier-League
14,2023-02-04,Sun,Matchweek 36,Home,L 0–3,Arsenal,Brighton,Y,CB,90,1,1,0,1,0,1,3,33.3,2,1,0,1,2,3,2,0,/en/matches/dc6fb985/Arsenal-Brighton-and-Hove-Albion-May-14-2023-Premier-League
15,2023-02-04,Sat,Matchweek 37,Away,L 0–1,Arsenal,Nott'ham Forest,Y,LB,62,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,/en/matches/9a2ea2b3/Nottingham-Forest-Arsenal-May-20-2023-Premier-League
16,2023-02-04,Sun,Matchweek 38,Home,W 5–0,Arsenal,Wolves,Y,LB,79,2,2,2,0,0,1,2,50.0,1,1,1,0,0,2,0,0,/en/matches/71d5bd41/Arsenal-Wolverhampton-Wanderers-May-28-2023-Premier-League
