,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2020-10-14,Wed,UEFA Nations League,League A,Away,W 1–0,dk Denmark,eng England,Y,CM,87,0,0,0,0,0.0,0.0,1,0,,,0.0,,,,,,,,,,,,,,,/en/matches/d75a308e/England-Denmark-October-14-2020-UEFA-Nations-League,1.0,1.0,0.5
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2020-10-18,Sun,Premier League,Matchweek 5,Home,D 3–3,Tottenham,West Ham,Y,"DM,LM",90,0,0,0,0,0.0,0.0,0,0,85.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,69.0,77.0,89.6,5.0,59.0,0.0,1.0,0.0,/en/matches/17f0eec9/Tottenham-Hotspur-West-Ham-United-October-18-2020-Premier-League,0.5,1.0,0.6547619047619048
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2020-10-22,Thu,Europa Lg,Group stage,Home,W 3–0,eng Tottenham,at LASK,Y,DM,61,0,0,0,0,0.0,0.0,0,0,53.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,47.0,83.0,2.0,38.0,0.0,2.0,2.0,/en/matches/9da5307b/Tottenham-Hotspur-LASK-October-22-2020-Europa-League,1.0,0.8333333333333334,0.5
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2020-10-26,Mon,Premier League,Matchweek 6,Away,W 1–0,Tottenham,Burnley,Y,DM,90,0,0,0,0,0.0,0.0,0,0,116.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,96.0,110.0,87.3,11.0,91.0,2.0,0.0,0.0,/en/matches/4931660e/Burnley-Tottenham-Hotspur-October-26-2020-Premier-League,1.0,0.8333333333333334,0.3205128205128205
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2020-10-29,Thu,Europa Lg,Group stage,Away,L 0–1,eng Tottenham,be Antwerp,N,DM,45,0,0,0,0,0.0,0.0,0,0,48.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,43.0,44.0,97.7,5.0,34.0,0.0,1.0,0.0,/en/matches/51c4eba2/Antwerp-Tottenham-Hotspur-October-29-2020-Europa-League,0.0,0.8333333333333334,0.5
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2020-11-01,Sun,Premier League,Matchweek 7,Home,W 2–1,Tottenham,Brighton,Y,DM,90,0,0,0,0,0.0,0.0,0,0,62.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,56.0,89.3,0.0,36.0,0.0,1.0,0.0,/en/matches/1d01ff0c/Tottenham-Hotspur-Brighton-and-Hove-Albion-November-1-2020-Premier-League,1.0,0.6666666666666666,0.4047619047619047
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2020-11-05,Thu,Europa Lg,Group stage,Away,W 3–1,eng Tottenham,bg Ludogorets,N,DM,45,0,0,0,0,2.0,1.0,0,0,63.0,1.0,3.0,1.0,0.2,0.2,0.0,3.0,1.0,53.0,58.0,91.4,12.0,47.0,0.0,4.0,4.0,/en/matches/37d27611/Ludogorets-Razgrad-Tottenham-Hotspur-November-5-2020-Europa-League,1.0,0.6666666666666666,0.5
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2020-11-08,Sun,Premier League,Matchweek 8,Away,W 1–0,Tottenham,West Brom,Y,"DM,CM",90,0,0,0,0,0.0,0.0,0,0,82.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,58.0,70.0,82.9,7.0,33.0,0.0,1.0,0.0,/en/matches/90c0e34c/West-Bromwich-Albion-Tottenham-Hotspur-November-8-2020-Premier-League,1.0,0.6666666666666666,0.3095238095238095
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,2020-11-18,Wed,UEFA Nations League,League A,Away,L 2–4,dk Denmark,be Belgium,Y,CM,90,0,0,0,0,0.0,0.0,0,0,,,3.0,,,,,,,,,,,,,,,/en/matches/f5d968c2/Belgium-Denmark-November-18-2020-UEFA-Nations-League,0.0,1.0,0.5
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2020-11-21,Sat,Premier League,Matchweek 9,Home,W 2–0,Tottenham,Manchester City,Y,DM,90,0,0,0,0,0.0,0.0,0,0,48.0,5.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,34.0,36.0,94.4,1.0,23.0,0.0,0.0,0.0,/en/matches/8a038069/Tottenham-Hotspur-Manchester-City-November-21-2020-Premier-League,1.0,0.6666666666666666,0.7307692307692307
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2020-11-26,Thu,Europa Lg,Group stage,Home,W 4–0,eng Tottenham,bg Ludogorets,N,DM,30,0,0,0,0,0.0,0.0,1,0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,41.0,92.7,4.0,33.0,1.0,0.0,0.0,/en/matches/6faf2661/Tottenham-Hotspur-Ludogorets-Razgrad-November-26-2020-Europa-League,1.0,0.6666666666666666,0.5
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2020-11-29,Sun,Premier League,Matchweek 10,Away,D 0–0,Tottenham,Chelsea,Y,DM,90,0,0,0,0,0.0,0.0,0,0,61.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,57.0,93.0,0.0,28.0,0.0,0.0,0.0,/en/matches/58306243/Chelsea-Tottenham-Hotspur-November-29-2020-Premier-League,0.5,0.6666666666666666,0.9047619047619048
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2020-12-03,Thu,Europa Lg,Group stage,Away,D 3–3,eng Tottenham,at LASK,Y,"DM,CM",90,0,0,0,0,1.0,0.0,0,0,72.0,3.0,4.0,1.0,0.1,0.1,0.0,0.0,0.0,41.0,55.0,74.5,6.0,34.0,1.0,2.0,1.0,/en/matches/ed9c3138/LASK-Tottenham-Hotspur-December-3-2020-Europa-League,0.5,0.8333333333333334,0.5
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,2020-12-06,Sun,Premier League,Matchweek 11,Home,W 2–0,Tottenham,Arsenal,Y,"DM,CM",90,0,0,0,0,1.0,1.0,0,0,55.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,40.0,80.0,0.0,22.0,0.0,2.0,2.0,/en/matches/35abfa2f/North-London-Derby-Tottenham-Hotspur-Arsenal-December-6-2020-Premier-League,1.0,0.6666666666666666,0.4358974358974358
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,2020-12-13,Sun,Premier League,Matchweek 12,Away,D 1–1,Tottenham,Crystal Palace,Y,DM,90,0,0,0,0,1.0,0.0,0,0,94.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,71.0,81.0,87.7,6.0,61.0,0.0,1.0,1.0,/en/matches/9b0e267e/Crystal-Palace-Tottenham-Hotspur-December-13-2020-Premier-League,0.5,0.6666666666666666,0.4102564102564102
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2020-12-16,Wed,Premier League,Matchweek 13,Away,L 1–2,Tottenham,Liverpool,Y,CM,90,0,0,0,0,0.0,0.0,1,0,42.0,5.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,19.0,29.0,65.5,0.0,16.0,0.0,1.0,1.0,/en/matches/966f86fe/Liverpool-Tottenham-Hotspur-December-16-2020-Premier-League,0.0,0.6666666666666666,0.6515151515151516
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,2020-12-20,Sun,Premier League,Matchweek 14,Home,L 0–2,Tottenham,Leicester City,Y,DM,90,0,0,0,0,0.0,0.0,0,0,85.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,68.0,79.0,86.1,8.0,59.0,0.0,0.0,0.0,/en/matches/56ffe356/Tottenham-Hotspur-Leicester-City-December-20-2020-Premier-League,0.0,0.5,0.7023809523809523
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,2020-12-23,Wed,EFL Cup,Quarter-finals,Away,W 3–1,Tottenham,Stoke City,Y,DM,90,0,0,0,0,1.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/6fefab43/Stoke-City-Tottenham-Hotspur-December-23-2020-EFL-Cup,1.0,0.1666666666666666,0.5
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,2020-12-27,Sun,Premier League,Matchweek 15,Away,D 1–1,Tottenham,Wolves,Y,"CM,AM",90,0,0,0,0,0.0,0.0,0,0,69.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,56.0,65.0,86.2,9.0,29.0,3.0,0.0,0.0,/en/matches/f50faef3/Wolverhampton-Wanderers-Tottenham-Hotspur-December-27-2020-Premier-League,0.5,0.3333333333333333,0.3214285714285714
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,2021-01-02,Sat,Premier League,Matchweek 17,Home,W 3–0,Tottenham,Leeds United,Y,DM,90,0,0,0,0,2.0,1.0,1,0,70.0,5.0,2.0,4.0,0.1,0.1,0.1,2.0,0.0,46.0,60.0,76.7,6.0,33.0,1.0,3.0,3.0,/en/matches/93463aad/Tottenham-Hotspur-Leeds-United-January-2-2021-Premier-League,1.0,0.5,0.5
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2021-01-05,Tue,EFL Cup,Semi-finals,Home,W 2–0,Tottenham,Brentford,Y,DM,85,0,0,0,0,0.0,0.0,0,0,,,2.0,,,,,,,,,,,,,,,/en/matches/13c2e637/Tottenham-Hotspur-Brentford-January-5-2021-EFL-Cup,1.0,0.8333333333333334,0.5
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,2021-01-13,Wed,Premier League,Matchweek 16,Home,D 1–1,Tottenham,Fulham,Y,"DM,CM",90,0,0,0,0,1.0,1.0,1,0,75.0,1.0,1.0,1.0,0.2,0.2,0.0,2.0,1.0,66.0,73.0,90.4,5.0,56.0,0.0,0.0,0.0,/en/matches/fcad17a1/Tottenham-Hotspur-Fulham-January-13-2021-Premier-League,0.5,0.8333333333333334,0.5
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,2021-01-17,Sun,Premier League,Matchweek 19,Away,W 3–1,Tottenham,Sheffield Utd,Y,CM,90,0,1,0,0,1.0,0.0,0,0,80.0,3.0,0.0,2.0,0.1,0.1,0.1,3.0,1.0,66.0,71.0,93.0,4.0,42.0,0.0,2.0,0.0,/en/matches/c52b1c4f/Sheffield-United-Tottenham-Hotspur-January-17-2021-Premier-League,1.0,0.8333333333333334,0.5
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,2021-01-25,Mon,FA Cup,Fourth round proper,Away,W 4–1,Tottenham,Wycombe,N,,45,0,1,0,0,1.0,0.0,0,0,,,2.0,,,,,,,,,,,,,,,/en/matches/1561819d/Wycombe-Wanderers-Tottenham-Hotspur-January-25-2021-FA-Cup,1.0,0.8333333333333334,0.5
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,2021-01-28,Thu,Premier League,Matchweek 20,Home,L 1–3,Tottenham,Liverpool,Y,"DM,CM",90,1,0,0,0,1.0,1.0,0,0,116.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,91.0,105.0,86.7,7.0,67.0,2.0,1.0,1.0,/en/matches/17bac3d1/Tottenham-Hotspur-Liverpool-January-28-2021-Premier-League,0.0,0.8333333333333334,0.5
35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,2021-01-31,Sun,Premier League,Matchweek 21,Away,L 0–1,Tottenham,Brighton,Y,"DM,CM",90,0,0,0,0,0.0,0.0,0,0,97.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,79.0,91.0,86.8,12.0,70.0,0.0,0.0,0.0,/en/matches/4663c253/Brighton-and-Hove-Albion-Tottenham-Hotspur-January-31-2021-Premier-League,0.0,0.6666666666666666,0.5
36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,2021-02-04,Thu,Premier League,Matchweek 22,Home,L 0–1,Tottenham,Chelsea,Y,DM,90,0,0,0,0,0.0,0.0,1,0,73.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,62.0,67.0,92.5,6.0,38.0,0.0,1.0,1.0,/en/matches/7d98a679/Tottenham-Hotspur-Chelsea-February-4-2021-Premier-League,0.0,0.3333333333333333,0.5
37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,2021-02-07,Sun,Premier League,Matchweek 23,Home,W 2–0,Tottenham,West Brom,Y,DM,90,0,1,0,0,0.0,0.0,0,0,115.0,3.0,2.0,0.0,0.0,0.0,0.3,4.0,1.0,100.0,111.0,90.1,16.0,71.0,7.0,2.0,2.0,/en/matches/4a652b81/Tottenham-Hotspur-West-Bromwich-Albion-February-7-2021-Premier-League,1.0,0.0,0.5
38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,2021-02-10,Wed,FA Cup,Fifth round proper,Away,L 4–5,Tottenham,Everton,Y,DM,120,0,0,0,0,1.0,0.0,0,0,,,3.0,,,,,,,,,,,,,,,/en/matches/60e4ef9e/Everton-Tottenham-Hotspur-February-10-2021-FA-Cup,0.0,0.3333333333333333,0.5
39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,2021-02-13,Sat,Premier League,Matchweek 24,Away,L 0–3,Tottenham,Manchester City,Y,DM,90,0,0,0,0,0.0,0.0,0,0,83.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,68.0,72.0,94.4,5.0,46.0,1.0,1.0,0.0,/en/matches/5d0cd646/Manchester-City-Tottenham-Hotspur-February-13-2021-Premier-League,0.0,0.3333333333333333,0.5
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,2021-02-18,Thu,Europa Lg,Round of 32,Neutral,W 4–1,eng Tottenham,at Wolfsberger AC,N,DM,13,0,0,0,0,0.0,0.0,1,0,23.0,0.0,0.0,0.0,0.0,0.0,0.1,2.0,0.0,20.0,23.0,87.0,1.0,17.0,0.0,0.0,0.0,/en/matches/69877b3e/Wolfsberger-AC-Tottenham-Hotspur-February-18-2021-Europa-League,1.0,0.3333333333333333,0.5
41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,2021-02-21,Sun,Premier League,Matchweek 25,Away,L 1–2,Tottenham,West Ham,Y,"DM,CM",90,0,0,0,0,0.0,0.0,1,0,109.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,93.0,103.0,90.3,6.0,68.0,3.0,0.0,0.0,/en/matches/59222b5f/West-Ham-United-Tottenham-Hotspur-February-21-2021-Premier-League,0.0,0.3333333333333333,0.5
42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,2021-02-28,Sun,Premier League,Matchweek 26,Home,W 4–0,Tottenham,Burnley,Y,DM,90,0,0,0,0,0.0,0.0,0,0,80.0,1.0,1.0,4.0,0.0,0.0,0.0,2.0,1.0,66.0,73.0,90.4,3.0,38.0,1.0,1.0,1.0,/en/matches/d28c364e/Tottenham-Hotspur-Burnley-February-28-2021-Premier-League,1.0,0.3333333333333333,0.5
43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,2021-03-04,Thu,Premier League,Matchweek 33,Away,W 1–0,Tottenham,Fulham,Y,DM,90,0,0,0,0,0.0,0.0,0,0,48.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,38.0,63.2,2.0,22.0,0.0,0.0,0.0,/en/matches/44b3d20c/Fulham-Tottenham-Hotspur-March-4-2021-Premier-League,1.0,0.6666666666666666,0.5
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,2021-03-07,Sun,Premier League,Matchweek 27,Home,W 4–1,Tottenham,Crystal Palace,Y,DM,90,0,0,0,0,0.0,0.0,0,0,95.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,86.0,89.5,9.0,75.0,1.0,1.0,1.0,/en/matches/330fc75f/Tottenham-Hotspur-Crystal-Palace-March-7-2021-Premier-League,1.0,0.6666666666666666,0.5
45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,2021-03-11,Thu,Europa Lg,Round of 16,Home,W 2–0,eng Tottenham,hr Dinamo Zagreb,N,DM,19,0,0,0,0,0.0,0.0,1,0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,14.0,71.4,0.0,8.0,0.0,0.0,0.0,/en/matches/aae446a1/Tottenham-Hotspur-Dinamo-Zagreb-March-11-2021-Europa-League,1.0,1.0,0.5
46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,2021-03-14,Sun,Premier League,Matchweek 28,Away,L 1–2,Tottenham,Arsenal,Y,DM,90,0,0,0,0,0.0,0.0,0,0,65.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,49.0,56.0,87.5,5.0,32.0,2.0,0.0,0.0,/en/matches/127b8258/North-London-Derby-Arsenal-Tottenham-Hotspur-March-14-2021-Premier-League,0.0,1.0,0.5
47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,2021-03-21,Sun,Premier League,Matchweek 18,Away,W 2–0,Tottenham,Aston Villa,Y,CM,90,0,0,0,0,1.0,1.0,0,0,80.0,6.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,60.0,72.0,83.3,5.0,33.0,1.0,1.0,1.0,/en/matches/faf3633c/Aston-Villa-Tottenham-Hotspur-March-21-2021-Premier-League,1.0,0.6666666666666666,0.5
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,2021-03-25,Thu,WCQ,First round,Away,W 2–0,dk Denmark,il Israel,Y,DM,90,0,0,0,0,1.0,0.0,0,0,,,6.0,,,,,,,,,,,,,,,/en/matches/baedbd16/Israel-Denmark-March-25-2021-WCQ----UEFA-M,1.0,0.6666666666666666,0.5
49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,2021-03-31,Wed,WCQ,First round,Away,W 4–0,dk Denmark,at Austria,Y,DM,90,1,1,0,0,1.0,1.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/7b1b2a8c/Austria-Denmark-March-31-2021-WCQ----UEFA-M,1.0,0.6666666666666666,0.5
50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,2021-04-04,Sun,Premier League,Matchweek 30,Away,D 2–2,Tottenham,Newcastle Utd,Y,"CM,DM",90,0,0,0,0,1.0,0.0,0,0,93.0,3.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,74.0,81.0,91.4,8.0,44.0,1.0,1.0,1.0,/en/matches/7a399858/Newcastle-United-Tottenham-Hotspur-April-4-2021-Premier-League,0.5,1.0,0.5
51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,2021-04-11,Sun,Premier League,Matchweek 31,Home,L 1–3,Tottenham,Manchester Utd,Y,"CM,DM",90,0,0,0,0,0.0,0.0,0,0,74.0,4.0,1.0,4.0,0.0,0.0,0.1,2.0,0.0,47.0,59.0,79.7,5.0,35.0,0.0,2.0,1.0,/en/matches/a51d567c/Tottenham-Hotspur-Manchester-United-April-11-2021-Premier-League,0.0,0.8333333333333334,0.5
52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,2021-04-16,Fri,Premier League,Matchweek 32,Away,D 2–2,Tottenham,Everton,Y,CM,90,0,0,0,0,0.0,0.0,1,0,64.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,44.0,55.0,80.0,6.0,35.0,0.0,0.0,0.0,/en/matches/ebeb462d/Everton-Tottenham-Hotspur-April-16-2021-Premier-League,0.5,0.5,0.5
53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,2021-04-21,Wed,Premier League,Matchweek 29,Home,W 2–1,Tottenham,Southampton,Y,DM,90,0,0,0,0,0.0,0.0,0,0,90.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,75.0,81.0,92.6,6.0,55.0,2.0,0.0,0.0,/en/matches/81a7befa/Tottenham-Hotspur-Southampton-April-21-2021-Premier-League,1.0,0.3333333333333333,0.5
