,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,Fri,Friendlies (M),Friendlies (M),Home,W 3–1,ma Morocco,sn Senegal,N,,32,0,1,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
1,Sat,Premier League,Matchweek 5,Home,D 3–3,Chelsea,Southampton,N,"RW,RM",19,0,0,0,0,0,0,0,0,19,0,0,0,0.0,0.0,0.1,1,0,12,17,70.6,0,13,0,0,0,Match Report
2,Tue,Champions Lg,Group stage,Home,D 0–0,eng Chelsea,es Sevilla,N,RW,29,0,0,0,0,0,0,0,0,16,3,0,0,0.0,0.0,0.0,0,0,7,12,58.3,2,9,1,0,0,Match Report
3,Sat,Premier League,Matchweek 6,Away,D 0–0,Chelsea,Manchester Utd,N,AM,10,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,0,0,3,6,50.0,1,4,0,1,0,Match Report
4,Wed,Champions Lg,Group stage,Away,W 4–0,eng Chelsea,ru Krasnodar,Y,RW,80,1,0,0,0,5,4,0,0,56,2,1,0,0.3,0.3,0.1,4,1,36,42,85.7,11,43,3,3,1,Match Report
5,Sat,Premier League,Matchweek 7,Away,W 3–0,Chelsea,Burnley,Y,RW,72,1,1,0,0,1,1,0,0,62,0,2,0,0.1,0.1,0.2,3,1,41,52,78.8,7,33,0,1,0,Match Report
6,Wed,Champions Lg,Group stage,Home,W 3–0,eng Chelsea,fr Rennes,Y,RW,74,0,0,0,0,2,0,1,0,38,1,0,0,0.4,0.4,0.5,2,1,28,36,77.8,5,27,1,0,0,Match Report
7,Sat,Premier League,Matchweek 8,Home,W 4–1,Chelsea,Sheffield Utd,Y,"RW,LW",90,0,2,0,0,3,0,0,0,76,1,0,0,0.1,0.1,1.1,9,3,47,65,72.3,9,60,2,3,1,Match Report
8,Fri,Africa Cup of Nations qualification,Group stage,Home,W 4–1,ma Morocco,cf CAR,Y,AM,71,2,1,1,1,,,0,0,,,,,,,,,,,,,,,,,,Match Report
9,Tue,Africa Cup of Nations qualification,Group stage,Away,W 2–0,ma Morocco,cf CAR,Y,FW,90,1,1,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
10,Sat,Premier League,Matchweek 9,Away,W 2–0,Chelsea,Newcastle Utd,Y,RW,86,0,0,0,0,1,0,0,0,68,1,3,0,0.0,0.0,0.1,4,0,44,60,73.3,5,43,0,1,1,Match Report
11,Tue,Champions Lg,Group stage,Away,W 2–1,eng Chelsea,fr Rennes,N,RW,16,0,0,0,0,0,0,0,0,21,0,0,0,0.0,0.0,0.5,2,0,14,18,77.8,1,12,2,2,1,Match Report
12,Sun,Premier League,Matchweek 10,Home,D 0–0,Chelsea,Tottenham,Y,RW,82,0,0,0,0,2,1,1,0,62,0,0,0,0.1,0.1,0.2,6,0,40,52,76.9,5,37,2,2,0,Match Report
13,Wed,Champions Lg,Group stage,Away,W 4–0,eng Chelsea,es Sevilla,N,RW,24,0,0,0,0,0,0,1,0,18,0,1,0,0.0,0.0,0.0,1,1,8,16,50.0,2,13,0,1,0,Match Report
14,Sat,Premier League,Matchweek 11,Home,W 3–1,Chelsea,Leeds United,Y,RW,29,0,0,0,0,1,1,0,0,18,2,1,0,0.0,0.0,0.0,2,1,8,12,66.7,4,10,1,1,1,Match Report
15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Sun,Premier League,Matchweek 17,Home,L 1–3,Chelsea,Manchester City,Y,RW,63,0,0,0,0,2,0,0,0,45,0,1,1,0.2,0.2,0.0,3,0,25,38,65.8,3,29,1,0,0,Match Report
17,Sun,FA Cup,Third round proper,Home,W 4–0,Chelsea,Morecambe,Y,FW,67,0,1,0,0,3,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
18,Sat,Premier League,Matchweek 19,Away,W 1–0,Chelsea,Fulham,Y,"RW,AM",74,0,0,0,0,5,1,1,0,60,2,0,1,0.1,0.1,0.1,4,0,32,51,62.7,5,36,2,3,1,Match Report
19,Tue,Premier League,Matchweek 18,Away,L 0–2,Chelsea,Leicester City,N,AM,24,0,0,0,0,1,1,1,0,22,1,0,0,0.1,0.1,0.0,0,0,11,20,55.0,0,9,0,2,1,Match Report
20,Sun,FA Cup,Fourth round proper,Home,W 3–1,Chelsea,Luton Town,Y,AM,76,0,0,0,0,1,0,0,0,,,1,,,,,,,,,,,,,,,Match Report
21,Wed,Premier League,Matchweek 20,Home,D 0–0,Chelsea,Wolves,Y,AM,81,0,0,0,0,3,1,0,0,107,0,0,1,0.1,0.1,0.3,8,0,83,101,82.2,15,61,4,1,1,Match Report
22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,Thu,Premier League,Matchweek 22,Away,W 1–0,Chelsea,Tottenham,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
24,Sun,Premier League,Matchweek 23,Away,W 2–1,Chelsea,Sheffield Utd,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
25,Thu,FA Cup,Fifth round proper,Away,W 1–0,Chelsea,Barnsley,Y,FW,68,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
26,Mon,Premier League,Matchweek 24,Home,W 2–0,Chelsea,Newcastle Utd,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
27,Sat,Premier League,Matchweek 25,Away,D 1–1,Chelsea,Southampton,N,AM,15,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,1,0,3,7,42.9,0,6,0,2,1,Match Report
28,Tue,Champions Lg,Round of 16,Away,W 1–0,eng Chelsea,es Atlético Madrid,N,AM,17,0,0,0,0,1,0,0,0,22,0,1,0,0.0,0.0,0.1,1,0,11,18,61.1,5,11,0,0,0,Match Report
29,Sun,Premier League,Matchweek 26,Home,D 0–0,Chelsea,Manchester Utd,Y,"AM,FW",77,0,0,0,0,3,2,0,0,47,1,1,0,0.2,0.2,0.2,6,0,27,35,77.1,5,30,1,4,3,Match Report
30,Thu,Premier League,Matchweek 29,Away,W 1–0,Chelsea,Liverpool,Y,AM,65,0,0,0,0,2,0,0,0,19,0,0,0,0.1,0.1,0.0,2,0,11,17,64.7,4,11,2,0,0,Match Report
31,Mon,Premier League,Matchweek 27,Home,W 2–0,Chelsea,Everton,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
32,Sat,Premier League,Matchweek 28,Away,D 0–0,Chelsea,Leeds United,Y,AM,68,0,0,0,0,1,0,0,0,27,0,0,1,0.0,0.0,0.2,6,0,16,22,72.7,6,22,0,3,2,Match Report
33,Wed,Champions Lg,Round of 16,Home,W 2–0,eng Chelsea,es Atlético Madrid,Y,AM,76,1,0,0,0,3,2,0,0,66,1,0,2,0.6,0.6,0.2,7,0,39,54,72.2,6,46,3,5,3,Match Report
