,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Match Report
0,2022-11-06,Tue,Matchweek 17,Home,W 2–0,Chelsea,Bournemouth,N,"On matchday squad, but did not play",/en/matches/d55b9033/Chelsea-Bournemouth-December-27-2022-Premier-League,,,,,,,,,,,,,,,,,
1,2022-11-06,Sun,Matchweek 18,Away,D 1–1,Chelsea,Nott'ham Forest,N,"On matchday squad, but did not play",/en/matches/c31cf944/Nottingham-Forest-Chelsea-January-1-2023-Premier-League,,,,,,,,,,,,,,,,,
2,2022-11-06,Thu,Matchweek 19,Home,L 0–1,Chelsea,Manchester City,N,LB,23,2,0,2,0,0,0,0,,0,0,0,0,1,3,1,0,/en/matches/eacda90c/Chelsea-Manchester-City-January-5-2023-Premier-League
3,2022-11-06,Thu,Matchweek 7,Away,L 1–2,Chelsea,Fulham,Y,"WB,LB",78,3,1,3,0,0,2,3,66.7,1,0,0,0,4,7,1,0,/en/matches/2902a42d/Fulham-Chelsea-January-12-2023-Premier-League
4,2022-11-06,Sun,Matchweek 20,Home,W 1–0,Chelsea,Crystal Palace,Y,LB,77,3,2,3,0,0,3,3,100.0,0,3,0,3,0,3,1,0,/en/matches/564d2893/Chelsea-Crystal-Palace-January-15-2023-Premier-League
5,2022-11-06,Sat,Matchweek 21,Away,D 0–0,Chelsea,Liverpool,Y,CM,54,2,0,1,1,0,2,3,66.7,1,1,0,1,2,4,1,1,/en/matches/7febc290/Liverpool-Chelsea-January-21-2023-Premier-League
6,2022-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2022-11-06,Sat,Matchweek 24,Home,L 0–1,Chelsea,Southampton,N,"On matchday squad, but did not play",/en/matches/8d750d5d/Chelsea-Southampton-February-18-2023-Premier-League,,,,,,,,,,,,,,,,,
8,2022-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2022-11-06,Sat,Matchweek 35,Away,W 3–1,Chelsea,Bournemouth,N,"On matchday squad, but did not play",/en/matches/6116824f/Bournemouth-Chelsea-May-6-2023-Premier-League,,,,,,,,,,,,,,,,,
10,2022-11-06,Sat,Matchweek 36,Home,D 2–2,Chelsea,Nott'ham Forest,Y,LB,90,1,0,0,1,0,0,2,0.0,2,1,0,1,0,1,1,0,/en/matches/96ab0b45/Chelsea-Nottingham-Forest-May-13-2023-Premier-League
11,2022-11-06,Sun,Matchweek 37,Away,L 0–1,Chelsea,Manchester City,Y,WB,80,5,4,4,1,0,2,3,66.7,1,0,0,0,0,5,1,0,/en/matches/589e447b/Manchester-City-Chelsea-May-21-2023-Premier-League
12,2022-11-06,Thu,Matchweek 32,Away,L 1–4,Chelsea,Manchester Utd,Y,LB,90,2,2,1,1,0,2,2,100.0,0,3,0,3,0,2,1,0,/en/matches/d2f2263d/Manchester-United-Chelsea-May-25-2023-Premier-League
13,2022-11-06,Sun,Matchweek 38,Home,D 1–1,Chelsea,Newcastle Utd,Y,LB,90,4,3,4,0,0,3,3,100.0,0,0,0,0,1,5,3,0,/en/matches/4f7b1a0d/Chelsea-Newcastle-United-May-28-2023-Premier-League
