,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
13,13,13,13,13,2023-01-05,Thu,Premier League,Matchweek 19,Home,L 0–1,Chelsea,Manchester City,N,LB,23,0,0,0,0,1.0,0.0,0,0,34.0,2.0,1.0,0.0,0.0,0.0,0.1,2.0,0.0,25.0,28.0,89.3,0.0,23.0,2.0,1.0,0.0,/en/matches/eacda90c/Chelsea-Manchester-City-January-5-2023-Premier-League,0.0,0.1666666666666666,0.5
14,14,14,14,14,2023-01-08,Sun,FA Cup,Third round proper,Away,L 0–4,Chelsea,Manchester City,Y,LB,90,0,0,0,0,0.0,0.0,0,0,,,3.0,,,,,,,,,,,,,,,/en/matches/b7265ef7/Manchester-City-Chelsea-January-8-2023-FA-Cup,0.0,0.0,0.5
15,15,15,15,15,2023-01-12,Thu,Premier League,Matchweek 7,Away,L 1–2,Chelsea,Fulham,Y,"WB,LB",78,0,0,0,0,2.0,2.0,1,0,55.0,3.0,4.0,0.0,0.3,0.3,0.0,2.0,0.0,32.0,39.0,82.1,0.0,30.0,2.0,2.0,0.0,/en/matches/2902a42d/Fulham-Chelsea-January-12-2023-Premier-League,0.0,0.0,0.5
16,16,16,16,16,2023-01-15,Sun,Premier League,Matchweek 20,Home,W 1–0,Chelsea,Crystal Palace,Y,LB,77,0,0,0,0,1.0,0.0,0,0,77.0,3.0,0.0,3.0,0.1,0.1,0.1,4.0,0.0,50.0,64.0,78.1,6.0,58.0,4.0,2.0,0.0,/en/matches/564d2893/Chelsea-Crystal-Palace-January-15-2023-Premier-League,1.0,0.0,0.5
17,17,17,17,17,2023-01-21,Sat,Premier League,Matchweek 21,Away,D 0–0,Chelsea,Liverpool,Y,CM,54,0,0,0,0,1.0,0.0,0,0,49.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,20.0,35.0,57.1,3.0,21.0,0.0,2.0,0.0,/en/matches/7febc290/Liverpool-Chelsea-January-21-2023-Premier-League,0.5,0.3333333333333333,0.5
18,18,18,18,18,2023-02-11,Sat,PL2 — Div. 1,Matchweek 18,Away,W 3–2,Chelsea,Blackburn Rovers,Y,DM,90,0,0,0,0,,,1,0,,,,,,,,,,,,,,,,,,/en/matches/f61789ef/Blackburn-Rovers-U21-Chelsea-U21-February-11-2023-Premier-League-2----Division-1,1.0,0.5,0.5
19,19,19,19,19,2023-02-27,Mon,PL2 — Div. 1,Matchweek 20,Home,W 1–0,Chelsea,Arsenal,Y,DM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/19149d64/Chelsea-U21-Arsenal-U21-February-27-2023-Premier-League-2----Division-1,1.0,0.8333333333333334,0.5
20,20,20,20,20,2023-03-11,Sat,PL2 — Div. 1,Matchweek 6,Home,W 3–1,Chelsea,Liverpool,Y,CM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/c3fecec3/Chelsea-U21-Liverpool-U21-March-11-2023-Premier-League-2----Division-1,1.0,0.8333333333333334,0.5
21,21,21,21,21,2023-03-17,Fri,PL2 — Div. 1,Matchweek 22,Home,D 1–1,Chelsea,Everton,Y,LB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/a4eb740e/Chelsea-U21-Everton-U21-March-17-2023-Premier-League-2----Division-1,0.5,1.0,0.5
22,22,22,22,22,2023-04-03,Mon,PL2 — Div. 1,Matchweek 23,Home,L 1–2,Chelsea,Crystal Palace,Y,LB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/e86d2c14/Chelsea-U21-Crystal-Palace-U21-April-3-2023-Premier-League-2----Division-1,0.0,0.8333333333333334,0.5
23,23,23,23,23,2023-04-16,Sun,PL2 — Div. 1,Matchweek 24,Away,L 1–3,Chelsea,Manchester City,Y,CM,61,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/a4d65b3e/Manchester-City-U21-Chelsea-U21-April-16-2023-Premier-League-2----Division-1,0.0,0.5,0.5
24,24,24,24,24,2023-04-24,Mon,PL2 — Div. 1,Matchweek 25,Away,L 2–3,Chelsea,Tottenham Hotspur,Y,CB,68,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/6a0761eb/Tottenham-Hotspur-U21-Chelsea-U21-April-24-2023-Premier-League-2----Division-1,0.0,0.1666666666666666,0.5
25,25,25,25,25,2023-05-13,Sat,Premier League,Matchweek 36,Home,D 2–2,Chelsea,Nott'ham Forest,Y,LB,90,0,0,0,0,1.0,0.0,0,0,85.0,1.0,0.0,1.0,0.1,0.1,0.3,4.0,0.0,69.0,76.0,90.8,8.0,48.0,2.0,1.0,1.0,/en/matches/96ab0b45/Chelsea-Nottingham-Forest-May-13-2023-Premier-League,0.5,0.0,0.5
26,26,26,26,26,2023-05-21,Sun,Premier League,Matchweek 37,Away,L 0–1,Chelsea,Manchester City,Y,WB,80,0,0,0,0,2.0,2.0,0,0,43.0,5.0,0.0,0.0,0.1,0.1,0.3,2.0,0.0,25.0,30.0,83.3,1.0,27.0,2.0,2.0,0.0,/en/matches/589e447b/Manchester-City-Chelsea-May-21-2023-Premier-League,0.0,0.1666666666666666,0.5
27,27,27,27,27,2023-05-25,Thu,Premier League,Matchweek 32,Away,L 1–4,Chelsea,Manchester Utd,Y,LB,90,0,0,0,0,2.0,1.0,0,0,60.0,2.0,0.0,3.0,0.2,0.2,0.8,5.0,0.0,43.0,48.0,89.6,3.0,26.0,2.0,6.0,6.0,/en/matches/d2f2263d/Manchester-United-Chelsea-May-25-2023-Premier-League,0.0,0.1666666666666666,0.5
28,28,28,28,28,2023-05-28,Sun,Premier League,Matchweek 38,Home,D 1–1,Chelsea,Newcastle Utd,Y,LB,90,0,0,0,0,1.0,0.0,0,0,92.0,4.0,1.0,0.0,0.0,0.0,0.6,3.0,0.0,60.0,79.0,75.9,4.0,64.0,3.0,4.0,0.0,/en/matches/4f7b1a0d/Chelsea-Newcastle-United-May-28-2023-Premier-League,0.5,0.1666666666666666,0.5
