,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
0,2019-08-10,Sat,Matchweek 3,Away,W 2–0,Southampton,Brighton,Y,FW,83,34,0,3,12,19,4,34,2,1,50.0,1,50.0,17,102,25,2,0,1,2,2,24,7,/en/matches/baece203/Brighton-and-Hove-Albion-Southampton-August-24-2019-Premier-League
1,2019-08-10,Sat,Matchweek 4,Home,D 1–1,Southampton,Manchester Utd,Y,FW,76,34,0,2,15,18,4,34,3,1,33.3,2,66.7,14,64,42,2,1,1,3,0,20,7,/en/matches/bfd4d929/Southampton-Manchester-United-August-31-2019-Premier-League
2,2019-08-10,Sat,Matchweek 5,Away,W 1–0,Southampton,Sheffield Utd,N,AM,17,12,0,1,5,6,1,12,1,1,100.0,0,0.0,3,14,3,0,0,0,0,1,4,2,/en/matches/e5f9905d/Sheffield-United-Southampton-September-14-2019-Premier-League
3,2019-08-10,Fri,Matchweek 6,Home,L 1–3,Southampton,Bournemouth,N,FW,14,9,0,0,2,7,4,9,1,1,100.0,0,0.0,2,11,5,0,0,0,0,0,5,1,/en/matches/ebbb65f5/Southampton-Bournemouth-September-20-2019-Premier-League
4,2019-08-10,Sat,Matchweek 7,Away,L 1–2,Southampton,Tottenham,Y,FW,82,21,1,4,5,12,5,21,0,0,,0,,7,35,5,0,1,1,2,1,9,7,/en/matches/23ec5db0/Tottenham-Hotspur-Southampton-September-28-2019-Premier-League
5,2019-08-10,Sun,Matchweek 8,Home,L 1–4,Southampton,Chelsea,Y,FW,80,19,1,1,9,9,5,19,2,1,50.0,1,50.0,13,34,17,1,0,0,3,0,12,4,/en/matches/078b24d4/Southampton-Chelsea-October-6-2019-Premier-League
6,2019-08-10,Sat,Matchweek 9,Away,D 1–1,Southampton,Wolves,Y,"FW,AM",90,32,0,0,18,14,6,32,1,0,0.0,1,100.0,20,99,57,3,0,2,2,1,23,5,/en/matches/644a3723/Wolverhampton-Wanderers-Southampton-October-19-2019-Premier-League
7,2019-08-10,Fri,Matchweek 10,Home,L 0–9,Southampton,Leicester City,Y,"LM,FW",45,22,0,4,14,4,0,22,4,1,25.0,3,75.0,10,69,33,1,0,0,2,3,11,1,/en/matches/3e9712d7/Southampton-Leicester-City-October-25-2019-Premier-League
8,2019-08-10,Sat,Matchweek 11,Away,L 1–2,Southampton,Manchester City,Y,FW,83,22,4,10,7,6,0,22,0,0,,0,,10,34,15,0,0,0,1,0,10,2,/en/matches/afbdd3aa/Manchester-City-Southampton-November-2-2019-Premier-League
9,2019-08-10,Sat,Matchweek 12,Home,L 1–2,Southampton,Everton,Y,FW,90,26,0,6,8,13,2,26,2,1,50.0,1,50.0,10,35,5,0,1,0,3,2,13,3,/en/matches/553c5b11/Southampton-Everton-November-9-2019-Premier-League
10,2019-08-10,Sat,Matchweek 13,Away,D 2–2,Southampton,Arsenal,Y,FW,72,24,0,5,7,13,3,24,2,0,0.0,2,100.0,14,78,42,2,1,1,2,0,15,3,/en/matches/19a8b14e/Arsenal-Southampton-November-23-2019-Premier-League
11,2019-08-10,Sat,Matchweek 14,Home,W 2–1,Southampton,Watford,Y,FW,90,37,2,4,14,19,5,37,4,2,50.0,2,50.0,18,59,25,1,2,0,3,0,24,11,/en/matches/3f1fdbad/Southampton-Watford-November-30-2019-Premier-League
12,2019-08-10,Wed,Matchweek 15,Home,W 2–1,Southampton,Norwich City,Y,FW,76,33,0,2,13,18,6,33,3,3,100.0,0,0.0,15,96,48,2,1,0,2,1,23,8,/en/matches/367829b6/Southampton-Norwich-City-December-4-2019-Premier-League
13,2019-08-10,Sun,Matchweek 16,Away,L 1–2,Southampton,Newcastle Utd,Y,FW,87,34,0,3,15,17,6,34,6,1,16.7,5,83.3,17,78,27,1,0,2,3,1,28,4,/en/matches/5d9f7fe3/Newcastle-United-Southampton-December-8-2019-Premier-League
14,2019-08-10,Sat,Matchweek 17,Home,L 0–1,Southampton,West Ham,Y,FW,90,38,0,0,18,21,4,38,4,1,25.0,3,75.0,17,93,36,1,1,0,0,0,21,8,/en/matches/a47901a8/Southampton-West-Ham-United-December-14-2019-Premier-League
