,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-08-13,Sun,Ligue 1,Matchweek 1,Home,W 5–1,Rennes,Metz,Y,RW,83,1,0,0,0,4,3,0,0,47.0,2.0,0,0.0,0.4,0.4,0.2,6.0,0.0,36.0,39.0,92.3,3.0,47.0,9.0,9.0,9.0,/en/matches/e0073aaf/Rennes-Metz-August-13-2023-Ligue-1,1.0,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2023-08-20,Sun,Ligue 1,Matchweek 2,Away,D 1–1,Rennes,Lens,N,RW,28,0,0,0,0,2,1,0,0,14.0,0.0,0,0.0,0.2,0.2,0.0,3.0,0.0,7.0,10.0,70.0,2.0,13.0,2.0,0.0,0.0,/en/matches/283d8d62/Lens-Rennes-August-20-2023-Ligue-1,0.5,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2023-09-02,Sat,Premier League,Matchweek 4,Home,W 5–1,Manchester City,Fulham,Y,RW,75,0,0,0,0,0,0,0,0,36.0,3.0,2,0.0,0.0,0.0,0.0,0.0,0.0,20.0,26.0,76.9,0.0,24.0,2.0,4.0,2.0,/en/matches/88066bdf/Manchester-City-Fulham-September-2-2023-Premier-League,1.0,0.5,0.4166666666666667
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2023-09-09,Sat,Euro Qualifying,Group stage,Away,W 1–0,be Belgium,az Azerbaijan,N,,25,0,0,0,0,1,1,1,0,,,0,,,,,,,,,,,,,,,/en/matches/b4ef9ef7/Azerbaijan-Belgium-September-9-2023-Euro-Qualifying,1.0,0.8333333333333334,0.5
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2023-09-12,Tue,Euro Qualifying,Group stage,Home,W 5–0,be Belgium,ee Estonia,Y,FW,90,0,1,0,0,4,1,0,0,,,0,,,,,,,,,,,,,,,/en/matches/7f784306/Belgium-Estonia-September-12-2023-Euro-Qualifying,1.0,0.8333333333333334,0.5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2023-09-16,Sat,Premier League,Matchweek 5,Away,W 3–1,Manchester City,West Ham,Y,LW,89,1,0,0,0,3,2,0,0,61.0,2.0,0,2.0,0.1,0.1,0.6,7.0,0.0,30.0,40.0,75.0,4.0,46.0,13.0,8.0,3.0,/en/matches/64c0a6e2/West-Ham-United-Manchester-City-September-16-2023-Premier-League,1.0,1.0,0.8888888888888888
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2023-09-19,Tue,Champions Lg,Group stage,Home,W 3–1,eng Manchester City,rs Red Star,N,"LW,RW",47,0,0,0,0,2,1,0,0,39.0,1.0,0,2.0,0.1,0.1,0.0,3.0,1.0,24.0,29.0,82.8,2.0,25.0,7.0,6.0,4.0,/en/matches/3d87750d/Manchester-City-Red-Star-Belgrade-September-19-2023-Champions-League,1.0,1.0,0.5
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2023-09-23,Sat,Premier League,Matchweek 6,Home,W 2–0,Manchester City,Nott'ham Forest,Y,LW,50,0,0,0,0,0,0,0,0,30.0,1.0,0,0.0,0.0,0.0,0.3,3.0,0.0,21.0,24.0,87.5,2.0,27.0,4.0,6.0,3.0,/en/matches/5dc7e234/Manchester-City-Nottingham-Forest-September-23-2023-Premier-League,1.0,1.0,0.4999999999999999
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2023-09-27,Wed,EFL Cup,Third round,Away,L 0–1,Manchester City,Newcastle Utd,N,,23,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/ea61505c/Newcastle-United-Manchester-City-September-27-2023-EFL-Cup,0.0,1.0,0.5
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2023-09-30,Sat,Premier League,Matchweek 7,Away,L 1–2,Manchester City,Wolves,Y,"LW,RW",90,0,0,0,0,6,1,1,0,69.0,1.0,1,1.0,0.2,0.2,0.1,7.0,0.0,38.0,55.0,69.1,2.0,53.0,14.0,7.0,6.0,/en/matches/60ce29cd/Wolverhampton-Wanderers-Manchester-City-September-30-2023-Premier-League,0.0,0.6666666666666666,0.2444444444444443
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2023-10-04,Wed,Champions Lg,Group stage,Away,W 3–1,eng Manchester City,de RB Leipzig,N,LW,19,1,1,0,0,1,1,0,0,15.0,0.0,0,0.0,0.5,0.5,0.0,1.0,1.0,11.0,11.0,100.0,1.0,14.0,4.0,2.0,0.0,/en/matches/2dd697fb/RB-Leipzig-Manchester-City-October-4-2023-Champions-League,1.0,0.3333333333333333,0.5
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2023-10-08,Sun,Premier League,Matchweek 8,Away,L 0–1,Manchester City,Arsenal,N,LW,23,0,0,0,0,0,0,0,0,20.0,4.0,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,50.0,0.0,12.0,2.0,7.0,1.0,/en/matches/59cd18ae/Arsenal-Manchester-City-October-8-2023-Premier-League,0.0,0.3333333333333333,0.6777777777777777
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2023-10-13,Fri,Euro Qualifying,Group stage,Away,W 3–2,be Belgium,at Austria,Y,FW,87,0,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/d5babe70/Austria-Belgium-October-13-2023-Euro-Qualifying,1.0,0.3333333333333333,0.5
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2023-10-21,Sat,Premier League,Matchweek 9,Home,W 2–1,Manchester City,Brighton,Y,LW,74,0,1,0,0,3,1,0,0,50.0,1.0,0,0.0,0.1,0.1,0.2,3.0,2.0,31.0,39.0,79.5,2.0,42.0,14.0,7.0,5.0,/en/matches/b782a834/Manchester-City-Brighton-and-Hove-Albion-October-21-2023-Premier-League,1.0,0.6666666666666666,0.3958333333333333
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2023-10-25,Wed,Champions Lg,Group stage,Away,W 3–1,eng Manchester City,ch Young Boys,Y,RW,71,0,0,0,0,2,2,0,0,46.0,0.0,0,1.0,0.4,0.4,0.5,4.0,0.0,31.0,36.0,86.1,1.0,34.0,2.0,10.0,7.0,/en/matches/d66f6ad1/Young-Boys-Manchester-City-October-25-2023-Champions-League,1.0,0.6666666666666666,0.5
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2023-10-29,Sun,Premier League,Matchweek 10,Away,W 3–0,Manchester City,Manchester Utd,N,LW,4,0,0,0,0,0,0,0,0,4.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,100.0,0.0,4.0,2.0,4.0,2.0,/en/matches/f6bfec82/Manchester-Derby-Manchester-United-Manchester-City-October-29-2023-Premier-League,1.0,1.0,0.8854166666666665
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2023-11-04,Sat,Premier League,Matchweek 11,Home,W 6–1,Manchester City,Bournemouth,Y,WB,90,1,4,0,0,3,1,0,0,50.0,2.0,0,1.0,0.1,0.1,0.6,11.0,5.0,36.0,40.0,90.0,5.0,41.0,11.0,6.0,5.0,/en/matches/e75a870b/Manchester-City-Bournemouth-November-4-2023-Premier-League,1.0,1.0,0.3229166666666666
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2023-11-07,Tue,Champions Lg,Group stage,Home,W 3–0,eng Manchester City,ch Young Boys,N,LW,11,0,0,0,0,1,1,0,0,13.0,1.0,0,0.0,0.0,0.0,0.2,3.0,0.0,9.0,11.0,81.8,0.0,12.0,4.0,6.0,6.0,/en/matches/620ab893/Manchester-City-Young-Boys-November-7-2023-Champions-League,1.0,1.0,0.5
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,2023-11-12,Sun,Premier League,Matchweek 12,Away,D 4–4,Manchester City,Chelsea,Y,LW,58,0,0,0,0,1,1,1,0,24.0,2.0,0,0.0,0.1,0.1,0.0,0.0,0.0,10.0,15.0,66.7,2.0,18.0,5.0,10.0,4.0,/en/matches/53bb8f30/Chelsea-Manchester-City-November-12-2023-Premier-League,0.5,1.0,0.7111111111111109
