,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-08-14,Sat,Premier League,Matchweek 1,Home,W 3–1,Everton,Southampton,N,"RW,RM",21,0,1,0,0,2.0,1.0,0,0,15.0,0.0,1.0,1.0,0.3,0.3,0.0,2.0,2.0,6.0,7.0,85.7,3.0,12.0,1.0,2.0,0.0,/en/matches/c99ebbf5/Everton-Southampton-August-14-2021-Premier-League,1.0,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-08-21,Sat,Premier League,Matchweek 2,Away,D 2–2,Everton,Leeds United,Y,RM,74,0,0,0,0,1.0,0.0,0,0,31.0,2.0,1.0,2.0,0.0,0.0,0.4,2.0,0.0,15.0,17.0,88.2,1.0,12.0,0.0,2.0,2.0,/en/matches/b9064680/Leeds-United-Everton-August-21-2021-Premier-League,0.5,0.5,0.5256410256410257
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-08-24,Tue,EFL Cup,Second round,Away,W 2–1,Everton,Huddersfield,Y,FW,90,1,0,0,0,1.0,1.0,0,0,,,2.0,,,,,,,,,,,,,,,/en/matches/46940c87/Huddersfield-Town-Everton-August-24-2021-EFL-Cup,1.0,0.5,0.5
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-08-28,Sat,Premier League,Matchweek 3,Away,W 2–0,Everton,Brighton,N,FW,21,0,0,0,0,1.0,0.0,0,0,20.0,0.0,0.0,1.0,0.0,0.0,0.1,4.0,0.0,12.0,14.0,85.7,2.0,17.0,4.0,4.0,1.0,/en/matches/ec8b667a/Brighton-and-Hove-Albion-Everton-August-28-2021-Premier-League,1.0,0.8333333333333334,0.5357142857142857
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-09-03,Fri,WCQ,Second round,Home,W 2–0,ng Nigeria,lr Liberia,Y,FW,84,0,2,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/7368cfe9/Nigeria-Liberia-September-3-2021-WCQ----CAF-M,1.0,0.8333333333333334,0.5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2021-09-13,Mon,Premier League,Matchweek 4,Home,W 3–1,Everton,Burnley,N,LW,3,0,0,0,0,0.0,0.0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,80.0,0.0,4.0,0.0,0.0,0.0,/en/matches/668b2f97/Everton-Burnley-September-13-2021-Premier-League,1.0,1.0,0.3095238095238095
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2021-09-18,Sat,Premier League,Matchweek 5,Away,L 0–3,Everton,Aston Villa,Y,"LM,FW",80,0,0,0,0,1.0,0.0,0,0,33.0,2.0,0.0,1.0,0.1,0.1,0.0,2.0,0.0,19.0,25.0,76.0,2.0,12.0,1.0,1.0,1.0,/en/matches/57323feb/Aston-Villa-Everton-September-18-2021-Premier-League,0.0,1.0,0.5222222222222223
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2021-09-21,Tue,EFL Cup,Third round,Away,D 2 (7)–2 (8),Everton,QPR,Y,AM,90,0,0,0,0,2.0,1.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/d02210bf/Queens-Park-Rangers-Everton-September-21-2021-EFL-Cup,0.5,0.6666666666666666,0.5
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2021-09-25,Sat,Premier League,Matchweek 6,Home,W 2–0,Everton,Norwich City,Y,LM,88,0,0,0,0,1.0,0.0,0,0,51.0,1.0,1.0,2.0,0.0,0.0,0.1,3.0,0.0,35.0,40.0,87.5,9.0,26.0,4.0,1.0,1.0,/en/matches/d516ccbf/Everton-Norwich-City-September-25-2021-Premier-League,1.0,0.5,0.1428571428571428
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2021-10-17,Sun,Premier League,Matchweek 8,Home,L 0–1,Everton,West Ham,Y,"LM,FW",78,0,0,0,0,4.0,0.0,0,0,29.0,0.0,0.0,0.0,0.3,0.3,0.0,4.0,0.0,12.0,19.0,63.2,2.0,17.0,1.0,0.0,0.0,/en/matches/15871600/Everton-West-Ham-United-October-17-2021-Premier-League,0.0,0.5,0.630952380952381
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2021-10-23,Sat,Premier League,Matchweek 9,Home,L 2–5,Everton,Watford,N,LM,14,0,0,0,0,0.0,0.0,0,0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,80.0,1.0,2.0,1.0,0.0,0.0,/en/matches/6985d123/Everton-Watford-October-23-2021-Premier-League,0.0,0.5,0.2857142857142857
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2021-11-01,Mon,Premier League,Matchweek 10,Away,L 1–2,Everton,Wolves,Y,"RW,LM",77,1,0,0,0,1.0,1.0,0,0,29.0,1.0,1.0,2.0,0.2,0.2,0.6,3.0,0.0,19.0,20.0,95.0,1.0,12.0,1.0,2.0,2.0,/en/matches/c9ad66cc/Wolverhampton-Wanderers-Everton-November-1-2021-Premier-League,0.0,0.3333333333333333,0.7619047619047619
