,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,Sat,Premier League,Matchweek 1,Home,W 3–0,Burnley,Southampton,Y,CB,90,0,0,0,0,2,0,0,0,56,2,3,2,0.1,0.1,0.0,2,1,23,39,59.0,2,17,0,1,1,Match Report
1,Sat,Premier League,Matchweek 2,Away,L 1–2,Burnley,Arsenal,Y,CB,90,0,0,0,0,1,0,0,0,26,3,0,0,0.0,0.0,0.0,0,0,13,20,65.0,2,9,0,0,0,Match Report
2,Sun,Premier League,Matchweek 3,Away,D 1–1,Burnley,Wolves,Y,CB,90,0,0,0,0,1,1,1,0,47,3,1,2,0.0,0.0,0.0,2,0,24,33,72.7,0,13,1,1,1,Match Report
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Sat,Premier League,Matchweek 4,Home,L 0–3,Burnley,Liverpool,Y,CB,90,0,0,0,0,1,0,0,0,53,4,3,2,0.1,0.1,0.0,0,0,22,37,59.5,4,16,0,1,1,Match Report
5,Sat,Premier League,Matchweek 5,Away,D 1–1,Burnley,Brighton,Y,CB,90,0,0,0,0,0,0,0,0,46,0,0,1,0.0,0.0,0.1,1,0,19,34,55.9,1,13,0,0,0,Match Report
6,Sat,Premier League,Matchweek 6,Home,W 2–0,Burnley,Norwich City,Y,CB,90,0,0,0,0,0,0,0,0,37,2,2,2,0.0,0.0,0.0,0,0,15,25,60.0,2,16,0,0,0,Match Report
7,Sat,Premier League,Matchweek 7,Away,D 2–2,Burnley,Aston Villa,Y,CB,90,0,0,0,0,1,0,1,0,40,1,1,4,0.1,0.1,0.0,1,1,19,27,70.4,0,14,0,2,2,Match Report
8,Sat,Premier League,Matchweek 8,Home,W 1–0,Burnley,Everton,Y,CB,90,0,0,0,0,0,0,0,0,46,1,3,0,0.0,0.0,0.1,1,0,21,31,67.7,2,13,0,1,1,Match Report
9,Sat,Premier League,Matchweek 9,Away,L 1–2,Burnley,Leicester City,Y,CB,90,0,0,0,0,0,0,0,0,35,1,2,3,0.0,0.0,0.1,1,0,19,23,82.6,1,14,0,0,0,Match Report
10,Sat,Premier League,Matchweek 10,Home,L 2–4,Burnley,Chelsea,Y,CB,90,0,0,0,0,0,0,0,0,58,2,3,2,0.0,0.0,0.6,1,0,39,49,79.6,5,33,0,3,3,Match Report
11,Sat,Premier League,Matchweek 11,Away,L 0–3,Burnley,Sheffield Utd,Y,CB,90,0,0,0,0,0,0,1,0,65,0,1,2,0.0,0.0,0.0,0,0,45,56,80.4,5,31,0,0,0,Match Report
12,Sat,Premier League,Matchweek 12,Home,W 3–0,Burnley,West Ham,Y,CB,90,0,1,0,0,0,0,0,0,44,0,0,1,0.0,0.0,0.6,1,1,22,34,64.7,1,13,1,0,0,Match Report
13,Sat,Premier League,Matchweek 13,Away,W 3–0,Burnley,Watford,Y,CB,90,1,0,0,0,3,2,1,0,46,0,2,3,0.4,0.4,0.0,2,2,15,28,53.6,0,12,0,0,0,Match Report
14,Sat,Premier League,Matchweek 14,Home,L 0–2,Burnley,Crystal Palace,Y,CB,90,0,0,0,0,2,0,0,0,59,3,6,0,0.1,0.1,0.0,2,0,34,49,69.4,3,29,0,0,0,Match Report
15,Tue,Premier League,Matchweek 15,Home,L 1–4,Burnley,Manchester City,Y,CB,90,0,0,0,0,1,0,0,0,46,4,3,0,0.1,0.1,0.0,0,0,23,31,74.2,6,19,0,1,1,Match Report
16,Sat,Premier League,Matchweek 16,Away,L 0–5,Burnley,Tottenham,Y,CB,90,0,0,0,0,0,0,0,0,83,1,3,2,0.0,0.0,0.0,1,0,57,72,79.2,2,48,0,1,1,Match Report
