,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form
0,0,2020-10-09,Fri,Friendlies (M),Friendlies (M),Home,W 3–1,ma Morocco,sn Senegal,N,,32,0,1,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/28a7ee2c/Morocco-Senegal-October-9-2020-Friendlies-M,1.0,0.5
1,1,2020-10-17,Sat,Premier League,Matchweek 5,Home,D 3–3,Chelsea,Southampton,N,"RW,RM",19,0,0,0,0,0.0,0.0,0,0,19.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,12.0,17.0,70.6,0.0,13.0,0.0,0.0,0.0,/en/matches/9bd558f5/Chelsea-Southampton-October-17-2020-Premier-League,0.5,0.5
2,2,2020-10-20,Tue,Champions Lg,Group stage,Home,D 0–0,eng Chelsea,es Sevilla,N,RW,29,0,0,0,0,0.0,0.0,0,0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,58.3,2.0,9.0,1.0,0.0,0.0,/en/matches/b9aeb47f/Chelsea-Sevilla-October-20-2020-Champions-League,0.5,0.5
3,3,2020-10-24,Sat,Premier League,Matchweek 6,Away,D 0–0,Chelsea,Manchester Utd,N,AM,10,0,0,0,0,0.0,0.0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,50.0,1.0,4.0,0.0,1.0,0.0,/en/matches/3aaf7c62/Manchester-United-Chelsea-October-24-2020-Premier-League,0.5,0.6666666666666666
4,4,2020-10-28,Wed,Champions Lg,Group stage,Away,W 4–0,eng Chelsea,ru Krasnodar,Y,RW,80,1,0,0,0,5.0,4.0,0,0,56.0,2.0,1.0,0.0,0.3,0.3,0.1,4.0,1.0,36.0,42.0,85.7,11.0,43.0,3.0,3.0,1.0,/en/matches/1ef61ea1/Krasnodar-Chelsea-October-28-2020-Champions-League,1.0,0.5
5,5,2020-10-31,Sat,Premier League,Matchweek 7,Away,W 3–0,Chelsea,Burnley,Y,RW,72,1,1,0,0,1.0,1.0,0,0,62.0,0.0,2.0,0.0,0.1,0.1,0.2,3.0,1.0,41.0,52.0,78.8,7.0,33.0,0.0,1.0,0.0,/en/matches/0f158c5c/Burnley-Chelsea-October-31-2020-Premier-League,1.0,0.6666666666666666
6,6,2020-11-04,Wed,Champions Lg,Group stage,Home,W 3–0,eng Chelsea,fr Rennes,Y,RW,74,0,0,0,0,2.0,0.0,1,0,38.0,1.0,0.0,0.0,0.4,0.4,0.5,2.0,1.0,28.0,36.0,77.8,5.0,27.0,1.0,0.0,0.0,/en/matches/795e6e29/Chelsea-Rennes-November-4-2020-Champions-League,1.0,0.8333333333333334
7,7,2020-11-07,Sat,Premier League,Matchweek 8,Home,W 4–1,Chelsea,Sheffield Utd,Y,"RW,LW",90,0,2,0,0,3.0,0.0,0,0,76.0,1.0,0.0,0.0,0.1,0.1,1.1,9.0,3.0,47.0,65.0,72.3,9.0,60.0,2.0,3.0,1.0,/en/matches/089916ee/Chelsea-Sheffield-United-November-7-2020-Premier-League,1.0,1.0
8,8,2020-11-13,Fri,Africa Cup of Nations qualification,Group stage,Home,W 4–1,ma Morocco,cf CAR,Y,AM,71,2,1,1,1,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/0191119c/Morocco-Central-African-Republic-November-13-2020-Africa-Cup-of-Nations-qualification,1.0,1.0
9,9,2020-11-17,Tue,Africa Cup of Nations qualification,Group stage,Away,W 2–0,ma Morocco,cf CAR,Y,FW,90,1,1,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/76caff74/Central-African-Republic-Morocco-November-17-2020-Africa-Cup-of-Nations-qualification,1.0,1.0
10,10,2020-11-21,Sat,Premier League,Matchweek 9,Away,W 2–0,Chelsea,Newcastle Utd,Y,RW,86,0,0,0,0,1.0,0.0,0,0,68.0,1.0,3.0,0.0,0.0,0.0,0.1,4.0,0.0,44.0,60.0,73.3,5.0,43.0,0.0,1.0,1.0,/en/matches/dbcba6c6/Newcastle-United-Chelsea-November-21-2020-Premier-League,1.0,1.0
11,11,2020-11-24,Tue,Champions Lg,Group stage,Away,W 2–1,eng Chelsea,fr Rennes,N,RW,16,0,0,0,0,0.0,0.0,0,0,21.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,0.0,14.0,18.0,77.8,1.0,12.0,2.0,2.0,1.0,/en/matches/242bdedd/Rennes-Chelsea-November-24-2020-Champions-League,1.0,1.0
