,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,2019-08-11,Sun,PL2 — Div. 1,Matchweek 1,Away,W 4–3,Southampton,Manchester City,Y,FW,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/7dc6aa5d/Manchester-City-U23-Southampton-U23-August-11-2019-Premier-League-2----Division-1,1.0,0.5,0.5
1,1,1,1,2019-08-19,Mon,PL2 — Div. 1,Matchweek 2,Home,L 0–1,Southampton,Derby County,Y,CM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/10f34062/Southampton-U23-Derby-County-U23-August-19-2019-Premier-League-2----Division-1,0.0,0.5,0.5
2,2,2,2,2019-08-26,Mon,PL2 — Div. 1,Matchweek 3,Home,L 2–4,Southampton,Liverpool,Y,FW,90,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/546a2791/Southampton-U23-Liverpool-U23-August-26-2019-Premier-League-2----Division-1,0.0,0.5,0.5
3,3,3,3,2019-12-16,Mon,PL2 — Div. 1,Matchweek 13,Away,L 2–4,Southampton,Derby County,Y,CM,65,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/f3774891/Derby-County-U23-Southampton-U23-December-16-2019-Premier-League-2----Division-1,0.0,0.3333333333333333,0.5
4,4,4,4,2020-01-04,Sat,FA Cup,Third round,Home,W 2–0,Southampton,Huddersfield,Y,RM,69,1,0,0,0,2.0,1.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/c880e3a6/Southampton-Huddersfield-Town-January-4-2020-FA-Cup,1.0,0.0,0.5
5,5,5,5,2020-02-22,Sat,Premier League,Matchweek 27,Home,W 2–0,Southampton,Aston Villa,Y,CM,79,0,0,0,0,1.0,0.0,0,0,44.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,26.0,37.0,70.3,2.0,14.0,0.0,0.0,0.0,/en/matches/66823ac4/Southampton-Aston-Villa-February-22-2020-Premier-League,1.0,0.3333333333333333,0.5
6,6,6,6,2020-02-29,Sat,Premier League,Matchweek 28,Away,L 1–3,Southampton,West Ham,Y,CM,77,0,0,0,0,1.0,0.0,0,0,77.0,5.0,0.0,1.0,0.1,0.1,0.0,1.0,0.0,61.0,69.0,88.4,5.0,42.0,0.0,1.0,0.0,/en/matches/2cb790f2/West-Ham-United-Southampton-February-29-2020-Premier-League,0.0,0.6666666666666666,0.5
7,7,7,7,2020-06-19,Fri,Premier League,Matchweek 30,Away,W 3–0,Southampton,Norwich City,N,RM,9,0,0,0,0,2.0,0.0,0,0,5.0,0.0,0.0,1.0,0.1,0.1,0.0,1.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,/en/matches/d659cbdf/Norwich-City-Southampton-June-19-2020-Premier-League,1.0,0.6666666666666666,0.5
8,8,8,8,2020-06-28,Sun,Premier League,Matchweek 32,Away,W 3–1,Southampton,Watford,Y,RM,64,0,1,0,0,0.0,0.0,0,0,25.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,13.0,16.0,81.3,0.0,16.0,0.0,0.0,0.0,/en/matches/37720dc3/Watford-Southampton-June-28-2020-Premier-League,1.0,0.6666666666666666,0.5
9,9,9,9,2020-07-05,Sun,Premier League,Matchweek 33,Home,W 1–0,Southampton,Manchester City,N,RM,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,/en/matches/260c5c31/Southampton-Manchester-City-July-5-2020-Premier-League,1.0,0.6666666666666666,0.5
10,10,10,10,2020-07-09,Thu,Premier League,Matchweek 34,Away,D 1–1,Southampton,Everton,N,RM,3,0,0,0,0,0.0,0.0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,2.0,0.0,0.0,0.0,/en/matches/1357ee3b/Everton-Southampton-July-9-2020-Premier-League,0.5,1.0,0.5
11,11,11,11,2020-07-13,Mon,Premier League,Matchweek 35,Away,D 2–2,Southampton,Manchester Utd,N,"RM,CM",22,0,0,0,0,0.0,0.0,0,0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,15.0,86.7,1.0,4.0,1.0,0.0,0.0,/en/matches/668c9423/Manchester-United-Southampton-July-13-2020-Premier-League,0.5,0.8333333333333334,0.5
12,12,12,12,2020-07-16,Thu,Premier League,Matchweek 36,Home,D 1–1,Southampton,Brighton,Y,RM,77,0,0,0,0,0.0,0.0,0,0,43.0,1.0,0.0,0.0,0.0,0.0,0.1,2.0,0.0,33.0,39.0,84.6,3.0,22.0,2.0,0.0,0.0,/en/matches/793f900e/Southampton-Brighton-and-Hove-Albion-July-16-2020-Premier-League,0.5,0.6666666666666666,0.5
13,13,13,13,2020-07-26,Sun,Premier League,Matchweek 38,Home,W 3–1,Southampton,Sheffield Utd,N,RM,61,0,1,0,0,2.0,0.0,0,0,44.0,3.0,0.0,1.0,0.1,0.1,0.1,2.0,1.0,27.0,33.0,81.8,1.0,25.0,1.0,0.0,0.0,/en/matches/3e5b45b7/Southampton-Sheffield-United-July-26-2020-Premier-League,1.0,0.5,0.5
