,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2022-08-06,Sat,Premier League,Matchweek 1,Home,W 4–1,Tottenham,Southampton,Y,AM,90,0,1,0,0,4,2,0,0,53,3,0,1,0.4,0.4,0.4,4,1,26,41,63.4,5,27,2,1,0,/en/matches/09d8a999/Tottenham-Hotspur-Southampton-August-6-2022-Premier-League
1,2022-08-14,Sun,Premier League,Matchweek 2,Away,D 2–2,Tottenham,Chelsea,Y,"AM,LM",78,0,0,0,0,2,1,0,0,27,1,1,0,0.2,0.2,0.0,1,0,9,15,60.0,2,12,2,2,0,/en/matches/01e57bf5/Chelsea-Tottenham-Hotspur-August-14-2022-Premier-League
2,2022-08-20,Sat,Premier League,Matchweek 3,Home,W 1–0,Tottenham,Wolves,Y,AM,75,0,0,0,0,3,1,0,0,35,0,1,2,0.3,0.3,0.0,2,1,14,24,58.3,4,16,1,2,0,/en/matches/5cc3bd0e/Tottenham-Hotspur-Wolverhampton-Wanderers-August-20-2022-Premier-League
3,2022-08-28,Sun,Premier League,Matchweek 4,Away,W 2–0,Tottenham,Nott'ham Forest,Y,AM,73,0,0,0,0,2,1,0,0,22,0,0,0,0.2,0.2,0.2,4,0,11,17,64.7,2,15,3,1,0,/en/matches/3c364307/Nottingham-Forest-Tottenham-Hotspur-August-28-2022-Premier-League
4,2022-08-31,Wed,Premier League,Matchweek 5,Away,D 1–1,Tottenham,West Ham,Y,AM,90,0,0,0,0,2,0,0,0,33,0,0,0,0.1,0.1,0.0,1,0,16,22,72.7,2,13,2,2,0,/en/matches/9f221621/West-Ham-United-Tottenham-Hotspur-August-31-2022-Premier-League
5,2022-09-03,Sat,Premier League,Matchweek 6,Home,W 2–1,Tottenham,Fulham,Y,AM,83,0,0,0,0,4,2,0,0,53,1,0,1,0.5,0.5,0.6,10,0,35,42,83.3,2,34,4,3,1,/en/matches/a497b725/Tottenham-Hotspur-Fulham-September-3-2022-Premier-League
6,2022-09-07,Wed,Champions Lg,Group stage,Home,W 2–0,eng Tottenham,fr Marseille,Y,AM,84,0,0,0,0,2,0,1,0,42,1,0,1,0.1,0.1,0.2,5,0,22,31,71.0,3,24,1,3,1,/en/matches/e5abb306/Tottenham-Hotspur-Marseille-September-7-2022-Champions-League
7,2022-09-13,Tue,Champions Lg,Group stage,Away,L 0–2,eng Tottenham,pt Sporting CP,Y,AM,71,0,0,0,0,0,0,0,0,32,2,1,0,0.0,0.0,0.0,2,0,14,23,60.9,1,21,1,6,2,/en/matches/14945858/Sporting-CP-Tottenham-Hotspur-September-13-2022-Champions-League
8,2022-09-17,Sat,Premier League,Matchweek 8,Home,W 6–2,Tottenham,Leicester City,N,AM,32,3,0,0,0,4,4,0,0,17,1,0,0,0.7,0.7,0.0,0,0,5,8,62.5,0,9,2,1,0,/en/matches/99e44c16/Tottenham-Hotspur-Leicester-City-September-17-2022-Premier-League
9,2022-09-23,Fri,Friendlies (M),Friendlies (M),Neutral,D 2–2,kr Korea Republic,cr Costa Rica,Y*,FW,90,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/ce791cfe/Korea-Republic-Costa-Rica-September-23-2022-Friendlies-M
