,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
0,2019-08-11,Sat,Matchweek 3,Away,L 1–3,Arsenal,Liverpool,Y,AM,60,42,1,18,21,4,0,42,1,1,100.0,0,0.0,24,81,25,0,0,0,2,4,33,1,/en/matches/102b241e/Liverpool-Arsenal-August-24-2019-Premier-League
1,2019-08-11,Sun,Matchweek 4,Home,D 2–2,Arsenal,Tottenham,N,LM,28,28,1,1,12,16,1,28,1,1,100.0,0,0.0,20,171,71,2,2,0,0,0,20,2,/en/matches/0b6b8aaf/North-London-Derby-Arsenal-Tottenham-Hotspur-September-1-2019-Premier-League
2,2019-08-11,Sun,Matchweek 5,Away,D 2–2,Arsenal,Watford,Y,LM,59,50,3,8,35,9,1,50,1,0,0.0,1,100.0,36,325,183,4,3,1,0,0,39,0,/en/matches/8257eda8/Watford-Arsenal-September-15-2019-Premier-League
3,2019-08-11,Sun,Matchweek 6,Home,W 3–2,Arsenal,Aston Villa,Y,"AM,LM",71,62,2,7,23,33,1,62,1,1,100.0,0,0.0,48,319,187,1,4,0,2,3,50,3,/en/matches/d5fa0563/Arsenal-Aston-Villa-September-22-2019-Premier-League
4,2019-08-11,Mon,Matchweek 7,Away,D 1–1,Arsenal,Manchester Utd,N,LM,36,24,0,2,8,14,3,24,1,1,100.0,0,0.0,16,79,35,2,2,2,0,1,19,0,/en/matches/ce7501cd/Manchester-United-Arsenal-September-30-2019-Premier-League
5,2019-08-11,Sun,Matchweek 8,Home,W 1–0,Arsenal,Bournemouth,Y,AM,74,53,1,5,27,22,1,53,2,2,100.0,0,0.0,32,213,113,1,1,0,2,1,35,3,/en/matches/9575566f/Arsenal-Bournemouth-October-6-2019-Premier-League
6,2019-08-11,Mon,Matchweek 9,Away,L 0–1,Arsenal,Sheffield Utd,N,"DM,AM",45,56,0,6,30,20,2,56,1,0,0.0,1,100.0,45,351,224,4,3,1,0,0,45,1,/en/matches/f63044fd/Sheffield-United-Arsenal-October-21-2019-Premier-League
7,2019-08-11,Sun,Matchweek 10,Home,D 2–2,Arsenal,Crystal Palace,Y,"LM,CM",90,63,0,15,33,16,1,63,0,0,,0,,37,295,209,2,2,0,0,1,43,6,/en/matches/077b30ff/Arsenal-Crystal-Palace-October-27-2019-Premier-League
8,2019-08-11,Sat,Matchweek 11,Home,D 1–1,Arsenal,Wolves,Y,"LM,DM",90,76,3,15,39,23,2,76,4,3,75.0,1,25.0,47,321,149,2,1,0,0,2,55,2,/en/matches/a3427b2c/Arsenal-Wolverhampton-Wanderers-November-2-2019-Premier-League
9,2019-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2019-08-11,Wed,Matchweek 21,Home,W 2–0,Arsenal,Manchester Utd,N,"On matchday squad, but did not play",/en/matches/f6b7d570/Arsenal-Manchester-United-January-1-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
11,2019-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2019-08-11,Sat,Matchweek 23,Home,D 1–1,Arsenal,Sheffield Utd,N,"On matchday squad, but did not play",/en/matches/0333a4b6/Arsenal-Sheffield-United-January-18-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
13,2019-08-11,Tue,Matchweek 24,Away,D 2–2,Arsenal,Chelsea,N,"On matchday squad, but did not play",/en/matches/38d058ad/North-West-London-Derby-Chelsea-Arsenal-January-21-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
14,2019-08-11,Sun,Matchweek 25,Away,D 0–0,Arsenal,Burnley,N,"On matchday squad, but did not play",/en/matches/a6b40849/Burnley-Arsenal-February-2-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
15,2019-08-11,Sun,Matchweek 26,Home,W 4–0,Arsenal,Newcastle Utd,Y,DM,81,106,3,17,60,29,0,106,3,1,33.3,2,66.7,69,417,166,1,1,0,4,2,79,1,/en/matches/6ce374b0/Arsenal-Newcastle-United-February-16-2020-Premier-League
16,2019-08-11,Sun,Matchweek 27,Home,W 3–2,Arsenal,Everton,Y,DM,75,65,1,16,42,8,0,65,0,0,,0,,48,267,140,2,1,0,0,2,43,1,/en/matches/485003ed/Arsenal-Everton-February-23-2020-Premier-League
17,2019-08-11,Sat,Matchweek 29,Home,W 1–0,Arsenal,West Ham,Y,"DM,CM",90,115,3,24,62,33,1,115,1,1,100.0,0,0.0,73,581,444,9,7,1,1,0,79,1,/en/matches/bf382825/Arsenal-West-Ham-United-March-7-2020-Premier-League
18,2019-08-11,Wed,Matchweek 28,Away,L 0–3,Arsenal,Manchester City,N,"CM,LM",83,41,3,12,26,3,0,41,0,0,,0,,31,223,128,1,1,0,1,0,30,0,/en/matches/5825b217/Manchester-City-Arsenal-June-17-2020-Premier-League
19,2019-08-11,Sat,Matchweek 30,Away,L 1–2,Arsenal,Brighton,Y,RM,86,49,0,5,28,16,1,49,2,2,100.0,0,0.0,29,187,120,3,0,0,1,2,35,4,/en/matches/1abcdcde/Brighton-and-Hove-Albion-Arsenal-June-20-2020-Premier-League
20,2019-08-11,Thu,Matchweek 31,Away,W 2–0,Arsenal,Southampton,Y,CM,79,52,2,16,30,6,1,52,0,0,,0,,24,125,42,3,1,1,2,0,29,0,/en/matches/38757aa1/Southampton-Arsenal-June-25-2020-Premier-League
21,2019-08-11,Wed,Matchweek 32,Home,W 4–0,Arsenal,Norwich City,Y,CM,90,75,0,5,45,26,0,75,4,2,50.0,2,50.0,51,318,193,4,6,0,1,1,57,1,/en/matches/cb52b4c8/Arsenal-Norwich-City-July-1-2020-Premier-League
22,2019-08-11,Sat,Matchweek 33,Away,W 2–0,Arsenal,Wolves,Y,CM,82,58,2,10,42,7,0,58,1,1,100.0,0,0.0,37,308,174,2,2,0,1,1,43,0,/en/matches/df13ee5b/Wolverhampton-Wanderers-Arsenal-July-4-2020-Premier-League
23,2019-08-11,Tue,Matchweek 34,Home,D 1–1,Arsenal,Leicester City,Y,CM,79,66,3,20,30,17,0,66,2,2,100.0,0,0.0,41,198,62,2,1,0,1,3,32,2,/en/matches/a26b0a22/Arsenal-Leicester-City-July-7-2020-Premier-League
24,2019-08-11,Sun,Matchweek 35,Away,L 1–2,Arsenal,Tottenham,Y,"CM,DM",90,108,1,26,68,15,0,108,2,2,100.0,0,0.0,83,531,326,5,2,0,1,4,88,3,/en/matches/6630c721/North-London-Derby-Tottenham-Hotspur-Arsenal-July-12-2020-Premier-League
25,2019-08-11,Wed,Matchweek 36,Home,W 2–1,Arsenal,Liverpool,N,CM,34,18,5,12,6,1,0,18,0,0,,0,,9,58,46,0,0,0,1,0,6,0,/en/matches/12f95828/Arsenal-Liverpool-July-15-2020-Premier-League
26,2019-08-11,Tue,Matchweek 37,Away,L 0–1,Arsenal,Aston Villa,Y,CM,90,124,3,25,66,33,5,124,2,0,0.0,2,100.0,90,575,315,2,7,1,1,0,94,1,/en/matches/ca0b21bc/Aston-Villa-Arsenal-July-21-2020-Premier-League
27,2019-08-11,Sun,Matchweek 38,Home,W 3–2,Arsenal,Watford,Y,"DM,CM",71,63,12,26,33,4,0,63,2,2,100.0,0,0.0,46,219,94,0,0,0,1,0,45,1,/en/matches/5ecaeb4b/Arsenal-Watford-July-26-2020-Premier-League
