,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Match Report
0,2019-08-11,Sat,Matchweek 3,Away,L 1–3,Arsenal,Liverpool,Y,AM,60,0,0,0,0,1,0,0,0,1,0,0,0,5,0,0,,/en/matches/102b241e/Liverpool-Arsenal-August-24-2019-Premier-League
1,2019-08-11,Sun,Matchweek 4,Home,D 2–2,Arsenal,Tottenham,N,LM,28,0,0,0,0,5,0,4,0,0,0,0,0,2,1,0,100.0,/en/matches/0b6b8aaf/North-London-Derby-Arsenal-Tottenham-Hotspur-September-1-2019-Premier-League
2,2019-08-11,Sun,Matchweek 5,Away,D 2–2,Arsenal,Watford,Y,LM,59,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,,/en/matches/8257eda8/Watford-Arsenal-September-15-2019-Premier-League
3,2019-08-11,Sun,Matchweek 6,Home,W 3–2,Arsenal,Aston Villa,Y,"AM,LM",71,0,0,0,0,2,0,6,0,1,0,0,0,3,1,0,100.0,/en/matches/d5fa0563/Arsenal-Aston-Villa-September-22-2019-Premier-League
4,2019-08-11,Mon,Matchweek 7,Away,D 1–1,Arsenal,Manchester Utd,N,LM,36,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,,/en/matches/ce7501cd/Manchester-United-Arsenal-September-30-2019-Premier-League
5,2019-08-11,Sun,Matchweek 8,Home,W 1–0,Arsenal,Bournemouth,Y,AM,74,0,0,0,1,2,0,7,0,0,0,0,0,11,0,1,0.0,/en/matches/9575566f/Arsenal-Bournemouth-October-6-2019-Premier-League
6,2019-08-11,Mon,Matchweek 9,Away,L 0–1,Arsenal,Sheffield Utd,N,"DM,AM",45,0,0,0,0,0,0,2,0,0,0,0,0,4,0,1,0.0,/en/matches/f63044fd/Sheffield-United-Arsenal-October-21-2019-Premier-League
7,2019-08-11,Sun,Matchweek 10,Home,D 2–2,Arsenal,Crystal Palace,Y,"LM,CM",90,0,0,0,1,1,0,3,0,3,0,0,0,9,1,2,33.3,/en/matches/077b30ff/Arsenal-Crystal-Palace-October-27-2019-Premier-League
8,2019-08-11,Sat,Matchweek 11,Home,D 1–1,Arsenal,Wolves,Y,"LM,DM",90,0,0,0,0,1,0,3,1,3,0,0,0,5,0,3,0.0,/en/matches/a3427b2c/Arsenal-Wolverhampton-Wanderers-November-2-2019-Premier-League
9,2019-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2019-08-11,Wed,Matchweek 21,Home,W 2–0,Arsenal,Manchester Utd,N,"On matchday squad, but did not play",/en/matches/f6b7d570/Arsenal-Manchester-United-January-1-2020-Premier-League,,,,,,,,,,,,,,,,,
11,2019-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2019-08-11,Sat,Matchweek 23,Home,D 1–1,Arsenal,Sheffield Utd,N,"On matchday squad, but did not play",/en/matches/0333a4b6/Arsenal-Sheffield-United-January-18-2020-Premier-League,,,,,,,,,,,,,,,,,
13,2019-08-11,Tue,Matchweek 24,Away,D 2–2,Arsenal,Chelsea,N,"On matchday squad, but did not play",/en/matches/38d058ad/North-West-London-Derby-Chelsea-Arsenal-January-21-2020-Premier-League,,,,,,,,,,,,,,,,,
14,2019-08-11,Sun,Matchweek 25,Away,D 0–0,Arsenal,Burnley,N,"On matchday squad, but did not play",/en/matches/a6b40849/Burnley-Arsenal-February-2-2020-Premier-League,,,,,,,,,,,,,,,,,
15,2019-08-11,Sun,Matchweek 26,Home,W 4–0,Arsenal,Newcastle Utd,Y,DM,81,0,0,0,3,2,0,2,1,0,0,0,0,9,1,4,20.0,/en/matches/6ce374b0/Arsenal-Newcastle-United-February-16-2020-Premier-League
16,2019-08-11,Sun,Matchweek 27,Home,W 3–2,Arsenal,Everton,Y,DM,75,0,0,0,3,2,0,2,4,1,0,0,0,6,0,0,,/en/matches/485003ed/Arsenal-Everton-February-23-2020-Premier-League
17,2019-08-11,Sat,Matchweek 29,Home,W 1–0,Arsenal,West Ham,Y,"DM,CM",90,0,0,0,0,2,0,3,6,2,0,0,0,14,0,3,0.0,/en/matches/bf382825/Arsenal-West-Ham-United-March-7-2020-Premier-League
18,2019-08-11,Wed,Matchweek 28,Away,L 0–3,Arsenal,Manchester City,N,"CM,LM",83,0,0,0,0,3,0,0,3,1,0,0,0,4,0,0,,/en/matches/5825b217/Manchester-City-Arsenal-June-17-2020-Premier-League
19,2019-08-11,Sat,Matchweek 30,Away,L 1–2,Arsenal,Brighton,Y,RM,86,0,0,0,1,1,0,5,1,0,0,0,0,3,0,1,0.0,/en/matches/1abcdcde/Brighton-and-Hove-Albion-Arsenal-June-20-2020-Premier-League
20,2019-08-11,Thu,Matchweek 31,Away,W 2–0,Arsenal,Southampton,Y,CM,79,0,0,0,1,0,0,2,4,1,0,0,0,3,1,1,50.0,/en/matches/38757aa1/Southampton-Arsenal-June-25-2020-Premier-League
21,2019-08-11,Wed,Matchweek 32,Home,W 4–0,Arsenal,Norwich City,Y,CM,90,0,0,0,0,4,0,3,4,1,0,0,0,6,3,0,100.0,/en/matches/cb52b4c8/Arsenal-Norwich-City-July-1-2020-Premier-League
22,2019-08-11,Sat,Matchweek 33,Away,W 2–0,Arsenal,Wolves,Y,CM,82,0,0,0,1,0,0,2,1,0,0,0,0,5,0,3,0.0,/en/matches/df13ee5b/Wolverhampton-Wanderers-Arsenal-July-4-2020-Premier-League
23,2019-08-11,Tue,Matchweek 34,Home,D 1–1,Arsenal,Leicester City,Y,CM,79,0,0,0,0,1,0,6,3,0,0,0,0,11,1,0,100.0,/en/matches/a26b0a22/Arsenal-Leicester-City-July-7-2020-Premier-League
24,2019-08-11,Sun,Matchweek 35,Away,L 1–2,Arsenal,Tottenham,Y,"CM,DM",90,0,0,0,0,1,0,5,1,3,0,0,0,15,0,2,0.0,/en/matches/6630c721/North-London-Derby-Tottenham-Hotspur-Arsenal-July-12-2020-Premier-League
