,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2019-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2019-08-11,Sun,Matchweek 7,Home,W 5–0,Leicester City,Newcastle Utd,N,"On matchday squad, but did not play",/en/matches/40d77688/Leicester-City-Newcastle-United-September-29-2019-Premier-League,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2019-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2019-08-11,Sun,Matchweek 11,Away,W 2–0,Leicester City,Crystal Palace,N,"On matchday squad, but did not play",/en/matches/25d28387/Crystal-Palace-Leicester-City-November-3-2019-Premier-League,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2019-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2019-08-11,Sat,Matchweek 13,Away,W 2–0,Leicester City,Brighton,N,"On matchday squad, but did not play",/en/matches/d0f6bac9/Brighton-and-Hove-Albion-Leicester-City-November-23-2019-Premier-League,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2019-08-11,Sun,Matchweek 14,Home,W 2–1,Leicester City,Everton,N,FW,29,1,1,0,0,3,2,0,0,17,0,0,0,0.5,0.5,0.6,2,1,9,11,81.8,0,17,3,2,1,/en/matches/aa2284c2/Leicester-City-Everton-December-1-2019-Premier-League
7,2019-08-11,Wed,Matchweek 15,Home,W 2–0,Leicester City,Watford,N,"On matchday squad, but did not play",/en/matches/8b04b0d5/Leicester-City-Watford-December-4-2019-Premier-League,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2019-08-11,Sun,Matchweek 16,Away,W 4–1,Leicester City,Aston Villa,Y,FW,63,1,1,0,0,4,1,1,0,31,2,0,0,0.4,0.4,1.1,4,0,21,21,100.0,6,24,0,2,2,/en/matches/559e812a/Aston-Villa-Leicester-City-December-8-2019-Premier-League
9,2019-08-11,Sat,Matchweek 17,Home,D 1–1,Leicester City,Norwich City,Y,"FW,RM",38,0,0,0,0,1,1,0,0,21,0,0,0,0.1,0.1,0.0,1,0,9,11,81.8,2,18,0,4,1,/en/matches/3b2eb152/Leicester-City-Norwich-City-December-14-2019-Premier-League
